"","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired","start","end","strand","chr2","loc"
"1676","orf19.5302","Chr4","PGA31","1",309.127679665565,522.161410101292,104.170493133503,142.575861600113,90.291192063499,73.8662028191176,1.36867799423192,0.801036020867359,0.29790773377419,0.0809305404550043,875206,874148,"C","4",874677
"1803","orf19.5300","Chr4","CNE1","1",427.648859286859,1184.79073375400,237.116128800755,514.103458504132,153.390571737398,409.192386386222,2.16815052229587,0.461629166817888,0.137628365651750,0.00122232365724549,878570,876825,"C","4",877697.5
"5157","orf19.5299","Chr4","ECM1","1",447.096767670724,1143.49130175128,262.319827145429,464.773226423107,138.171680426889,223.356572440866,1.77178077418235,0.853370727164775,0.0734377621709186,0.0276297524435556,879522,878929,"C","4",879225.5
"781","orf19.5297","Chr4","TFB1","1",294.439904746393,582.69022717049,76.299155466735,175.046047456966,55.6833829064042,58.9513628526665,2.28920637447122,84.7127291614579,0.113759310832525,0.141075002513241,882647,880755,"C","4",881701
"1171","orf19.5296","Chr4","","1",500.871794871795,1432.10756860099,330.253444110143,704.48685300592,96.447760549339,195.258599406038,2.13317034407964,0.408175462975007,0.0374543666147206,0.0220159245592386,882986,883648,"W","4",883317
"4945","orf19.5295","Chr4","","1",798.425824175824,2235.36555912327,697.614464895507,1203.62338786646,548.823601040801,891.12333500994,1.72534178752551,0.794814029447133,0.293325602590855,0.0099611810121793,884234,885325,"W","4",884779.5
"4918","orf19.5294","Chr4","PDB1","1",4879.88811205179,14269.1015930908,5834.1958367162,8166.07457990742,2207.94882594471,3581.76500837756,1.39969154420838,0.429207459169784,0.273942508874168,0.0375131086740501,886707,885568,"C","4",886137.5
"790","orf19.5293","Chr4","","1",1142.87938596491,4717.09114740875,1160.63056779555,2679.40937133675,334.601926454082,1237.00618652859,2.30858073678509,0.656900300199222,0.00545231270386625,0.00184931029200563,888381,889904,"W","4",889142.5
"5437","orf19.5292","Chr4","AXL2","1",351.069683908046,612.531280978816,144.271002341872,150.834284925595,155.041633301725,155.259321494159,1.04538786857999,0.878496523243474,0.962108329784483,0.747782412716309,893176,890375,"C","4",891775.5
"2593","orf19.5291","Chr4","SCS3","1",423.60674950986,1119.29355521674,238.934861233123,475.947249912719,245.816248531303,506.967131426497,1.99126254341181,0.75586128865771,0.805771076394542,0.212167634869316,896745,895783,"C","4",896264
"6268","orf19.5290","Chr4","","1",2637.0309072859,6259.15785983526,2754.28702187509,3119.34418130492,2054.54314091033,2844.09090287373,1.13254143686931,0.680388843473652,0.858771779568882,0.648377890728952,898547,897204,"C","4",897875.5
"4644","orf19.1430","Chr4","","1",296.569525038425,473.641828377309,97.5866181066014,97.0061632235844,124.468158743741,59.8000015168954,1,1.35151015747767,0.751712532865659,0.276430223846369,899750,897204,"C","4",898477
"4063","orf19.1429","Chr4","SOH1","1",438.818288140006,908.547741618635,242.643800673482,298.406268561628,244.023319464049,333.910339029786,1.22965429991133,1.29272422202898,0.932903609496627,0.776821481168958,901816,901376,"C","4",901596
"5836","orf19.1428","Chr4","","1",373.785425101215,642.22590627763,179.062755963367,188.132947522489,51.0746176429016,88.4992498552121,1.05065370244261,0.392678998306623,0.993884617354742,0.9922118298948,902225,902740,"W","4",902482.5
"2904","orf19.1427","Chr4","","1",660.464639023509,1024.89537545788,518.156965253048,426.537813035153,216.792866245529,141.581135089811,0.82318262927692,0.205933353809641,0.531940831097744,0.174576925796060,903178,904674,"W","4",903926
"4008","orf19.1426","Chr4","","1",984.173875781408,1659.68062923666,896.015829610332,797.741275864414,588.355276099941,513.165803670282,0.890320516113364,0.200366101540594,0.836606614638217,0.379919522970947,907129,905000,"C","4",906064.5
"1397","orf19.1424","Chr4","","1",585.64712247573,1276.85369666204,426.139433383195,562.035463828401,262.435435391873,317.936688021507,1.31890038752411,0.249364307984614,0.42168692089507,0.0131653616548729,908951,910666,"W","4",909808.5
"2869","orf19.1422","Chr4","FZO1","1",540.085976158345,1180.26552732406,394.799741742265,557.309141142219,86.1108005064413,116.630469807065,1.41162488780462,0.136060659101032,0.0201511984827882,0.000318548980207893,913428,910804,"C","4",912116
"83","orf19.1421","Chr4","DAL3","1",296.133322918259,709.074297932749,83.1437584046392,219.43292072402,23.7855006906012,112.647332810385,2.63919896014439,1.57675300068296,0.0159147628155366,0.0179834193600852,913840,914481,"W","4",914160.5
"1094","orf19.1420","Chr4","","1",292.516411358857,593.180081494086,84.0408487271168,183.469035826306,85.4446131114252,156.177238129430,2.17877270179914,21.2230700564773,0.166626150471444,0.0402255347229681,915336,914509,"C","4",914922.5
"4950","orf19.1418","Chr4","SEC15","1",888.614077745203,1730.36426360995,818.16422988007,900.608799012981,598.917518434032,606.13966551833,1.1007677506813,0.527294531603325,0.743664988766223,0.289437184415196,915509,918189,"W","4",916849
"4124","orf19.1417","Chr4","","1",285.230769230769,791.369876382563,72.2514237599761,314.979345884848,44.5168426321216,57.371854356843,4.35948981339427,3.44278564614863,0.0441911364660946,0.060734257369611,918590,918255,"C","4",918422.5
"5501","orf19.1416","Chr4","COX11","1",822.55230420504,2266.82599652314,738.491266456369,1202.98427970328,467.66269942881,641.392054874402,1.62897563498045,0.742869078356128,0.182956251956264,0.012493905305523,918826,919647,"W","4",919236.5
"1370","orf19.1415","Chr4","FRE10(RBT2:CFL95)/CFL95/FRE1/RBT2","1",1457.26881333528,3194.55556926689,1659.61288544493,2054.84475951145,1603.22238910830,1382.20662983972,1.23814702665469,0.44188259910476,0.431435138671134,0.0356591605408779,923150,925270,"W","4",924210
"1847","orf19.1414","Chr4","","1",3484.9559817703,10356.2182356865,4198.26019037117,6412.43330485109,3396.95703393193,3635.29588713439,1.52740254631149,0.765606811367969,0.234976994684795,0.0179228178237565,926717,925941,"C","4",926329
"3225","orf19.1413","Chr4","YFH1","1",877.851908866995,2467.53871415940,881.944336096793,1435.85083078385,627.976139523811,881.73573178278,1.62805153569949,0.870506700688783,0.232805540170585,0.0452467476340687,927973,927440,"C","4",927706.5
"3919","orf19.1412","Chr4","","1",420.232421563943,1188.61546106646,247.750812333876,576.465750829108,47.7831933735999,73.6268487472899,2.32679661228415,0.555090195294504,0.00625705805230642,0.0263977948325930,928205,928837,"W","4",928521
"782","orf19.1411","Chr4","CYP501A1","1",285.056895388338,484.718725397768,64.5079663633391,91.8366405919314,32.5880041648456,61.3207381336392,1,0.497000730088210,0.557447144349002,0.275905553010883,929136,930938,"W","4",930037
"3550","orf19.1409","Chr4","VAC7.3","1",656.840421135586,1632.19488389963,560.739939360134,851.273581720267,490.194479919428,783.924945859242,1.51767437319073,45.0804781105158,0.436853319716327,0.246514597776283,933453,931114,"C","4",932283.5
"3971","orf19.3846","Chr4","LYS4","1",554.478433041047,1712.65367097153,393.97103979192,817.765889392873,226.326974946551,381.25059969757,2.07570051297371,0.829482464377602,0.0237403733389785,0.00537918510205925,946276,944222,"C","4",945249
"3310","orf19.3845","Chr4","FGR3","1",500.967652054540,1263.11944542236,331.312905054383,611.548923334974,195.147652074688,219.169657657710,1.84583490110231,0.897240491320113,0.0338957171992319,0.0187546162942348,947711,949234,"W","4",948472.5
"4342","orf19.3844","Chr4","MRP8","1",744.501547303271,2532.5686633139,656.774611471316,1357.79801135909,120.093325553752,327.824642987049,2.06737286680028,0.476663167902504,0.000437369455827288,0.000784190475514763,949517,950134,"W","4",949825.5
"1491","orf19.3843","Chr4","SEC66","1",1637.91641847767,4058.90433477593,1641.00418929081,2110.13524935911,1787.99918512016,2284.70386342378,1.28588047680185,0.555080907975072,0.631623230255199,0.0569585680002622,950437,951243,"W","4",950840
"837","orf19.3841","Chr4","APG1","1",431.923800617553,888.560896881904,255.232765393063,354.779929537586,30.1111281034669,72.6208331084783,1.39002501889292,0.261180381203238,0.00920264697648353,0.00653870372669715,953888,951384,"C","4",952636
"5941","orf19.3840","Chr4","PAK1","1",993.564571064734,2404.0003546641,929.733980088117,1205.48814475976,394.904172049416,665.612530821456,1.29659469329658,0.503029449011681,0.448210437939318,0.154507820795903,959031,954805,"C","4",956918
"323","orf19.3839","Chr4","SAP10","1",1192.85949982161,2649.24151562883,1147.12494995657,1410.1869139403,578.519466153531,467.421441383612,1.22932285100563,0.64160663193492,0.347725726250109,0.124212832030529,961031,962392,"W","4",961711.5
"5449","orf19.3838","Chr4","EFB1","1",25031.2316259573,46728.9010670517,32161.1767795647,30199.9390121865,14391.1047954144,4125.61004548042,0.939018469976371,0.350624417143932,0.945090808921894,0.924145490075828,963786,962780,"C","4",963283
"2643","orf19.3836","Chr4","","1",1139.31261370712,2266.08428343183,1136.44929753938,1236.79309063232,349.642819414564,428.898941171165,1.0882958820162,0.278143832348688,0.783685316659303,0.558492806289974,964939,964187,"C","4",964563
"5082","orf19.3833","Chr4","TFC3","1",1667.98457433371,3356.56297931520,1770.81896351015,1909.10371001921,352.569054592855,416.452416440230,1.07809084347897,0.357858825743787,0.584827714147796,0.594526771570638,965221,969421,"W","4",967321
"4577","orf19.3831","Chr4","PXR1","1",2262.73819551088,5711.4341213334,2679.59111783038,3400.53798905061,1865.24734037955,1850.02922114496,1.26905107515208,0.431613649499399,0.429122419877673,0.0600030062174793,969619,970449,"W","4",970034
"1232","orf19.3829","Chr4","PHR1","1",443.033835417456,917.16740285858,262.700494880365,418.781148667461,130.569973283017,149.690486592698,1.59413916923977,2.68214456653301,0.116365609585075,0.133830616504013,972279,970633,"C","4",971456
"4123","orf19.3828","Chr4","","1",372.136527215475,673.918656056587,197.865513924127,237.760800737657,113.25947684372,70.6935353606087,1.2016282980410,0.302100588392486,0.514176014137387,0.217162781392455,973627,973295,"C","4",973461
"2238","orf19.3827","Chr4","","1",889.309604138552,2516.43351055579,863.550836973656,1451.17551552765,710.412311714194,1069.82344527565,1.68047491056039,0.636493410134758,0.32605070821272,0.00815166228298838,975597,974587,"C","4",975092
"4185","orf19.3826","Chr4","","1",2469.44162877353,4927.16039255411,2780.16111923989,3002.73710805776,1846.87143641850,1752.34268967461,1.08005866540524,0.550631439196782,0.780736653813094,0.632679417688079,977467,976619,"C","4",977043
"1884","orf19.3825","Chr4","RCE1","1",420.008267795927,1116.31829601634,235.546782013312,477.932674284486,188.558018216321,224.42761647559,2.02903504008590,5.66237038660787,0.0884787895936889,0.0472909255031422,979417,980262,"W","4",979839.5
"5459","orf19.3823","Chr4","ZDS1/CES1","1",916.698216723285,1846.76234788676,839.445718294209,884.319179281151,410.121756650381,563.153186033862,1.05345606036103,0.306187372024271,0.943755511348433,0.849090025226769,982321,987258,"W","4",984789.5
"2392","orf19.3822","Chr4","SCS7","1",5103.3858390173,19975.2625257884,6288.49095046746,12301.4989267804,3840.55468297727,7295.87883837752,1.95619251481406,0.581298740826112,0.102786820946931,0.00154440267070647,987887,989023,"W","4",988455
"4105","orf19.3821","Chr4","","1",824.86427455132,2244.15182216379,771.131821144975,1239.72250090016,170.102842831643,275.112453899283,1.60766611739536,0.532713256280308,0.00250136498162832,0.0154772995587176,990526,989339,"C","4",989932.5
"4441","orf19.3820","Chr4","CTN97","1",1308.99145963937,2521.98422185548,1335.72167095631,1413.12184409232,1094.13226778542,1088.22972701760,1.05794633329607,0.431888241272492,0.851102399738246,0.494329249702956,997733,996183,"C","4",996958
"6281","orf19.3819","Chr4","","1",552.405535556398,1159.92397660819,399.906429883799,518.050021236197,58.4356809921659,106.643692242293,1.29542808648195,0.389390109436937,0.163239217076695,0.303453939842997,999263,998898,"C","4",999080.5
"973","orf19.3818","Chr4","","1",600.203504017222,1482.30357142857,434.250038164783,710.844482930978,304.718434739207,281.379628281541,1.63694742765051,1.31096868533685,0.114038794900843,0.0433358408029342,1000116,999280,"C","4",999698
"2913","orf19.3817","Chr4","RTS2","1",1103.44864689908,3087.44052965083,1110.73897159851,1761.50177446579,421.983576263982,587.751416068282,1.58588274968937,0.52774833894383,0.0473042692447012,0.0149423083973026,1000626,1001345,"W","4",1000985.5
"5050","orf19.3815","Chr4","UBP7","1",746.131239626476,1962.14375378100,687.408844394654,1052.99836299007,152.910142137179,218.923214508098,1.53183708876682,0.241589642088165,0.00714921565024354,0.000844170989839742,1004296,1001447,"C","4",1002871.5
"3400","orf19.3813","Chr4","","1",392.16804097951,984.335014425985,204.435136704174,427.997421844267,118.110667980550,287.649812010329,2.09356096385523,1.54395867324230,0.113741446248657,0.0171738614154362,1006664,1005161,"C","4",1005912.5
"605","orf19.3812","Chr4","SSZ1","1",2409.8587494377,7943.84180693777,2593.16797287904,4450.1117215922,1395.06060610595,2139.32503539744,1.71609080789761,0.701838517893944,0.088453387240626,0.0258345188494465,1007685,1009307,"W","4",1008496
"1003","orf19.3811","Chr4","GYP1","1",379.144034517106,938.210423550033,190.627752462775,424.937337035910,156.038188417060,405.935046538697,2.22720003538267,23.3417549718629,0.299974056155755,0.121091659648595,1009650,1011344,"W","4",1010497
"3611","orf19.3810","Chr4","MTD1","1",1651.78439042841,3896.91357086852,1895.63213100032,2703.93884902653,801.136943236781,2527.57157750826,1.42640484132313,0.570111516231285,0.668014779032986,0.439164149331251,1011802,1012773,"W","4",1012287.5
"3669","orf19.3809","Chr4","BAS1","1",323.416340918610,497.526209422761,115.709860756863,99.6982995558473,99.7108351895738,78.466161487123,0.861822220970662,0.294999854791901,0.97630823969793,0.783367727046459,1013140,1015356,"W","4",1014248
"2812","orf19.3806","Chr4","DCR1","1",401.192102160795,954.227072987509,252.649360741903,420.501147639559,317.977481441653,414.879400779735,1.66217356952687,18.1975615182024,0.296169365922976,0.0426214025677473,1015993,1017489,"W","4",1016741
"147","orf19.3804","Chr4","","1",488.622139082281,1361.24535843236,334.58573096591,644.058333332191,67.2403964397574,284.485631207738,1.92494261925896,0.783475091952122,0.0253462025884734,0.0391513665729112,1018458,1017691,"C","4",1018074.5
"3966","orf19.3803","Chr4","MNN22","1",1763.39283047892,2935.61984079895,1856.57712619068,1812.68207726603,856.337391077486,577.494623888672,0.97635700219214,0.860395316617145,0.928784678398947,0.940802448646638,1020679,1018910,"C","4",1019794.5
"4572","orf19.3802","Chr4","PTM6/PMT6/PMT3","1",2314.60536398467,4228.52263824349,2622.87211223037,2313.66662002998,1397.91952429749,1470.11066774259,0.88211186860443,0.332118854933247,0.690055651350863,0.242126514023101,1022709,1025207,"W","4",1023958
"1009","orf19.3801","Chr4","","1",306.830704496653,548.938861992514,92.7814321614545,150.097691668232,51.9723963042593,66.6266423048536,1.61775571007611,0.907521554863967,0.134745725553076,0.0386096129783583,1027653,1030199,"W","4",1028926
"2961","orf19.3799","Chr4","RTN2","1",1598.46654489894,6156.83338180775,1669.02182584446,3627.69314432717,502.093935435186,1355.41049582181,2.17354446068535,0.367427457774234,0.00900033791657149,0.000128603554178121,1033363,1034463,"W","4",1033913
"3696","orf19.3798","Chr4","TRM8","1",979.745146741744,2714.81930840251,905.570002816998,1362.78546878843,380.249553447624,750.808928380069,1.50489245949970,0.497915533927884,0.379787678416336,0.0520583463650669,1035890,1034913,"C","4",1035401.5
"5930","orf19.3797","Chr4","MPRL11","1",472.1525528565,1161.89243030307,282.218456643074,444.580225367711,290.103855420223,470.973732418449,1.57496573056558,0.756676552814906,0.961369236201468,0.848045785304023,1037080,1036304,"C","4",1036692
"342","orf19.3796","Chr4","RTN1","1",1200.50250432669,2209.5298001303,1207.50114657538,1217.86540323045,1265.88022381910,1168.60358418578,1.00844403558378,23.0463156699641,0.575160697364245,0.265289208513234,1037544,1039379,"W","4",1038461.5
"5757","orf19.3795","Chr4","AGP3","1",644.434032140475,1613.17677150436,481.920307163427,754.318674583587,333.772484064677,389.493148289301,1.56523529590087,0.871779751465883,0.16188597369746,0.0296092536730845,1041195,1039654,"C","4",1040424.5
"5773","orf19.3794","Chr4","CSR1/SUR1/ZAP1","1",699.536800943561,1044.89421388873,559.709939665253,429.442398983208,246.922053244963,164.059502008603,0.76725883989133,0.199999482915202,0.285043117961145,0.0542337965262642,1044143,1042287,"C","4",1043215
"3616","orf19.3793","Chr4","","1",445.314721940649,797.957296673381,279.601207564124,335.93475170569,172.265237846616,292.907420462616,1.20147818613639,0.625266216022077,0.99246882706838,0.986601722870077,1048418,1049593,"W","4",1049005.5
"3703","orf19.3792","Chr4","PAT1","1",1514.60157421289,3394.68285504322,1562.75393717341,2031.50292266454,775.081192037725,923.680317884077,1.29995060280505,1.01626310309016,0.355977505884343,0.199861722588103,1052269,1049912,"C","4",1051090.5
"172","orf19.3791","Chr4","FGR10","1",255.048414828878,365.903814576228,50.2686593735632,25.2224903956568,106.166910397548,35.3004815994566,1,3.84816349055634,0.836736221228614,0.582736139649771,1053047,1053994,"W","4",1053520.5
"3792","orf19.3789","Chr4","RPL24A","1",8383.14182256038,31368.6719891572,10438.1426732001,19654.8012937581,3970.0153463032,8892.00241611736,1.88297879317378,0.46467190764655,0.0487887618811581,0.00112537813238356,1054644,1054177,"C","4",1054410.5
"6164","orf19.3788.1","Chr4","","1",364.868517664245,748.616983163036,163.476392241155,238.235118469327,91.2478165640275,125.41113817841,1.45582171379186,35.1431516047926,0.328821640677899,0.239359596382214,1055468,1055969,"W","4",1055718.5
"2295","orf19.3788","Chr4","RPL30","1",7218.226543948,19000.1103306490,8844.44915367968,11376.5563139764,3325.49596415993,6374.47025984979,1.28629337071188,0.467800825597426,0.556074148091117,0.288012032743083,1056848,1056105,"C","4",1056476.5
"4786","orf19.3787","Chr4","KAE1","1",1207.98361072861,2986.22684571176,1246.58221418916,1777.08935712952,848.427947092569,1235.15416843258,1.42556931817403,0.369172382334718,0.454741468077835,0.0209729594739126,1057120,1058238,"W","4",1057679
"2132","orf19.3785","Chr4","","1",456.862551770673,1268.61961546217,274.248336563293,593.474070493851,140.927649007412,218.060054159993,2.16400244366436,0.669061216212042,0.00735601463199784,0.00157826868598282,1059258,1058422,"C","4",1058840
"79","orf19.3784","Chr4","","1",237.578718569190,327.349161198753,30.3941986819066,15.3929972567228,38.9466941859055,25.0844734648575,1,0.372235365850237,0.469889894634528,0.180709399289277,1059647,1060528,"W","4",1060087.5
"5474","orf19.3783","Chr4","","1",403.036666046194,572.751657824934,241.570221627437,135.506182042002,160.300027576246,100.474249041347,0.560939097249274,0.786881145061694,0.385902174228671,0.526843029473298,1060579,1061025,"W","4",1060802
"635","orf19.3782.2","Chr4","","1",580.573768277804,1217.69263136289,431.652125255764,573.066628589548,453.645658367778,583.584798283857,1.32709979118392,12.6399437151850,0.527196316924357,0.177419936268219,1063018,1062755,"C","4",1062886.5
"4021","orf19.3782","Chr4","","1",2866.42899695564,8157.78812248059,3516.38343792978,5120.99329264452,2394.75286042150,3070.06129804378,1.45632391433951,0.679133868744773,0.329585280622241,0.0362704837061543,1063944,1065605,"W","4",1064774.5
"7","orf19.3781","Chr4","","1",409.431823923203,512.85846362533,244.866625053159,131.612271688324,293.664258890083,142.461473690496,0.538480318717365,0.397493704256847,0.622798205347015,0.0996430182230627,1067100,1065700,"C","4",1066400
"5","orf19.3780","Chr4","","1",257.593980253463,369.645767956103,51.669782553443,38.7750234478119,79.7679806762856,54.8891730966118,1,6.18873743401871,0.816519805678493,0.524361187275203,1068184,1069482,"W","4",1068833
"5233","orf19.3778","Chr4","","1",3133.09351102114,6797.17231494143,3694.10280654201,4146.2495969735,4112.86210943519,4290.55022120982,1.12239691587109,4.70748296888596,0.639613530814296,0.183674035101094,1069691,1071251,"W","4",1070471
"1472","orf19.3777","Chr4","IMG2","1",378.499226348364,746.396628729206,188.004188212813,258.056939563184,177.634914244119,207.336026485868,1.37349922192984,1.86250318559388,0.937517753346067,0.920119199185746,1071403,1071774,"W","4",1071588.5
"2289","orf19.3775","Chr4","SSK2","1",526.992231305984,958.94618384489,354.923371723843,411.088723859753,313.477246902016,316.008739767143,1.15824641770735,0.433305082343531,0.610030576967543,0.114074002724709,1076435,1072398,"C","4",1074416.5
"5503","orf19.3774.1","Chr4","PPG1","1",592.808726474675,1293.58029026385,443.007780693137,591.849961452576,282.213469602122,349.294761856924,1.33547853442025,39.2522712697303,0.413991386137553,0.24120884769098,1077321,1077542,"W","4",1077431.5
"581","orf19.3774","Chr4","HUB1","1",347.868076607301,906.558737416042,164.080519178023,380.791531236537,178.306864188385,264.041106058289,2.31605503684816,113.185581135575,0.127370853433934,0.0718404734810319,1078912,1077662,"C","4",1078287
"5333","orf19.3773","Chr4","","1",341.731456043956,518.600650332728,134.859931036368,108.30254921247,87.227666745244,66.4369816034764,0.802083078851328,23.8566076094285,0.685362632868879,0.645436950941517,1080262,1081149,"W","4",1080705.5
"2024","orf19.3772","Chr4","","1",380.476581041463,785.178081421502,178.917540162102,278.569916102902,127.712475004828,210.65491681694,1.55697376484448,1.41262978382424,0.34260770591899,0.0444252483372884,1081116,1082285,"W","4",1081700.5
"1704","orf19.3770","Chr4","ARG8","1",829.645901613007,3539.15284030063,752.704337376511,2000.71454265281,441.857771854491,1289.89420055922,2.65803509200722,0.809653972917772,0.0307601309280158,0.00050738223723913,1083786,1082417,"C","4",1083101.5
"5316","orf19.3769","Chr4","","1",457.953523238381,863.081068054752,299.791757745651,315.507417886407,249.979793167689,296.371740075867,1.05239279467328,0.309227295050097,0.973144774970875,0.713405003383243,1086113,1084050,"C","4",1085081.5
"1236","orf19.736","Chr4","SRB8","1",235.340691749267,349.870553047652,16.0914200652483,33.5552115111304,33.2288911413115,47.7503034838323,1,26.7793222955445,0.374120701441384,0.213444344770166,1091886,1090216,"C","4",1091051
"3554","orf19.738","Chr4","MYO5","1",954.10066432106,2461.67447045708,876.863212010996,1354.14724442827,559.207647876156,1127.60171116108,1.5443084233431,0.65900292224037,0.87385526690539,0.624510640711087,1096211,1092261,"C","4",1094236
"5567","orf19.740","Chr4","","1",1208.62751831502,3019.19512793367,1226.03584287099,1685.06531318667,493.443078433016,506.198724016929,1.37440134640825,0.811575419416682,0.155316846685074,0.155620923479827,1099307,1097362,"C","4",1098334.5
"4906","orf19.741","Chr4","","1",189.991115609537,281.687022042285,0,0.630488713040613,0,0.51468821539543,1,0.51468821539543,0.422649730810374,0.422649730810374,1104736,1104422,"C","4",1104579
"4725","orf19.742","Chr4","ALD6","1",1863.65832805595,3630.4413066746,2050.61778841383,1916.70208868635,392.239205129624,784.032797773216,0.934694948769042,0.254169024267648,0.535875817568132,0.345240055370584,1106534,1104909,"C","4",1105721.5
"3301","orf19.744","Chr4","GDB1","1",1379.65114347347,3850.61325724500,1430.61551451737,2352.43698549512,368.788468790539,902.658136099346,1.64435305057399,0.589835537277581,0.0495523898151522,0.0280286504339506,1113227,1108644,"C","4",1110935.5
"1424","orf19.745","Chr4","VAC8","1",1327.26669583441,3893.14421858138,1443.69384658746,2463.94386065252,913.628997957658,1279.77428560930,1.70669416266938,0.62169177655448,0.111124698404079,0.00386048928525737,1115531,1117288,"W","4",1116409.5
"6310","orf19.746","Chr4","","1",426.21678583785,809.701863017532,230.070974425575,284.067522402835,204.263273866631,195.156108269795,1.23380139344386,20.6583054031042,0.40709505851783,0.215637718622808,1119074,1117527,"C","4",1118300.5
"4550","orf19.747","Chr4","NBP35","1",1186.28464175470,2707.64186909582,1271.24698892235,1615.59695639542,601.425787994731,945.223708013018,1.27087573891914,0.358986450457608,0.504270018256301,0.129815669077136,1120665,1119445,"C","4",1120055
"3199","orf19.748","Chr4","NUP146","1",1469.74650194784,2907.20026095854,1482.41282448309,1606.43042471570,630.870012273706,479.575984742713,1.08365928720015,0.407532444317317,0.580496060788213,0.568280607636197,1123181,1120911,"C","4",1122046
"1449","orf19.6858","Chr4","","1",824.992460843754,2114.69079750659,724.314359811307,1142.24278277510,311.920646038885,577.377745608267,1.57699867095368,0.310345289301207,0.133152915638514,0.00213818799968073,1126781,1125243,"C","4",1126012
"5114","orf19.6859","Chr4","","1",234.405614500442,316.03026556897,23.3358036370605,8.04296971251045,23.0745393362059,13.3534819166161,1,0.478179557840202,0.470456827131015,0.314668023410017,1127626,1127153,"C","4",1127389.5
"4646","orf19.6860","Chr4","PIS1","1",1917.39128352490,4321.5414648445,2106.31209224322,2555.52580957065,1085.47837705619,589.145005472537,1.21327025514487,0.579721544098653,0.254809086152162,0.230592125441078,1128850,1129542,"W","4",1129196
"50","orf19.6861","Chr4","APC5","1",456.696108676431,792.399793692897,278.314764338038,311.25277879279,305.513525071152,330.089116885745,1.11887572181019,1.27393115552390,0.898682262946928,0.729801141964245,1132077,1129681,"C","4",1130879
"2650","orf19.6862","Chr4","","1",521.345143362385,980.49336094436,347.328301073254,373.948399087323,281.058061215960,291.195850392104,1.07664246746324,0.306154509752281,0.927959664709638,0.525115166257105,1134577,1132268,"C","4",1133422.5
"4574","orf19.6863","Chr4","VPH1","1",3150.94337606838,6919.78122123149,3665.81283833521,4191.97590573143,900.451843090285,945.257701949187,1.14353244167129,0.182834166197848,0.357417977304926,0.062982775570188,1137431,1134966,"C","4",1136198.5
"4406","orf19.6864","Chr4","","1",211.198837505359,354.836857700174,3.41568728943981,22.6850389967231,4.99477400149474,34.7762754688244,1,2.70993300807323,0.389978331192388,0.0768571492910425,1139210,1139917,"W","4",1139563.5
"1546","orf19.2631","Chr4","IKI32","1",1149.76072060124,3059.26954308295,1124.19964690475,1654.16391934134,701.341522822515,1221.39239573891,1.47141472948844,0.315003652503855,0.442595395992452,0.0224042155331012,1143242,1144231,"W","4",1143736.5
"329","orf19.2630","Chr4","RAD59","1",355.90333938848,798.669429346923,154.283947723834,267.333840393948,69.4371153998176,189.508209239243,1.73273917564303,0.659888020990788,0.538242888728395,0.311335044511391,1144967,1144320,"C","4",1144643.5
"5828","orf19.2629","Chr4","USO1","1",428.521010749686,792.789503184354,233.039965623624,241.600652701581,245.381972206679,271.281041475194,1.03668237590255,0.77523326223017,0.96218492817725,0.797930795867902,1145137,1151565,"W","4",1148351
"6245","orf19.1291","Chr4","ABZ1","1",465.116979562079,840.295494965068,261.522300938979,279.169466013576,299.129819426836,266.757924919726,1.06743564788406,2.84211406936065,0.779405617737722,0.348797713299254,1151780,1154248,"W","4",1153014
"155","orf19.1290","Chr4","XKS2","1",304.441632928475,654.208467538209,95.8633829070428,233.687088361370,48.7466029688733,117.458583485306,2.43770959541427,1.40941036314998,0.0353604045980648,0.00523301617827423,1154783,1156528,"W","4",1155655.5
"2605","orf19.1789","Chr4","LYS1","1",2419.0307799397,6475.30540431539,2841.37786371524,4026.25953540853,1900.12125661945,2561.65311134535,1.41700953851453,0.308841293608726,0.40457060815942,0.00874060512685513,1156919,1158382,"W","4",1157650.5
"1418","orf19.1789.1","Chr4","LYS1","1",451.681594985474,996.061243543208,262.345472478956,387.989836971096,142.048557791597,190.664112984944,1.47892713110274,3.32135440335673,0.323232997312801,0.156616541604260,1159077,1160224,"W","4",1159650.5
"3210","orf19.1791","Chr4","MAK11","1",764.040671971706,2101.96677044321,649.328394267572,1086.03608631912,289.044944705532,611.453704913146,1.67255289604907,0.371335801845135,0.134812448159203,0.00357646891722575,1161828,1160353,"C","4",1161090.5
"883","orf19.1792","Chr4","CDC16","1",402.048205449521,742.304615151938,198.522687351601,252.068523904825,124.224749169323,144.820181665538,1.26972149766636,0.768481949845366,0.476250039904215,0.121085671811398,1162068,1164425,"W","4",1163246.5
"3407","orf19.1793","Chr4","","1",557.333448660285,1024.73386486702,445.434256057902,486.949641875292,487.450484002038,485.813962317634,1.09320205002822,2.02540269508467,0.670445068291248,0.263809708840143,1167253,1169040,"W","4",1168146.5
"3449","orf19.1794","Chr4","","1",276.118856768358,483.119714349977,68.9080843426443,88.5437081599879,54.1060338445851,86.0537703776657,1,0.595593736064885,0.94396425631664,0.640315132861236,1170322,1169240,"C","4",1169781
