"orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","chr.combimatrix","start","end","strand","chr2","loc","sd.wt","sd.mut","sd.mut.vs.wt.ratio"
"orf19.943","Chr5","FET33",1,365.597977592079,515.783685423772,376.480027429681,310.149671946566,0.823814410724605,0.72017352242593,0.759386842541067,"Chr5",83979,82117,"C","5",83048,183.999396882139,87.4834674869036,0.943732097539223
"orf19.3931","Chr5","SFC1",1,881.558025257662,1179.53688708952,1005.22319157338,787.019574656373,0.782930180335897,0.637293757142839,0.366863688702861,"Chr5",977996,977085,"C","5",977540.5,683.290307212239,523.972822833969,0.494830708138047
"orf19.4230","Chr5","PRE4",1,698.379062155832,1323.72217360931,855.282880800697,1008.82299418428,1.1795196850425,0.878898440939263,0.722134019397421,"Chr5",492390,493226,"W","5",492808,387.389333173487,738.894708375074,0.359026121898671
"orf19.579","Chr5","FOL1",1,682.074256478374,836.875686572775,753.063047366208,522.70649196298,0.694107211595515,0.235585897450029,0.112288588552382,"Chr5",184282,181916,"C","5",183099,357.303675761217,139.033872708455,0.276413250278275
"orf19.3893","Chr5","SCW11",1,1875.08787261589,1702.92340059366,2256.74047505656,1190.47923731854,0.527521551758717,0.142704430830759,0.0120400636313045,"Chr5",917440,918414,"W","5",917927,1423.95579234171,971.863313007765,0.247338622727246
"orf19.4232","Chr5","PTH1",1,818.244991623621,1315.83739879683,927.220859997694,951.818878353787,1.02652875859173,0.995882949611147,0.99625217766819,"Chr5",502902,501493,"C","5",502197.5,351.788558529687,484.809722689256,0.72541403450834
"orf19.3205","Chr5","MRPL36",1,517.047442877751,738.273789368782,535.569605675243,437.354970590774,0.816616488232858,0.49188749446843,0.25551577201286,"Chr5",384460,385092,"W","5",384776,240.363401850135,159.468227848562,0.356595721351159
"orf19.4222","Chr5","SST2",1,293.06093690792,440.119842322428,282.708369532369,300.134649879901,1.06164048265128,0.550123658993524,0.535415847526959,"Chr5",480274,482301,"W","5",481287.5,173.301678886229,124.032438876479,1.53417203070581
"orf19.929","Chr5","",1,198.317862239595,262.268753781004,159.823901025888,163.128617635826,0.956306954259123,0.290269676499012,0.324122381921717,"Chr5",138904,137597,"C","5",138250.5,157.019196729765,47.9450166714043,5.62831440020373
"orf19.1105.3","Chr5","",1,247.75198938992,366.382847038019,237.756268711703,250.124044739462,1.04878638458638,0.504591723020174,0.516898738271774,"Chr5",855739,855027,"C","5",855383,210.508476011096,65.6158186162692,134.495645587939
"orf19.4148","Chr5","",1,559.80715480172,571.338419268773,598.424475384666,379.028919099603,0.633378036311038,0.0481603425518779,0.0713545234377833,"Chr5",342235,340787,"C","5",341511,237.253539278161,81.6440698259273,0.295237871135753
"orf19.952","Chr5","",1,302.823717605483,366.157751529575,288.28028727522,232.19747159379,0.805457333862416,0.767950883391151,0.811047042045489,"Chr5",69038,71404,"W","5",70221,156.925438967666,50.7676394835586,1.05954538987556
"orf19.4336","Chr5","RPS5",1,11355.8974156405,16978.4471202321,13716.0702079677,10037.9271747519,0.731836963689558,0.347911491988993,0.205718008507055,"Chr5",683013,683690,"W","5",683351.5,6120.40904785331,2977.44463241824,0.307406693320651
"orf19.4257","Chr5","INT1/BUD4",1,530.767628205128,521.717527960042,556.084428444378,328.890346521487,0.591439590282259,0.321347795558553,0.240507001381768,"Chr5",547681,553251,"W","5",550466,355.420029809232,96.9440374906336,0.694811694368695
"orf19.4301","Chr5","",1,624.465910853615,588.647839541768,689.487987648911,364.69202526776,0.528931659145108,0.0102979103774938,0.025794823226355,"Chr5",623558,626002,"W","5",624780,265.241564580073,94.246300879701,0.27291356755691
"orf19.4299","Chr5","MSW1",1,398.399425287356,553.770308840182,420.722027589046,356.843673851737,0.848169695075477,0.858161970370111,0.870015800362902,"Chr5",621395,622594,"W","5",621994.5,178.25716557187,61.9647975928824,1.11870300596178
"orf19.4279","Chr5","MNN1",1,2932.17890991847,4324.66847531025,3697.28306430167,2704.08458469382,0.731370722139868,0.105257691714858,0.0327927955769767,"Chr5",591848,589446,"C","5",590647,1145.79132339866,361.577868787887,0.204018820509828
"orf19.4270","Chr5","MNT2",1,462.435269207502,673.987588611227,486.693413714258,417.542322942321,0.857916526455119,0.835404443749267,0.830756780968058,"Chr5",573200,575497,"W","5",574348.5,249.158872677244,177.356058106326,1.63958910085453
"orf19.3174","Chr5","CDC24",1,889.817705182497,983.12421277553,1030.7471068234,657.286968765491,0.637680149101893,0.0526061085922921,0.0568130828189917,"Chr5",443369,440835,"C","5",442102,379.001953553383,212.245477854695,0.256314718295486
"orf19.3965","Chr5","",1,267.40754959902,401.203670094777,252.132038349553,250.60088561928,0.99392717902772,0.680676599646589,0.701465639739888,"Chr5",1038746,1038096,"C","5",1038421,180.121060915556,30.5248051904307,2.97831565556373
"orf19.4145","Chr5","HAP1",1,485.405374386501,615.045253809378,513.991272659226,394.672177097361,0.767857740181956,0.159778028751537,0.195382925398922,"Chr5",336414,333157,"C","5",334785.5,154.253142304411,64.6328632526065,0.327945833177038
"orf19.3911","Chr5","SAH1",1,9554.9259985392,12344.552505684,12258.7475722959,8147.99059822892,0.66466745890444,0.0270539629834335,0.0295055320715959,"Chr5",947371,946019,"C","5",946695,1908.31409259065,2691.26868467166,0.217047218335441
"orf19.4023","Chr5","MRP2",1,1825.40307000924,2180.3836707372,2273.68823983711,1462.21670488308,0.643103429601168,0.0281467535342204,0.0175034980077457,"Chr5",1151334,1150987,"C","5",1151160.5,442.878169276099,609.248798089707,0.194451431207788
"orf19.6681","Chr5","",1,370.10447205547,547.226503759398,380.909211378368,364.618658596367,0.95723245252313,0.851217902541378,0.866237361721178,"Chr5",819936,821180,"W","5",820558,183.539072682102,91.8576635032553,0.845690812923588
"orf19.4243","Chr5","YKL090",1,231.13787590965,316.153276094746,200.696346910644,191.701523056352,0.92799667493869,0.412482982910415,0.422552049706654,"Chr5",524538,523660,"C","5",524099,173.422943558132,45.5440887270398,3.761509555827
"orf19.955","Chr5","",1,602.62798408488,897.196804178882,670.256354579945,623.896455344288,0.930832585295352,0.617801102559333,0.648465564830793,"Chr5",63667,64644,"W","5",64155.5,185.823149877839,234.259529361291,0.382805324225284
"orf19.1975","Chr5","DIB1",1,333.026552751958,526.221343432294,356.070113834433,362.507435572184,0.992439616171216,0.457881139281962,0.418500178018493,"Chr5",212577,213023,"W","5",212800,301.745208353227,200.867654503414,2.24257667127486
"orf19.586","Chr5","ERV46",1,1831.24721258274,2074.63782051282,2153.67792734641,1364.19849417354,0.63342734623946,0.142460507691912,0.0281593617374918,"Chr5",196621,195377,"C","5",195999,869.860296865643,912.421725533586,0.334991364581584
"orf19.1939","Chr5","",1,231.477279073014,302.644333534987,203.573212953161,185.585675517794,0.911640941485237,0.327178085262204,0.359013707102539,"Chr5",292571,291477,"C","5",292024,167.472186531784,51.5206335993986,130.22120575417
"orf19.581","Chr5","NRD1",1,570.973780466861,900.61584002196,621.863475497215,574.926116392538,0.924521440872294,0.811445876682678,0.819846895385923,"Chr5",188241,186145,"C","5",187193,227.982149104923,74.959300965579,0.319649832278516
"orf19.3186","Chr5","",1,273.871510673235,398.732095490716,268.0174361956,272.373998719555,1.01625477277074,0.658935425863093,0.686474742560879,"Chr5",424414,424749,"W","5",424581.5,199.095728600254,73.0589259270588,4.19080914020484
"orf19.4255","Chr5","ECM331/ECM33/PST1",1,6354.08270967538,7476.85544556019,7372.85540038059,4308.08946344924,0.584317639435443,0.477319770668263,0.0112337847158521,"Chr5",542779,541538,"C","5",542158.5,6855.10729470535,3342.70678355338,0.188865105930522
"orf19.1953","Chr5","",1,415.561853351327,911.57236038815,445.542410736688,645.681407539165,1.44920302081132,0.391000788762833,0.408058249457555,"Chr5",268278,268580,"W","5",268429,233.489922688324,283.133741284373,1.03681533209504
"orf19.956","Chr5","CSF1",1,400.422467253456,452.23176309474,409.781126995123,286.6747739416,0.69958022723924,0.567828459441653,0.542493722189766,"Chr5",63318,54415,"C","5",58866.5,227.308177077552,74.9032403005472,1.08843684828157
"orf19.3166","Chr5","DOP1",1,610.867280934432,738.361547934824,668.594937397145,462.028422832224,0.691043854790332,0.151581395646498,0.0315142205832719,"Chr5",458196,463205,"W","5",460700.5,237.359704118398,133.180942817121,0.201512010794588
"orf19.967","Chr5","NUC1",1,1276.87385322184,1941.26337312113,1522.10508144466,1188.1947459929,0.780625963658937,0.158960245850407,0.141089836275177,"Chr5",47366,46404,"C","5",46885,428.847513909387,270.702289044521,0.319334402051232
"orf19.5689","Chr5","SEC28",1,1181.51867732993,1456.14655172414,1434.71356337863,1004.10118752568,0.699861779490747,0.284456827854308,0.0643050758045985,"Chr5",11086,10151,"C","5",10618.5,703.468386422662,575.532760592957,0.260882130260128
"orf19.4004","Chr5","CCT3",1,2221.61622807018,2928.83217382537,2652.28395598163,1854.13785457187,0.699072152659325,0.533611070547694,0.142349330642448,"Chr5",1127845,1129434,"W","5",1128639.5,1764.45879291669,1010.62987694135,0.315353176650478
"orf19.3950","Chr5","MSM1",1,3597.20509136457,5828.53754634154,4997.82335394177,3741.74679215344,0.748675278649521,0.77336210725106,0.422350094162002,"Chr5",1012010,1010277,"C","5",1011143.5,6462.83427235866,3568.45931803883,0.506879562879489
"orf19.4136","Chr5","TOF1",1,606.756390174153,612.004133897963,650.501133848724,372.858985634274,0.573187295505903,0.455289228360384,0.213698674770647,"Chr5",324438,328227,"W","5",326332.5,485.474773645424,207.964277710683,0.777505891607953
"orf19.3178","Chr5","PRP9",1,366.290405362433,579.028269862322,367.577481854718,374.540226173246,1.01894224935487,0.763487250363575,0.696609785279142,"Chr5",432447,433988,"W","5",433217.5,204.19169866778,173.271634813754,0.976126177733886
"orf19.6296","Chr5","SNF8",1,346.797751590515,613.471816976127,345.94167092324,387.857170772238,1.12116348902731,0.479628654248932,0.57920347280563,"Chr5",359457,358672,"C","5",359064.5,191.737693881053,145.00803447123,1.99795343853472
"orf19.2639","Chr5","LSM7",1,776.986175097337,951.552925460347,875.21657188272,622.5179158989,0.711272999047277,0.537112203445257,0.291310179908639,"Chr5",768680,768159,"C","5",768419.5,651.503929611115,557.300233070433,0.833717335302007
"orf19.6298","Chr5","SBP4",1,372.765988800472,324.148203732142,381.323109727221,210.502557478322,0.552031996248286,0.0591684315719413,0.11688346171306,"Chr5",357108,355213,"C","5",356160.5,169.662955742043,58.8435199420947,0.474018253497069
"orf19.3210","Chr5","",1,193.569275753486,251.102036700948,157.096342482404,159.544554473435,0.918248954106267,0.537730856473784,0.554332216933858,"Chr5",883082,882444,"C","5",882763,183.374738617179,25.6320539167826,2.55818183235232
"orf19.4282","Chr5","",1,644.378997754111,761.153411546107,706.083460063564,483.306193614101,0.68448876223583,0.387709332006212,0.104619797961708,"Chr5",598167,597259,"C","5",597713,381.427697758569,223.558781773129,0.32981508691785
"orf19.2642","Chr5","CAM1",1,320.505624970915,428.092376719872,309.027236998209,261.44997362905,0.846041844624088,0.971122569174856,0.971341310460368,"Chr5",764715,764200,"C","5",764457.5,174.85197530208,89.9712776542597,1.5681272378638
"orf19.4150","Chr5","",1,700.391089795858,735.960729932412,781.408388639798,513.205069575284,0.656769337309807,0.4983705761376,0.276211838339405,"Chr5",344809,344120,"C","5",344464.5,528.816373028422,415.338961810726,0.681268709958603
"orf19.3183","Chr5","",1,488.432748538012,714.282656242729,570.177999313504,462.402106491474,0.810978513811842,0.911468201292918,0.912780420065667,"Chr5",428140,428814,"W","5",428477,335.720913290233,33.594775228933,0.939644854971782
"orf19.1973","Chr5","HAP5",1,739.681707223311,796.042511367942,834.58013840404,524.128867599958,0.62801502633677,0.0290260696174554,0.0275582854910733,"Chr5",215592,214546,"C","5",215069,257.711775148488,108.275038056045,0.236322215823137
"orf19.3947","Chr5","SPT4",1,983.524118098075,1462.86373926734,1237.71774918158,1079.57418620959,0.872229704165941,0.640984563735713,0.229909534129624,"Chr5",1004943,1005281,"W","5",1005112,684.330286653717,721.813172726742,0.294485214750219
"orf19.4241","Chr5","",1,678.514193308204,1102.87179487179,780.048561832483,701.686017940853,0.899541454563365,0.705276726144089,0.64287192274472,"Chr5",515689,516003,"W","5",515846,221.975389055429,47.710284047821,0.23777695563831
"orf19.4325","Chr5","",1,1093.8082370216,1535.98331510695,1324.63418895637,1074.3785446663,0.811075656678286,0.224709859241232,0.236137846254479,"Chr5",664502,661071,"C","5",662786.5,290.927340347475,339.798499425378,0.385232690234142
"orf19.2646","Chr5","HAP4/HAP1",1,636.424499993352,1031.59536605789,757.109606349874,694.143576616474,0.91683366687557,0.79882930243393,0.654178940066922,"Chr5",759787,756059,"C","5",757923,506.938449556429,418.218930972334,0.533016315472905
"orf19.4018","Chr5","RSM7",1,627.246645570602,989.683337035454,691.415491915165,625.454126682939,0.904599526618186,0.897900878570805,0.764156285594699,"Chr5",1148453,1147698,"C","5",1148075.5,399.333920495889,323.26450543994,0.412816725833428
"orf19.3172","Chr5","",1,227.548741992027,340.992926613616,203.37621592887,222.409987176736,1.0840314129419,0.499569899971123,0.527556707307139,"Chr5",446234,446635,"W","5",446434.5,180.293862933806,62.4262208270675,38.9747096634359
"orf19.4242","Chr5","CST20(STE20)/CST20/STE20",1,464.620560502475,442.691904047976,495.145771198011,286.840532355851,0.579305224927676,0.06397611722139,0.10871097365139,"Chr5",521590,517904,"C","5",519747,212.40687013652,47.9973364125522,0.455288108063542
"orf19.4311","Chr5","YNK1",1,8656.4976790451,10973.4869392227,10653.881020357,6504.78680398224,0.610555608003613,0.305483994678872,0.0175021338880606,"Chr5",641802,642257,"W","5",642029.5,7547.58163500128,4687.35224428287,0.192596326645195
"orf19.577","Chr5","",1,1088.3237428182,1561.43634508657,1308.21964590904,1014.21921371453,0.775266765704154,0.223727562230399,0.0240519259760228,"Chr5",178140,176158,"C","5",177149,445.576363142397,262.321125533413,0.141926458449576
"orf19.3951","Chr5","YIP1",1,847.121564976621,1194.98192975037,984.901083845245,810.795991795244,0.823225809265778,0.338674220643475,0.17208789632492,"Chr5",1012957,1012202,"C","5",1012579.5,320.085898999839,348.706193356306,0.275334367424066
"orf19.3920","Chr5","MPD1",1,596.15091793344,926.692453115547,659.609264765347,571.607034606426,0.86658430246545,0.303744819821209,0.232491905100412,"Chr5",961514,962413,"W","5",961963.5,167.215179832182,58.32214225429,0.200708985188412
"orf19.1944","Chr5","GPR1",1,641.883797275018,948.295975072518,723.01522899151,612.608786365045,0.847297210073342,0.338845041503198,0.178769167262466,"Chr5",280836,283307,"W","5",282071.5,213.666875802207,112.031118302508,0.180487747192476
"orf19.568","Chr5","SPE2",1,2870.09734049979,2944.39405179327,3382.4705693125,1766.22173091804,0.522169134874994,0.0459865456839043,0.00355317389937061,"Chr5",160775,159627,"C","5",160201,1453.77545323282,660.202485418931,0.164106695345517
"orf19.4223","Chr5","GCD11/EIF2",1,6168.22060719327,8544.68839138123,7664.05711159082,5485.35815711652,0.715725114942148,0.0641041027276891,0.0729682349379204,"Chr5",483990,482386,"C","5",483188,1604.07412702131,1657.67855482812,0.238734290384272
"orf19.4043","Chr5","ASK10",1,2385.24470479359,3386.17643675391,2912.27440399488,2424.78518011363,0.832608759939467,0.259413887815584,0.284837389604978,"Chr5",1174965,1172707,"C","5",1173836,596.525412376788,1395.51722154246,0.546286814808348
"orf19.920","Chr5","RMT2",1,412.932071245079,552.365275412821,427.718799781655,341.697923325312,0.798884508933778,0.752264233440089,0.72908192524429,"Chr5",156807,158162,"W","5",157484.5,226.451239859795,126.366984585075,1.05219420414069
"orf19.4216","Chr5","HSP122/HSP12",1,4065.63490121257,8170.67491313987,5181.58869713653,5240.21066373332,1.01131351213368,0.825814916871453,0.547753861114508,"Chr5",473414,473920,"W","5",473667,5541.14125185857,5630.89787175312,5.86488766976953
"orf19.1956","Chr5","",1,1378.17813595088,1330.59397249756,1551.01280922197,802.654062719352,0.517503181112984,0.188114421744149,0.0173143200789703,"Chr5",265067,262806,"C","5",263936.5,993.277724518102,371.678588512968,0.262404140492235
"orf19.4304","Chr5","GAP1",1,378.234195402299,900.474121997706,412.683430111147,673.240961647184,1.63137386317125,0.309019379401388,0.149244289515466,"Chr5",627859,626111,"C","5",626985,239.743648780309,611.312350984529,0.957021360800792
"orf19.4342","Chr5","",1,694.867087060865,988.241607266542,845.448465179198,676.3343907191,0.799971161548856,0.780176450457568,0.54728886546661,"Chr5",697406,698476,"W","5",697941,648.889945598188,460.62604022773,0.596846284579712
"orf19.4293","Chr5","",1,1388.57196539093,2050.75367208434,1696.31012339331,1401.14920215522,0.82599825517303,0.270339827517586,0.0665844655195403,"Chr5",614768,613617,"C","5",614192.5,413.808375203474,673.044185905471,0.227532181130513
"orf19.3181.1","Chr5","NCE11",1,1343.06487857021,1349.08077211394,1663.86865388446,897.169687687667,0.539207037522546,0.00393825415553206,0.00723769836927034,"Chr5",429051,428887,"C","5",428969,451.997997186296,221.872641438797,0.200795364375982
"orf19.4151","Chr5","SPO1",1,264.752642825011,411.479047521978,249.545324019104,249.872207848096,0.9878067321448,0.42511240395879,0.440142968799348,"Chr5",347572,345242,"C","5",346407,211.358037949033,143.370545964269,6.82683127252107
"orf19.4051","Chr5","HTS1",1,2835.05685411584,3960.24508049137,3460.88902321917,2480.14864611188,0.716621836028982,0.0206490778196684,0.0571421518182261,"Chr5",1180974,1179469,"C","5",1180221.5,641.511121061418,504.011235845969,0.216002273570915
"orf19.4326","Chr5","",1,292.71738693864,413.129758248406,271.460072880471,279.935152796544,1.03122035526677,0.609651442456268,0.6475944564238,"Chr5",664943,666964,"W","5",665953.5,146.161788466489,79.0379548899998,1.28351024462457
"orf19.1115","Chr5","GUK1",1,908.95594922319,1147.92895866988,1032.57405197753,723.094662547115,0.700283588535157,0.279890947517269,0.00358490748830007,"Chr5",837693,838265,"W","5",837979,490.410933103418,390.89120334175,0.131567337713871
"orf19.978","Chr5","BDF1",1,527.495587599973,644.632981242895,561.642172187053,412.423649103154,0.734317452511022,0.405203148186518,0.302373091888934,"Chr5",32849,30720,"C","5",31784.5,296.948440162081,69.6942138082019,0.371760844584687
"orf19.3937","Chr5","SDF1",1,366.539138241271,415.156649636913,369.998108969379,269.656388360744,0.72366222769389,0.661945619048578,0.639434487158177,"Chr5",987908,989091,"W","5",988499.5,246.605154822977,129.869126910248,5.49399823158659
"orf19.6676","Chr5","DPH5",1,2785.4199270557,3409.75593077521,3356.03628546572,2182.07759007736,0.650194874092236,0.183756468258662,0.0631896006094319,"Chr5",809417,810316,"W","5",809866.5,1745.68345617425,719.777781401739,0.232302879593841
"orf19.567","Chr5","TFB3",1,516.66644493085,634.108744530039,602.186093056787,453.091397635216,0.75241092887957,0.76226191857213,0.624423083918767,"Chr5",159330,158188,"C","5",158759,486.79003421973,351.1041782312,1.08480329718464
"orf19.3193","Chr5","YAP3(FCR3)/FCR3",1,883.443779375494,1154.72072339336,1090.37134169337,813.548064556336,0.746120182591078,0.585864305279096,0.259182108793661,"Chr5",407979,409178,"W","5",408578.5,840.111206689052,690.509387699663,0.570347798397999
"orf19.935","Chr5","AGA1",1,1525.73696412229,3080.8259994316,2004.81752661068,2205.72112537346,1.10021041620802,0.833013897317477,0.385645867557598,"Chr5",110891,109830,"C","5",110360.5,1608.53720894488,1666.12230275605,0.253991181088121
"orf19.1950","Chr5","",1,1028.0182834407,1650.27360272137,1248.18446428714,1131.78001746452,0.906740990492057,0.81792382288905,0.614747001875423,"Chr5",269484,269954,"W","5",269719,1114.86821739183,991.418608294103,1.9349191905031
"orf19.3968","Chr5","",1,190.96308576481,269.114721485411,154.191983163999,166.844952029547,0.953700241040525,0.529778724017347,0.552460400558151,"Chr5",1051733,1052044,"W","5",1051888.5,193.971362073357,42.0757146928129,2.30036994937127
"orf19.3998","Chr5","",1,353.640583554377,608.943962470278,366.45215216949,396.395476825538,1.08171141710801,0.662036433032556,0.700749338336048,"Chr5",1109628,1109143,"C","5",1109385.5,175.827770728636,48.3211248732123,1.08153573800821
"orf19.4265","Chr5","UAP1/YDL103",1,992.85687292391,1118.31534644766,1141.10059655643,704.254176760623,0.617170982896597,0.107970056503708,0.0298365972479948,"Chr5",565082,566542,"W","5",565812,521.080774364449,199.199361371124,0.246085287422392
"orf19.4266","Chr5","SPR28",1,315.890583554377,447.056768662372,312.307628211752,297.219023327095,0.94422218843370,0.493240606105513,0.48140611758256,"Chr5",568051,566677,"C","5",567364,182.527454910424,81.01655790719,7.71902930653793
"orf19.1952","Chr5","",1,265.721535458686,392.072344322344,247.074682364799,244.430824505573,0.989299357449654,0.70115864041898,0.741281754694937,"Chr5",268692,269390,"W","5",269041,181.102146664746,60.2872255901829,3.26756357043002
"orf19.3213","Chr5","",1,407.984983873255,663.7964858136,420.035807317508,432.382879847167,1.02939528562699,0.686454042754265,0.650694053929349,"Chr5",876534,879011,"W","5",877772.5,206.99814674736,173.470042423211,1.95438633204509
"orf19.4153","Chr5","ULA1",1,263.397972716938,390.206564986737,248.577782124131,257.404773862996,1.01677155634075,0.463428819698208,0.480303083317348,"Chr5",353435,355036,"W","5",354235.5,184.37065601308,116.500846264941,4.82581973711822
"orf19.4032","Chr5","RPN5",1,1348.71162942483,1467.66067742107,1580.7869110385,973.481752628748,0.61582098499868,0.042718292848727,0.0529777621622669,"Chr5",1164577,1165954,"W","5",1165265.5,289.499984411048,593.897245864597,0.433581920499677
"orf19.576","Chr5","CTF8",1,1078.52967008037,1303.21275226085,1336.38955313008,775.550536734798,0.580332684372092,0.894578473077786,0.860810718940976,"Chr5",175559,176047,"W","5",175803,1321.76959849883,650.714233617839,17.9925498231843
"orf19.927","Chr5","",1,719.549966750768,1130.62280701754,808.034759175289,684.233628977197,0.84678737047841,0.46541361481995,0.0773357748657517,"Chr5",141659,142270,"W","5",141964.5,226.721446689079,144.536827876628,0.0688196613614669
"orf19.3956","Chr5","",1,405.553952298961,570.60884583253,427.440126009351,375.258738599545,0.877921177178709,0.77191403527898,0.732794263344714,"Chr5",1022737,1024089,"W","5",1023413,211.848868510028,136.929413605122,0.585381188858976
"orf19.4320","Chr5","",1,210.438584629254,277.245806824754,176.348208705463,175.390090336927,0.959130440370452,0.525441511242974,0.545488439125078,"Chr5",654898,654518,"C","5",654708,176.563892065307,35.0264285977294,7.02967994959245
"orf19.947","Chr5","MRP17",1,503.09897276771,677.472953216374,526.998133750047,402.435240700537,0.763636937073881,0.394112158023822,0.150057101200473,"Chr5",78136,77777,"C","5",77956.5,251.128829309131,147.28828578206,0.309458353422927
"orf19.1105.2","Chr5","CSU51",1,15249.4992379822,21151.9243372578,26157.4057758425,20993.5362707987,0.802584799528823,0.941964020951902,0.678554215895058,"Chr5",856614,856868,"W","5",856741,43787.6466001981,31482.4179366353,0.910235271120822
"orf19.3957","Chr5","FOL2",1,761.492436191052,1063.33928211333,888.4455050265,709.606479262996,0.79870568903585,0.767635669697577,0.436333429550991,"Chr5",1025245,1024415,"C","5",1024830,675.084674021339,554.297738636022,0.57003184227194
"orf19.4219","Chr5","VCP1",1,770.28673003242,986.18045029683,862.741777694912,593.162670203778,0.687532104668212,0.456065449329909,0.200211728176368,"Chr5",476856,474373,"C","5",475614.5,531.896009244135,265.864144120599,0.4829811701992
"orf19.4013","Chr5","",1,416.966201423098,550.560936564685,435.91771142491,357.158715279557,0.819326001029167,0.889324824679068,0.8797954143749,"Chr5",1141615,1140311,"C","5",1140963,265.133184014744,152.418519832848,4.48716271450451
"orf19.1961","Chr5","",1,811.28935152869,949.547417671057,908.937697663556,564.755372152101,0.621335624657021,0.332520588037091,0.0136865718183142,"Chr5",236456,234864,"C","5",235660,637.458704995624,385.08710883011,0.221281079987187
"orf19.4040","Chr5","ILV3",1,3813.14157035493,5045.75338716388,4568.14831185418,3021.94317645832,0.661524751422034,0.763038123973365,0.204864838887655,"Chr5",1171299,1169530,"C","5",1170414.5,4472.33707575242,2799.02325544173,0.251115820902522
"orf19.4048","Chr5","DES1",1,3414.35125363143,4626.12426582039,4229.66026369038,3177.26229505201,0.751186170276438,0.286613951876596,0.105618100465273,"Chr5",1178360,1179472,"W","5",1178916,1945.97740943885,2353.38238245632,0.33754512214318
"orf19.1974","Chr5","TFS1",1,2602.13910868573,4056.69642497047,3256.57675428334,2688.1422313352,0.825450291567525,0.344249119576027,0.247731947719557,"Chr5",213880,213101,"C","5",213490.5,973.276099782802,1020.77193335181,0.290431352256627
"orf19.3936","Chr5","",1,2099.95805232023,3095.51717032967,2679.19474002318,2241.72829131265,0.836717188871928,0.496281119434268,0.086537749688251,"Chr5",984192,987680,"W","5",985936,2308.91431891249,2626.7442052829,0.305952337206976
"orf19.1943","Chr5","",1,366.443717605242,515.270657163466,372.763981700935,338.30980407384,0.907571065557676,0.945581719092336,0.956482278035984,"Chr5",283868,286240,"W","5",285054,156.384900542452,67.9670031634131,1.02945386911027
"orf19.4305.1","Chr5","",1,282.589678218535,465.147475369458,268.330494552391,292.528548009238,1.090180035248,0.529860708151015,0.624624651360994,"Chr5",629215,629724,"W","5",629469.5,144.296444538641,107.902014166413,2.76869787344408
"orf19.2647","Chr5","",1,406.12532962601,532.342358299595,418.236375520212,312.103468674776,0.746237025142958,0.392699979192022,0.253168079597399,"Chr5",755779,754193,"C","5",754986,213.489703284549,129.795240490033,0.442806141061666
"orf19.4152","Chr5","EFT3/CEF3/TEF3/YEF3",1,6540.30512352509,7097.76319851548,7769.67354137306,4373.42734998133,0.562884312538111,0.0728044789823822,0.0664729313001453,"Chr5",351073,347921,"C","5",349497,3615.41532205075,1601.13352630356,0.381352077547689
"orf19.4324","Chr5","",1,271.407603890363,269.475274725275,250.302598871456,165.468012806847,0.661071892792548,0.79979357973192,0.824380010740744,"Chr5",660415,660969,"W","5",660692,184.186854868241,41.3647885342855,1.5928916119836
"orf19.969","Chr5","PRS2",1,5186.14412024757,6290.92706969125,6218.87307956694,4060.90115375905,0.652996306855299,0.0368528374553232,0.107309358323772,"Chr5",43421,44635,"W","5",44028,1796.89771213314,855.772217983219,0.391206982323078
"orf19.1120","Chr5","",1,364.512851813442,593.611761776235,376.164974324313,366.009888669854,0.9730036384363,0.891321908114635,0.909521840450437,"Chr5",829546,829971,"W","5",829758.5,170.139146753961,66.6060935413308,0.931829666635386
"orf19.3940","Chr5","",1,286.340649645777,351.446356449932,274.232501363699,220.05440526437,0.80243736307727,0.835859858510748,0.87398201187835,"Chr5",991087,990185,"C","5",990636,157.747154457061,104.431593821666,2.39108186588655
"orf19.4217","Chr5","",1,244.21897637551,295.747742200328,219.585379218263,188.81757643659,0.859882279543344,0.7205074360359,0.75126679495954,"Chr5",474797,475375,"W","5",475086,181.343820786986,43.8421075945829,6.20102352968657
"orf19.587","Chr5","TEX1",1,586.5600132626,690.612167714822,633.530959675217,425.021652897341,0.670877478687435,0.0359450914517708,0.0113997844688032,"Chr5",196724,197917,"W","5",197320.5,184.508184824528,82.7328641683707,0.164609871726449
"orf19.3901","Chr5","",1,1430.39848682272,2457.12465098422,1772.90077474684,1489.11776296989,0.839932941640535,0.819785255122978,0.203347033009459,"Chr5",930448,931965,"W","5",931206.5,1423.88115108164,1113.9164676819,0.196447632620742
"orf19.5685","Chr5","THS1",1,4161.32734771278,3810.61319740771,4811.3380210808,2321.72470572085,0.482552814944252,0.0409203805028987,0.0507322683994705,"Chr5",14674,12554,"C","5",13614,2233.08478817853,494.774541838717,0.350186473668116
"orf19.4009","Chr5","CNB1",1,1399.59113965285,2126.81332101806,1668.53716521331,1297.99760472959,0.777925497730014,0.0219101455607525,0.050339851907239,"Chr5",1133388,1132867,"C","5",1133127.5,232.259092570432,237.281344271036,0.18735223012336
