orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired	type
orf19.2283	Chr2	DQD1	1	5592.94233472392	15068.9312283804	7415.95605570725	9481.17426711325	1.27848307027341	0.192002682221132	0.168715325712156	middle
orf19.1105.3	Chr5		1	247.751989389920	366.382847038019	237.756268711703	250.124044739462	1.05201871687663	0.9301713761703	0.93497907148116	middle
orf19.1229	Chr4	CSE1	1	1155.38623844647	2100.91070956048	1380.63489071132	1290.56533391599	0.934762218888352	0.898191537153454	0.402266334093535	middle
orf19.6041	Chr1	RPO41	1	1420.58002442773	2788.55061892131	1697.00142393208	1658.36255602853	0.977231092821345	0.931210935877379	0.855187283791935	middle
orf19.4148	Chr5		1	559.80715480172	571.338419268773	598.424475384666	379.028919099603	0.633378036311038	0.0747134728182318	0.0927709248465087	bottom05
orf19.4900	Chr1	MNN13(MNT2)	1	326.622859646907	644.046810602796	321.334644604202	401.580404924595	1.24972645081340	0.442006743368656	0.370611441273259	middle
orf19.5850	ChrR	NOC2	1	510.370029572162	905.686265841438	529.343919975244	511.721304583021	0.966708571257326	0.903865650964559	0.844150787508198	middle
orf19.4836	Chr1	URA1	1	1747.90733513738	3220.36605801832	2098.55033667344	2055.98038315457	0.979714590222148	0.95946567009904	0.873509775290376	middle
orf19.5019	Chr1		1	621.201642310713	1002.67373423612	708.371172303946	649.285816008167	0.916589835095058	0.692859389172943	0.591042353255615	middle
orf19.6948	Chr3	CCC1	1	2084.45808071239	3853.24882498022	2492.24991375758	2446.90139904182	0.981804186464035	0.966579077451785	0.921262252340833	middle
orf19.6232	Chr1	NPR1	1	1239.13417478748	2016.46949602122	1487.76444932114	1320.60849991842	0.88764622687483	0.699146319061594	0.318135373414882	middle
orf19.7173	Chr7		1	391.135886383731	650.38653750048	414.155511190686	418.311923897569	1.01003587443502	0.975489291455318	0.973419668966866	middle
orf19.7313	ChrR	SSU1	1	1560.08630952381	3048.94338098808	1877.04257099979	1926.59130331168	1.02639723417967	0.906005735792329	0.800235506296158	middle
orf19.5213.1	Chr2	COX9	1	5017.69579535709	11052.7983368844	6846.151188079	6736.86392346681	0.984036685487973	0.967061202396075	0.95482318098173	middle
orf19.952	Chr5		1	302.823717605483	366.157751529575	288.280287275220	232.197471593790	0.805457333862416	0.436609487426061	0.518696393264247	middle
orf19.4336	Chr5	RPS5	1	11355.8974156405	16978.4471202321	13716.0702079677	10037.9271747519	0.731836963689558	0.225853296777863	0.132666819514223	middle
orf19.6249	Chr1	HAK1	1	4674.40229414163	3271.40514358206	5546.6395693713	1940.84830846684	0.349914265059561	0.0558404524064518	0.0331324482518081	bottom05
orf19.1649	Chr3	RNA1	1	473.318752561015	922.372706190764	493.299602594771	553.099593357349	1.12122448598788	0.549653279275226	0.250839231361317	middle
orf19.4372	ChrR		1	1048.56741821397	1539.98134704578	1339.21091726548	1094.45539919083	0.81723900625421	0.541000875967497	0.109424160250230	middle
orf19.2204	Chr2	RHO2	1	593.220729210294	1388.41784874986	661.091164695755	801.734661477816	1.21274448108346	0.365917167619124	0.350940713527324	middle
orf19.3051	Chr1		1	2075.33471194565	6138.90680184657	2512.24952559831	3629.15239522136	1.44458277660816	0.372121527566316	0.0791980686785408	middle
orf19.2605	ChrR	ARK1	1	710.61266104585	1244.95788930771	801.369166171188	800.460779716467	0.99886645694261	0.996219520990824	0.9948702047779	middle
orf19.5926	Chr3	ORT1	1	587.720380610013	870.415186047327	638.936410249654	542.245225902056	0.848668532898574	0.44887256693441	0.275183053178714	middle
orf19.3844	Chr4	MRP8	1	744.501547303271	2532.5686633139	868.522796577547	1551.57844296970	1.78645678511119	0.00136310573394366	0.00206456394669409	up05
orf19.3593	Chr2	RPT6	1	2038.50799633921	4999.0671993162	2480.00131691747	3026.64125994770	1.22041921482110	0.549613024899777	0.103833858635829	middle
orf19.6491	Chr7		1	295.525641025641	422.631578947368	310.929361739171	285.819115947215	0.9192413168975	0.88890384867568	0.885113004981678	middle
orf19.687	Chr1	RPL25	1	20045.8855693611	39403.1690720273	25822.5197350689	24637.5785608355	0.954112101127599	0.818022303981486	0.67749011319089	middle
orf19.1530	Chr2		1	201.001768346596	258.446561806816	158.366199721208	160.205762469701	1.01161587985146	0.984710601419451	0.987834846206373	middle
orf19.2087	Chr2	SAS2	1	243.962470832253	385.254397183277	219.008010876211	235.391510786740	1.07480776545562	0.823580767792118	0.851797407021709	middle
orf19.6102	Chr1	CST6	1	1695.31335162619	4035.68062273539	2400.18280335693	3001.90689452782	1.25069927604235	0.5871231380916	0.00430218492791273	middle
orf19.5306	Chr4		1	241.007075879354	365.167341430499	212.429335183383	233.107529543061	1.09734151990744	0.85585952030291	0.89328670552724	middle
orf19.7387	Chr3	ELP3	1	2184.04594889633	3720.48221182931	2567.75012278991	2223.79680780578	0.866048759210877	0.741810246789054	0.515530009209756	middle
orf19.1999	Chr2		1	326.035793506755	703.533424908425	336.358244170328	415.590914813285	1.23556036462967	0.618550264989684	0.628898706711126	middle
orf19.4664	Chr4		1	569.107481347046	1274.19835729908	639.214535706509	815.903523948302	1.27641578589339	0.250077054811621	0.351004436103675	middle
orf19.2218	Chr2		1	1235.66856132373	2522.62303193882	1633.77970826991	1862.51833504418	1.14000579491619	0.818382510741597	0.486390633125042	middle
orf19.3605	Chr2	PEX17	1	1189.66396678035	2420.01089928285	1443.13326207579	1527.63518469239	1.05855448338503	0.684078241325757	0.632742135317125	middle
orf19.3018	Chr1		1	872.584845181034	1642.91651736547	988.347331760937	1007.86033959040	1.01974306724206	0.967628476260971	0.857181689138909	middle
orf19.7110	Chr7	TAD1	1	474.119782629651	1409.02066755084	524.926305628722	889.857814908532	1.69520522284117	0.0101644246964737	0.0222108296355886	up05
orf19.4066	Chr2		1	1095.44173245457	2092.75131462609	1245.55149699147	1232.89421168222	0.98983800722826	0.981550021097305	0.905689917043899	middle
orf19.697	ChrR		1	1122.84751376119	2881.40901740425	1406.89551244497	1888.11764764471	1.34204539778754	0.319275173667464	0.081634459869939	middle
orf19.1268	Chr4		1	210.022783251232	327.209316394434	173.498311842618	206.896045262517	1.19249601373755	0.7848355566041	0.839287519111315	middle
orf19.5073	Chr1	DPM1	1	2701.40145262582	5971.78534948113	3346.07197512629	3557.90613725328	1.06330831007274	0.906627428805107	0.666499625401027	middle
orf19.3498	Chr6		1	344.106385409811	715.064001598825	360.619902640288	469.030320989139	1.30062239370351	0.475203739627479	0.415187957547418	middle
orf19.4257	Chr5	INT1/BUD4	1	530.767628205128	521.717527960042	556.084428444378	328.890346521487	0.591439590282259	0.183838782791023	0.134653273198254	bottom05
orf19.486	ChrR	NIP100	1	301.71958936909	431.914296647223	291.919009580359	271.404544631466	0.929725491401252	0.778480813155653	0.818353306481287	middle
orf19.2551	ChrR	MET6/METE	1	10492.0193606807	16241.1899756575	11973.6966351724	8965.79358182416	0.748790774896315	0.627683580738381	0.382285428344689	middle
orf19.2467	Chr1	PRN1	1	670.184942628454	850.03198369487	868.23256684391	580.00556042768	0.668030182899085	0.536669970027983	0.364344352162591	bottom05
orf19.4301	Chr5		1	624.465910853615	588.647839541768	689.487987648911	364.69202526776	0.528931659145108	0.0288379074320464	0.0395594485979586	bottom05
orf19.5630	Chr6	APA2	1	530.063770999116	897.383466402523	563.187591607818	547.40068788267	0.971968658471189	0.860051079355002	0.841764708150835	middle
orf19.4507	Chr2		1	228.807221136395	472.975501170034	201.048660721249	287.21206486201	1.42856989860890	0.314030091213565	0.391633087708438	middle
orf19.2219	Chr2	REV2	1	459.88816426566	789.896051974013	488.127798378204	531.250072754611	1.08834218112486	0.725740517872236	0.690371629481711	middle
orf19.2082	Chr2		1	287.786258861123	452.009393094806	279.364537127047	290.576336213026	1.0401332223527	0.920412166561126	0.897986604202756	middle
orf19.7024	Chr7		1	219.868315842079	328.686118479222	202.255788568598	226.107100536462	1.11792647388075	0.868425411172402	0.880815008958109	middle
orf19.7463	ChrR		1	290.962235662100	472.242209471644	275.889486258938	294.270596851088	1.06662490420131	0.801633706714562	0.839780070402532	middle
orf19.2673	Chr4		1	511.835890843377	775.432857120697	550.685727482446	459.751250230767	0.834870466559209	0.477075972998668	0.443768873003955	middle
orf19.4299	Chr5	MSW1	1	398.399425287356	553.770308840182	420.722027589046	356.843673851737	0.848169695075477	0.437835172763095	0.492411715547343	middle
orf19.2340	Chr1	CDC48	1	4728.63909829835	11802.3049854965	5864.08067751043	7184.26050643794	1.22512988847350	0.544783426401874	0.0262106906674458	middle
orf19.799	Chr2	STE4	1	423.634349744831	1636.22958839406	463.193295881708	1032.63015233293	2.2293719738911	0.0018975713552335	0.0112165365110497	up05
orf19.6261	Chr1	BPH1	1	752.855723923752	1293.60251756713	843.254746136209	747.574698085349	0.886534824156916	0.760076513324918	0.37469303627922	middle
orf19.7308	ChrR	TUB1	1	5967.35256604154	10633.4004245528	7257.01865990072	6325.93986537988	0.87169954520503	0.414171189341707	0.363785244555116	middle
orf19.4650	Chr4	ILV6	1	2550.06432360743	5124.77386353816	3088.01350912047	2849.7437689786	0.922840447608749	0.7252208400106	0.442624758316757	middle
orf19.4896	Chr1	RPA34	1	524.537466843501	1177.266688771	571.22261766505	702.380662454735	1.22960933396827	0.380462675681839	0.119874112788067	middle
orf19.7167	Chr7		1	329.421592775041	571.867261406168	323.492587523665	355.811382631202	1.09990582892467	0.784612627725689	0.706646595638709	middle
orf19.5271	Chr1		1	210.782415809639	293.132715579024	174.515184755940	181.166872727139	1.03811523897191	0.918691423049597	0.934114251994883	middle
orf19.1700	Chr3	RPS7A	1	11095.623224036	18595.011647986	13439.5798569677	10709.1660917505	0.796837862918638	0.376378912208	0.113206766293605	middle
orf19.4279	Chr5	MNN1	1	2932.17890991847	4324.66847531025	3697.28306430167	2704.08458469382	0.731370722139868	0.0894092591273932	0.0311235459627547	middle
orf19.655	Chr1	PHO842	1	273.277280845793	527.697515212982	255.86932823666	398.390963417279	1.55700945542326	0.299260268820877	0.264152650007842	up05
orf19.3672	Chr1	GAL10	1	1547.90057897839	2947.11726781783	2132.02510362113	2261.76711937363	1.06085388747635	0.920777359923091	0.385493835532529	middle
orf19.3366.1	Chr4	CSH3	1	1713.22535366932	4114.62518125215	2100.17509099722	2731.99732730356	1.30084264831764	0.270713635185251	0.152336251803337	middle
orf19.5408	Chr3	HRK1	1	1508.17605841262	1928.23440855122	1664.37411598282	1232.12767631616	0.740294903942663	0.615621192811494	0.475095941639953	middle
orf19.1392	Chr2	EPS1	1	398.354106419896	645.580270003325	411.564822420243	391.750772434287	0.951856794102476	0.895620023640094	0.845957732123475	middle
orf19.2378	ChrR	PKR1	1	1060.97230324374	2518.97620958896	1265.16440185408	1554.06377023583	1.22834927062315	0.392188191785012	0.127845356872949	middle
orf19.2303	Chr1	FGR16	1	298.935158270344	499.907745158653	299.582109232636	310.001665111877	1.03478030081947	0.914631402356718	0.920586823394529	middle
orf19.1601	Chr3	RPL3	1	9812.60773105952	15639.5693681319	12432.2483915209	9875.65030703026	0.794357544671138	0.391312281624617	0.176215385368386	middle
orf19.2956	Chr1	MGM101	1	1498.05305289085	3157.79337933694	1808.30820953698	1992.07536658858	1.10162380289069	0.4879275244154	0.414238215096479	middle
orf19.5083	Chr1	FUN11	1	2327.29701934988	4944.61525041051	2857.51482528273	2956.70414182938	1.03471174170963	0.858672564374577	0.796497495477483	middle
orf19.4437	Chr1	ISW1	1	1564.48103584004	1896.51410352516	1812.57150765149	1103.72611364436	0.608928314819665	0.188524198248678	0.0663051330354468	bottom05
orf19.6532	Chr7	FLX1	1	398.325778388278	620.188907973958	398.173731726421	381.6276721085	0.958445125081005	0.84022851556247	0.847282535620852	middle
orf19.7175	Chr7	HLJ1	1	665.998491139046	1303.19329392258	751.702340999372	825.798520036417	1.09857116972462	0.426663818605243	0.379381055917441	middle
orf19.6842	Chr1	TUS1	1	641.44042882405	949.422311165846	732.005553693744	610.019306854947	0.833353386155	0.266849776067601	0.149623067077211	middle
orf19.2158	Chr6	NAG3/MDR97/TMP1	1	1350.2512971753	2356.51215156592	1677.45093427137	1313.96241413007	0.783309000153145	0.362969153245821	0.428600444496354	middle
orf19.3447	Chr6	PBN1	1	300.662660741154	451.419802745241	293.256592957244	282.596314995504	0.9636486332524	0.888282159003272	0.878686496788653	middle
orf19.7379	Chr3	FAA24/FAA2	1	1110.07017543860	1330.58630162941	1353.96880091589	844.807904500623	0.623949313993908	0.0051280100317949	0.00607319713246734	bottom05
orf19.4577	Chr4	TIM10	1	3676.98720351363	7824.0899714012	4694.72545348632	4887.14520085366	1.04098636848390	0.896859478362632	0.696213890251189	middle
orf19.1618	Chr3	GFA1	1	2077.91364934219	4608.50575432835	2582.68067733669	2726.09305978754	1.05552849940347	0.690944213631969	0.707930082013596	middle
orf19.4270	Chr5	MNT2	1	462.435269207502	673.987588611227	486.693413714258	417.542322942321	0.857916526455119	0.59313105388219	0.512749087995201	middle
orf19.4883	Chr1		1	898.713019839608	1526.46867583415	1011.68770111241	907.201422954425	0.896720818051757	0.679321866321767	0.321021680464296	middle
orf19.6864	Chr1		1	211.198837505359	354.836857700174	177.506990764098	223.250305832255	1.25769866792992	0.521213323545332	0.608037667087975	middle
orf19.3467	Chr2	SEC27	1	393.069966141498	691.70257845099	395.514784444846	402.954571927086	1.01881039034402	0.946563596328779	0.929323392745393	middle
orf19.7071	Chr7	FGR2/PHO84	1	339.919687561879	509.064582045299	361.306414829075	350.871074958177	0.971117756445496	0.944759393265228	0.92349638486771	middle
orf19.6649	ChrR	BRF1	1	420.567648121187	714.514906297574	438.717309505127	448.318613100118	1.02188494364588	0.94111208147916	0.913738420446659	middle
orf19.4747	Chr1	HEM14	1	438.175197488975	755.635796221322	473.949389981482	493.768797811227	1.04181756163990	0.882729042439894	0.800099261172351	middle
orf19.3174	Chr5	CDC24	1	889.817705182497	983.124212775529	1030.7471068234	657.286968765491	0.637680149101893	0.0689374405904803	0.0789794966979479	bottom05
orf19.3965	Chr5		1	267.407549599020	401.203670094777	252.132038349553	250.600885619280	0.993927179027719	0.98967191071676	0.990708808153085	middle
orf19.7006	Chr7		1	876.27157254706	1888.25882691366	1039.62931122526	1241.01647737109	1.19371055045426	0.423804132911183	0.0205448963945701	middle
orf19.7521	ChrR		1	426.350132625995	637.734526967286	449.5444449941	391.543610762307	0.870978643207226	0.668883721311286	0.55306681350875	middle
orf19.4145	Chr5	HAP1	1	485.405374386501	615.045253809378	513.991272659226	394.672177097361	0.767857740181956	0.125928505088478	0.158157852414752	middle
orf19.6413	ChrR		1	396.254511408263	541.307461430987	398.463543510008	327.196670117702	0.8211458123257	0.627377722114815	0.598741392748179	middle
orf19.7382	Chr3	CAM1	1	10957.7719758542	27307.250331565	13991.8837439312	17607.7095578009	1.25842308870227	0.692018085250384	0.172566901475423	middle
orf19.4727	Chr1	EMI5	1	793.168085304995	1489.04273753570	938.040963799397	977.638497794239	1.04221301150267	0.860532585536712	0.693574018947837	middle
orf19.2853	ChrR		1	318.551305734495	584.20296513831	313.705395975787	397.209871508304	1.26618756516054	0.589935972368194	0.34189691870886	middle
orf19.3470	Chr2		1	421.840856562272	606.32803618795	428.613457553974	355.321844614924	0.829003005744819	0.635122600000634	0.262055101272355	middle
orf19.3911	Chr5	SAH1	1	9554.9259985392	12344.5525056840	12258.7475722959	8147.99059822892	0.66466745890444	0.0137239874803539	0.0158720037122343	bottom05
orf19.4023	Chr5	MRP2	1	1825.40307000924	2180.3836707372	2273.68823983711	1462.21670488308	0.643103429601168	0.0266438619666431	0.00829240754316789	bottom05
orf19.3628	Chr2	RSP5	1	1130.52058860680	2003.87864721485	1412.85171556623	1295.27201494692	0.916778456419832	0.8374157394785	0.475964964050189	middle
orf19.4490	Chr2	QCR8/RPL17B	1	5171.31769354864	9558.55390746209	7208.65760922089	6431.83971151125	0.892238203030203	0.708828981854082	0.308854058025479	middle
orf19.1777	Chr2	UBP15	1	636.763627819549	1215.41328135214	725.395679386326	712.356268879311	0.982024416635557	0.924710152367073	0.90096603739866	middle
orf19.6924	Chr3	HTA1	1	31539.0820551383	37792.569318411	41040.7016672448	26690.3919185254	0.650339561319619	0.230735911921310	0.153050191184117	bottom05
orf19.4354	ChrR	MCM2	1	1240.25145450939	2057.66245894910	1433.94938943587	1170.93268372356	0.816578808394497	0.531832145475248	0.0453734909102745	middle
orf19.1171	Chr1		1	243.490916171951	363.20103512804	223.405448617875	232.087869814913	1.03886396348322	0.911082905320117	0.92521998669369	middle
orf19.4156	Chr4		1	296.932523616734	453.171103044969	280.822958100478	288.126984640843	1.02600936401272	0.952007111458552	0.963856433970832	middle
orf19.3503	Chr6		1	174.194139194139	219.063218390805	132.728453190298	137.8613771633	1.03867237091690	0.965757801140599	0.969941687160093	middle
orf19.1386	Chr2	BET1	1	698.089388341544	1255.75301704748	875.364214980732	905.887445192824	1.03486917752602	0.917884625805046	0.780532405963116	middle
orf19.4490.2	Chr2	RPL17B	1	14779.3394064848	35231.7319103185	18983.6935578521	21118.5416006479	1.11245693764967	0.470993953582213	0.309665697796668	middle
orf19.701	ChrR	FRE8	1	319.391917708728	505.130372903966	316.470283304141	319.085719136539	1.00826439628104	0.980483632375769	0.979856714707477	middle
orf19.5211	Chr2	IDP1	1	2548.19345584341	4096.81472347617	3179.83090154371	2285.1459772649	0.718637577915082	0.434591616447232	0.212463931631061	middle
orf19.2626	ChrR	RGD2	1	675.199825104317	1241.99756733182	773.780126228345	786.854333875883	1.01689654102550	0.93322578540439	0.893776972481487	middle
orf19.4649	Chr4		1	374.059840693688	633.74599393599	374.243452299014	378.867857013396	1.01235667500921	0.965823353442987	0.964989516138143	middle
orf19.6681	Chr5		1	370.10447205547	547.226503759398	380.909211378368	364.618658596367	0.95723245252313	0.851106170155438	0.862352349827583	middle
orf19.147	Chr2	YAK2	1	626.13454558146	957.01693322054	717.212643819325	652.035934139521	0.909124985119166	0.679170324652356	0.523488061519432	middle
orf19.5519	Chr6	GCV1	1	1409.98103043861	1299.63892572944	1656.56598997358	845.176052570679	0.51019763636712	0.191007414954305	0.125048739810001	bottom05
orf19.2143	Chr6		1	681.421087533157	1234.29051495924	763.680101061165	734.423760831852	0.961690320084733	0.862093561703941	0.832489017924839	middle
orf19.3820	Chr4	CTN97	1	1308.99145963937	2521.98422185548	1549.81514275384	1607.30827779566	1.03709676945062	0.927799966560345	0.759120894119888	middle
orf19.4398	ChrR		1	597.918789430473	1170.34470487669	646.919269389782	734.805154478388	1.13585294061731	0.293094425564603	0.292449178537577	middle
orf19.6533	Chr7	MSK1	1	371.534336786614	611.324051314183	374.293791589299	376.226474351028	1.00516354480132	0.985744762898581	0.98122558936342	middle
orf19.3851	ChrR		1	363.391412389812	701.495948972208	367.10549021289	437.437351554452	1.19158488014106	0.530248042695229	0.471805809932092	middle
orf19.4243	Chr5	YKL090	1	231.137875909650	316.153276094746	200.696346910644	191.701523056352	0.955181925367596	0.906429637204125	0.907767760614128	middle
orf19.4605	Chr4	TYR1	1	634.876554830354	1337.57691656750	724.638008398634	828.737288568466	1.14365694176031	0.72042851887873	0.451974153646642	middle
orf19.529	ChrR		1	550.968664946975	829.430770830124	587.182076420659	497.546608010199	0.84734638196578	0.551955176485279	0.276605135918193	middle
orf19.4587	Chr4	HGH1	1	1281.53046064687	2920.28317201049	1513.70037459303	1710.55996746388	1.13005188885137	0.58238744239059	0.334509050063634	middle
orf19.7396	Chr3		1	244.07083856857	417.670656901134	217.423501155473	261.007645375864	1.20045737461115	0.575143384452177	0.646174019755763	middle
orf19.4366	ChrR		1	261.563243543509	363.987024369057	236.505175929672	229.298661995946	0.96952914918078	0.924400674486078	0.939321124240379	middle
orf19.17	Chr2	SCP1	1	340.135208711434	675.271400483969	339.230622267171	420.602187945955	1.23987093244990	0.340593625912764	0.253324582657838	middle
orf19.7017	Chr7	YOX1	1	752.4151272578	1733.76180770425	871.070431356107	1072.79868415134	1.23158661519617	0.288691482669452	0.269854947694320	middle
orf19.7186	Chr7	CLB4(CYB2)/CLB4/CYB2/CYB4/CYB99	1	978.255392293732	1446.03261178477	1102.59768798272	877.290520828613	0.795657863598166	0.670733099203746	0.242584154596754	middle
orf19.7595	ChrR		1	594.241390667207	1162.76293103448	663.271787432503	747.384684350992	1.12681512844695	0.70374710545845	0.290793269074967	middle
orf19.4444	Chr1	PHO15	1	1685.50161904540	4296.95577388431	2200.76692292256	2960.45619216608	1.34519296947387	0.342166808423894	0.00379017773032076	middle
orf19.3315	Chr1	CTA9	1	1846.33797690513	3245.60823560892	2706.46538863927	2584.31747292032	0.954868103530278	0.957550563662783	0.806067769348464	middle
orf19.5231	Chr1	ATP19	1	4875.38591754585	8465.58860928847	6501.53294649779	6127.06349768575	0.942402899148	0.93184758134221	0.77335867103593	middle
orf19.2326	Chr1	ESC2	1	1050.24023933064	1603.41553679734	1225.10747636102	1010.62609954315	0.824928521818388	0.571221906432129	0.211031380614979	middle
orf19.4878	Chr1		1	1082.17749964707	1562.22737710574	1275.54182774049	1055.95777848593	0.827850373481255	0.451831092955069	0.342521310921523	middle
orf19.2910	Chr4	PGA43	1	350.202275832153	685.461317418214	362.174545160602	450.625287384418	1.24422131098306	0.320724962545678	0.358599464530436	middle
orf19.5632	Chr4	PHR4(GAS4)	1	318.157384123631	564.95188755341	313.693692040968	371.85066301275	1.18539413589543	0.608439681246029	0.564029706893382	middle
orf19.5953	Chr3	SFP1	1	756.300212958281	1105.82900545341	928.29487346304	731.562781119806	0.78807155143568	0.569730515443795	0.40614946618502	middle
orf19.6739	Chr3		1	1163.54795539098	2504.12862250194	1419.40676754135	1650.05216997740	1.16249422484829	0.764711206568263	0.447215905697538	middle
orf19.1288	Chr3	FOX22	1	411.820419749639	561.660256410256	422.770798932212	343.909263033987	0.813465035670852	0.453469644969796	0.445295942984742	middle
orf19.2107	Chr2	STF2/MUQ1	1	21159.7284784565	38385.5694366885	30977.6660418869	27586.3656380583	0.890524341012553	0.822941816154635	0.414048231590371	middle
orf19.6486	Chr7		1	226.480195293716	318.407161803714	203.949376767750	213.449324784359	1.04657993158482	0.937930711874726	0.946018154679636	middle
orf19.6731.1	Chr3		1	548.266799292661	1496.94414584206	642.179233160744	1041.18142679487	1.62132528277235	0.228708152162279	0.157492832934207	up05
orf19.955	Chr5		1	602.627984084881	897.196804178882	670.256354579945	623.896455344288	0.930832585295352	0.712454683182079	0.727054075395825	middle
orf19.1353	Chr2		1	14401.1118479222	37161.8905835544	21110.6346899166	28393.4278730475	1.34498219926138	0.680025326409922	0.155109312024774	middle
orf19.5595	Chr6	SHE3	1	426.824419858222	696.72569146673	440.66281679759	423.520888097325	0.96109967066239	0.86747435836338	0.863485155685902	middle
orf19.613	Chr?		1	281.444180743636	428.043545534925	261.053958708204	265.330465689869	1.01638169749590	0.970833229935338	0.977167071250766	middle
orf19.649	ChrR		1	398.919069612581	638.962381073296	413.701834704833	403.284245591539	0.974818605480135	0.934759917665604	0.872439462336758	middle
orf19.5195	ChrR	URA6	1	2054.196794484	4034.51962632044	2483.02484823288	2409.72860391214	0.970481066924118	0.927178967749283	0.814355552139185	middle
orf19.4889	Chr1	HOL2	1	282.614532019704	335.362538654067	260.819569435921	202.048187442233	0.774666517083845	0.421920023166038	0.413968766276793	middle
orf19.4516	Chr2	MET7	1	888.337883557257	1541.12080017683	1036.67557354944	993.684927980892	0.958530280190403	0.925655271721675	0.683758781022511	middle
orf19.4757	Chr1	NAR1	1	1224.46861184792	2009.46042742799	1518.81627015743	1334.38018503557	0.878565901125914	0.743122395405021	0.347985905503294	middle
orf19.1975	Chr5	DIB1	1	333.026552751958	526.221343432294	356.070113834433	362.507435572184	1.01807880383003	0.96628470685788	0.9468492024764	middle
orf19.6074	Chr1	FAP7/HBR1	1	612.141637322945	1424.47533677252	727.311071631525	883.47491743049	1.21471396750314	0.599258335805674	0.408265083496356	middle
orf19.2216	Chr2	PDS5	1	1287.09019537128	1988.91204220764	1496.80479360930	1154.21247978492	0.77111757305488	0.231965469235846	0.00304917264963753	middle
orf19.7061	Chr7		1	348.054799354709	833.14005615276	360.311929259454	561.599778572673	1.55864886218706	0.230548561952863	0.046091353343879	up05
orf19.467	ChrR		1	237.500847332744	289.280703843904	206.39824279738	179.456395367556	0.869466682154495	0.70522372521179	0.73568200797785	middle
orf19.4600	Chr4	DPM3	1	3328.93174414817	8165.09985729133	3921.86835479705	4686.91952012706	1.19507313762693	0.513431794768888	0.296619499821736	middle
orf19.51	Chr1	CLU1	1	1285.34261133603	2293.72196918578	1494.54425879344	1322.29380988067	0.884747174331372	0.528262935355621	0.0539587614667831	middle
orf19.3089	Chr4		1	2404.26771836754	5888.00960333526	3038.76823500831	3757.00158162831	1.23635673768916	0.596225988231918	0.162756955572991	middle
orf19.1704	Chr3	POT1/FOX3	1	2442.22372374879	3635.07682834407	2983.77459533153	2199.49775125301	0.737152784494643	0.409193516018175	0.0423499161760181	middle
orf19.4537	Chr1	DST1	1	1059.13351016799	2351.18942429571	1257.57864494252	1435.57914579611	1.14154224196589	0.6780751488636	0.293853340338325	middle
orf19.2383	ChrR	YKU80	1	311.079044317248	509.111700475673	300.830860533045	307.410815799356	1.02187260726726	0.934853100605288	0.933367247361348	middle
orf19.7486	ChrR	MRPL6	1	517.919992011417	1083.03218337934	550.82537994915	620.837021877406	1.12710315188222	0.758842097506783	0.467260362203892	middle
orf19.6957.3	Chr7		1	266.475274725275	404.224358974359	267.586697925815	286.780514746798	1.07172933845278	0.907876672296062	0.902724933859744	middle
orf19.5165	Chr7		1	393.810426356062	709.431943862751	404.461696342413	421.836452736714	1.04295773011739	0.833291823234391	0.836635604250541	middle
orf19.2947	Chr1	SNZ1	1	6052.83124921056	8994.54325344196	7317.54677693463	5219.29692652935	0.713257746842275	0.20376188261539	0.075253094696774	middle
orf19.2233	Chr2	PRE2	1	3321.23615833904	10094.5488979411	4364.66020566456	6382.10797942478	1.46222332981200	0.0693932032190956	0.0183072595305182	up05
orf19.7372	Chr3		1	1433.43307123911	2195.90026832063	1684.75984574505	1302.40821509366	0.77305274005845	0.201563094920428	0.0603653729509874	middle
orf19.7242	Chr1	NCR1	1	2341.12340477631	5255.78058892653	2914.03500847109	3321.66722227036	1.13988583274198	0.66585919373899	0.0519375871456575	middle
orf19.5634	Chr4	FRP1/FRE5	1	238.406648667425	374.811450044209	208.479120575759	238.435540936645	1.14369026633533	0.695221727021101	0.75074019928913	middle
orf19.275	Chr3	POP5	1	481.211617405583	778.266432320277	514.654552126263	497.283647433664	0.966247447689264	0.820791361443284	0.835619906125308	middle
orf19.5493	Chr2	GSP1	1	6517.40317512947	13642.1529930042	8003.1896268144	8117.51695037038	1.01428521987945	0.941231191642895	0.945037798932513	middle
orf19.6271	Chr1		1	693.62151773665	1565.10074271111	781.616784098165	962.189451398304	1.23102455189532	0.529675546233138	0.320726780823903	middle
orf19.2313	Chr1		1	1302.40848016926	1998.88897849730	1579.48879026634	1294.24256254199	0.81940598155416	0.670217804098011	0.264952806780153	middle
orf19.1697	Chr3		1	930.354056145004	1814.28634805404	1082.64803755843	1058.98647472106	0.97814473215993	0.963587820730157	0.790172772331467	middle
orf19.6175	Chr3		1	870.505305039788	1749.52308933253	1055.75668220157	1123.21909743094	1.06389958630306	0.776684159510311	0.764454991854773	middle
orf19.1825	Chr1		1	484.742824841789	734.14566325137	543.852112922267	470.578769844032	0.865269728043314	0.568210933677963	0.564462941670328	middle
orf19.2452	Chr1		1	620.017004547177	1044.21371593218	668.8506648287	652.131294705205	0.975002835456884	0.90909642574732	0.827145248109097	middle
orf19.4109	Chr2	PMT4	1	2532.46106175031	4917.7396048638	3066.88182103709	2923.15437825671	0.95313564357306	0.924131203274026	0.73961729893701	middle
