orf	chr	gene	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.4279	Chr5	MNN1	3640.71951620089	2674.74626360030	0.734675179369878	0.241242512888428	0.0448968155104923
orf19.4778	Chr1	LYS142	642.708206926432	584.059780608448	0.908747973519035	0.648126549613162	0.22545249998717
orf19.1957	Chr5	CYC3	2004.53979534428	1277.94421332916	0.637524990173455	0.450122906619248	0.275277821614539
orf19.3226	Chr2	NPC2	1079.93013091697	1070.43619110754	0.991208746253462	0.951780228517188	0.923815868737847
orf19.4668	Chr4	SCW11	449.999007945421	481.455399065577	1.06990324548442	0.872420493076648	0.521535475872832
orf19.3140	Chr4	UMP1	896.450149815064	1667.56720492196	1.86018955461826	0.190893911310889	0.116692239811381
orf19.5956	Chr3	PIN3	2293.37533212742	2669.06661495179	1.16381587329444	0.812894883662986	0.207353707018219
orf19.2906	Chr4	PGA41	1711.73437838310	1564.43276317585	0.913945985389161	0.920266779795826	0.449997737938184
orf19.3777	Chr4	IMG2	498.976510835955	500.177632992495	1.00240717174147	0.993959069090048	0.985696003134854
orf19.3698	Chr7		1849.02584574549	1820.95839640105	0.984820412646465	0.989969646551972	0.820499318579682
orf19.1747	Chr2	KIP2	405.112423161835	403.932369192178	0.997087095082281	0.994323536311762	0.98215517204083
orf19.3086	Chr4	SEC10	2212.11747814623	2166.46909240777	0.979364393532703	0.80884649104456	0.779025969207945
orf19.1409	Chr4	VAC7.3	790.157633361428	859.546815864854	1.08781688561083	0.807838492860303	0.524827534849603
orf19.2725	Chr4		637.471699073973	662.471268963413	1.03921675256448	0.955331333724638	0.56833628346769
orf19.6273	Chr1		768.817305393083	825.05145858809	1.07314371411847	0.91482053164102	0.51952539837077
orf19.6196	Chr1		905.22539303288	800.787109005249	0.884627315106883	0.697924990656761	0.195443489634626
orf19.5505	Chr7	HIS7	5803.04187223468	5073.9697066493	0.874363793741743	0.844041827473107	0.506911705827108
orf19.434	Chr1	PRD1	846.263726127143	791.851878926041	0.935703439103891	0.685343498305917	0.206539279088252
orf19.1513	Chr2	FAB1	629.120262931901	597.395795468025	0.949573286169436	0.915153776739388	0.49776612329613
orf19.2260	Chr2	BCD1	608.936018944428	635.568199867556	1.04373559798498	0.88900020071709	0.574489370408373
orf19.2594	ChrR	RPA43	2065.78575385981	1706.20784054394	0.825936492860393	0.615434014692625	0.393851838439067
orf19.704	ChrR	SOL3	882.909082950472	1073.8707098342	1.21628685282700	0.515914136979435	0.32377006628954
orf19.1191	Chr6	HRD3	547.72737134699	530.44059166103	0.968439080114897	0.911378879598692	0.706511126971248
orf19.5666	Chr4	SUB1	936.583859736595	1176.37123841443	1.25602339415209	0.393258830761453	0.23732290731355
orf19.5226	Chr1	WRS1	523.96752299028	563.26713824329	1.07500391441959	0.708115967844976	0.395014499345048
orf19.1773	Chr2	RAP1	800.639025772494	623.448131168744	0.778688161705848	0.654457287701397	0.405089146077173
orf19.6455	Chr7		511.627181941718	677.887076368882	1.32496298143538	0.480003986556507	0.113911680761526
orf19.709	ChrR	PUP2	1121.57778545503	1717.89237803066	1.53167475346678	0.0238013978240502	0.00744027710782952
orf19.1606	Chr3		1762.37225840264	1916.00990442804	1.08717661396046	0.91702211069622	0.407237696502035
orf19.7271	Chr1		799.374844126587	988.87549165787	1.23706105955628	0.370293137652193	0.317101009145655
orf19.1865	Chr2	MSC7	1127.56169902714	852.621087419426	0.756163576818076	0.343448013522309	0.0458769674468779
orf19.6043	Chr1	DLD4	1510.94681550384	1277.40877381095	0.845435961546394	0.774548491274703	0.273328949246779
orf19.251	Chr3	YDR533C	11824.0587140954	17573.1375974694	1.48621873608599	0.235431447379185	0.138602454879423
orf19.5212	Chr2	CST9	460.411687755048	420.208022052224	0.912678876813802	0.841627051425119	0.514466862244119
orf19.5264	Chr1		645.528628438565	698.395301872585	1.08189671395659	0.933911113237154	0.61207771472418
orf19.1011	ChrR	MNN2	660.18616679275	597.100297126022	0.90444230303521	0.58416964883998	0.375306295321387
orf19.1886	Chr2	RCL1	1330.32793035594	1304.65827750047	0.980704266767815	0.900105723488887	0.898952442526614
orf19.795	Chr2	VSP36/VPS36	718.611710681691	657.784599938149	0.915354690385104	0.810430793922298	0.287989055965878
orf19.3109	Chr4		599.978094993598	622.74250067771	1.03794206134201	0.957982027959338	0.603892345056782
orf19.6749	Chr3	KRS1	1715.10830731369	1818.30510388186	1.06016925935704	0.805897628341408	0.65398390028249
orf19.4102	Chr2	RPN10(SUN1)	4472.89826178846	5764.92793589689	1.28885738026865	0.750139668048412	0.0351956343098517
orf19.5516	Chr6	SRP72	841.916978456779	797.044139542472	0.94670158689927	0.852218804882167	0.409591392455259
orf19.1136	Chr1	APS2	360.722267644661	345.091885079468	0.95666920518311	0.906605853951627	0.612716656627933
orf19.6242	Chr1		433.738670273126	393.913763788085	0.90818225531986	0.775741048067298	0.331591114532741
orf19.519	ChrR	RRN10	1087.48146313357	1074.77158246832	0.988312554194141	0.979543857201216	0.910952137725004
orf19.7581	ChrR	CUS1	1537.96091017939	1363.38905240498	0.886491355782221	0.78484974692619	0.429864749771832
orf19.2411	ChrR	SYN8	546.206554958689	550.60960906795	1.00806115208484	0.983391007127735	0.904842829590082
orf19.2075	Chr2	DFG5	1412.75149512118	1336.62888671947	0.946117481620379	0.743388480377242	0.548145877595756
orf19.4094	Chr2		457.721417598276	443.259408764608	0.96840434317111	0.969472172353197	0.83257402720041
orf19.5103	Chr1	PMU1	914.970163399186	887.966050065176	0.970486345441377	0.952620714885478	0.770056795086038
orf19.3908	Chr5		1388.42845057925	1349.52302504357	0.971978804151234	0.96482352538828	0.6774898422879
orf19.4893	Chr1		1142.21903065026	1025.5763823757	0.897880664614601	0.86942733585095	0.277735980534618
orf19.2211	Chr2		898.582452729915	782.795570000973	0.871144954614706	0.856302477559287	0.551861194008349
orf19.5196	ChrR	ESS1/PIN1	1385.72769838268	1421.16344003448	1.02557193718013	0.946794995884394	0.781616243686972
orf19.1406	Chr2		461.831587792095	425.280212118997	0.920855617850132	0.859944008718404	0.541940764011419
orf19.5964	Chr3	RPL35	5699.29242200167	5937.80972150051	1.04185033541674	0.906071545413194	0.871343646225705
orf19.3991	Chr5		2227.07526864771	2116.01020232922	0.950129630604747	0.921985170281975	0.760604337237408
orf19.6319	Chr6	UBP3	1798.75218224381	1209.21083798256	0.672249824027545	0.498633340763971	0.281256951754301
orf19.3535	Chr2		756.575546399666	676.61103980362	0.894307307476993	0.56475862691783	0.41384780322059
orf19.6600	Chr2		499.822183396263	554.51492070002	1.10942438955415	0.81546515938327	0.279445652018711
orf19.231	Chr3	APL2	850.916946589646	798.917487787646	0.938890089085185	0.825038615005387	0.40733601336798
orf19.4035	Chr5	GAS1/PGA4	4340.99927996827	2673.26594884835	0.615818104643384	0.024920666179115	0.0209111569708102
orf19.4904	Chr1	ARP6	1038.85298487856	969.586696389758	0.933324262915891	0.889655194275431	0.715593272578437
orf19.3861	ChrR	SIS1	3006.15277157942	2938.36261826025	0.977449531520797	0.922483814890412	0.93061036463081
orf19.1222	Chr4	ELP1(IKI3)	1266.2963771654	1350.48039154121	1.06648049847877	0.777172383046871	0.651175939028432
orf19.6281	Chr1		474.567074184223	390.551524781238	0.822963804331754	0.5056364421052	0.0193953871123628
orf19.6048	Chr1	PMT3	778.990630734576	894.067706530199	1.14772587917663	0.174141155415833	0.0998463839049498
orf19.4229	Chr5	DDP1	1000.92013708563	1070.89430302046	1.06990983929904	0.913165332336202	0.775229481765678
orf19.1778	Chr2		369.708761352382	357.209187111485	0.96619075459512	0.956351096422552	0.871034100876985
orf19.4734	Chr1		609.833314105102	565.593220691913	0.927455433493152	0.783506585059143	0.0925327460592373
orf19.6785	Chr3	RPS12	14352.102295206	10560.6498829575	0.735825990209467	0.532248306964649	0.339050828058321
orf19.5724	Chr6		366.358317641284	325.334929952325	0.888023867035206	0.770957082227626	0.259146131986813
orf19.848	Chr2	PGA16	631.530581282648	985.963853830311	1.56122899357907	0.483659608054861	0.440703362621581
orf19.5824	Chr2		649.635242511976	645.543327387346	0.99370121130004	0.98282009217634	0.937898593019057
orf19.2057	Chr2	YTA12	1358.18610031509	1513.31962630037	1.11422111148781	0.406334135413957	0.345234357583901
orf19.6002	Chr3	RPL8B/RPL81	12293.5401775987	13483.3862176687	1.09678628148450	0.737691617896443	0.705541514598031
orf19.6599.1	Chr2		9704.29198723717	6046.18531423576	0.623042394250662	0.556877240606644	0.373897052108823
orf19.753	Chr1	MNT43	742.866495230492	877.651217949772	1.18143868862663	0.180432566881175	0.161905488080471
orf19.540	ChrR		986.37770758045	814.794053949324	0.826046703699322	0.784991960780636	0.215641061545447
orf19.3549	Chr2	TMP1(TSA1)	1164.77359146835	1280.17530121062	1.09907651631833	0.704644973541122	0.650279506125813
orf19.4582	Chr4	SKI6	1490.84405758920	1377.8406610045	0.924201732562539	0.735720315458324	0.405537302705028
orf19.2392	ChrR		917.099748156291	836.264919026848	0.911858192860754	0.737183765596042	0.346997368651416
orf19.956	Chr5	CSF1	573.915044212939	419.505423839373	0.730953872126976	0.391204275551657	0.0104494959614389
orf19.4530.1	Chr1		1043.41663288796	1479.27107626700	1.41771851208916	0.116012462869637	0.140934102857144
orf19.2125	Chr6		921.862899706511	888.495515836203	0.963804396639748	0.936114362296392	0.625727321357725
orf19.3735	ChrR		374.774441287009	342.592640497306	0.914130214752136	0.841412453712412	0.155159699463470
orf19.6338	Chr6		619.376154492876	836.0766521406	1.34986897069867	0.748293522692847	0.426329488936261
orf19.2317	Chr1		352.100826047407	343.076002468738	0.974368638438089	0.965150726561557	0.904362109732673
orf19.1030	Chr1	FPR3(NPI46)	2781.57274370682	3092.6004133714	1.11181719779512	0.817908736101031	0.545221348164772
orf19.2795	Chr1	LHP1	1126.95280898671	917.999323251828	0.814585416471198	0.723905485022142	0.524983517916005
orf19.568	Chr5	SPE2	3197.27407149048	1877.37752203153	0.587180667047522	0.00606715657381743	0.0091112756482264
orf19.3141	Chr4	SMY2	1643.19526591019	1344.26172660176	0.818077896455692	0.567592073712511	0.186034191181913
orf19.286	Chr3		2006.63758328924	2104.75691060705	1.04889738343133	0.953524543144628	0.719818498305471
orf19.2721	Chr4	CDC123	521.658665410596	498.734206878599	0.956054677029176	0.849516645966744	0.73509601557367
orf19.2695	Chr4	UBR1	606.417667785886	655.784266350173	1.08140692658994	0.64743627413079	0.648961134495273
orf19.5539	Chr6		481.047144974362	442.923650314624	0.920748943096276	0.773074352414204	0.240856651527472
orf19.6694	Chr7		634.391170212307	564.287325189711	0.889494292615808	0.679260530769438	0.0838000986357497
orf19.5047	Chr1		540.025966372119	500.644072030283	0.927074072740609	0.84226853290652	0.524230127024451
orf19.2005	Chr2	REG1	1010.35921640946	910.27904407474	0.900945950005406	0.532062171088945	0.338754945872394
orf19.6024	Chr1		419.579305134079	373.961664801524	0.89127766843034	0.746652380061511	0.171740330305255
orf19.2417	ChrR	SMC5/YOL034W	472.899003097079	390.61895000431	0.826009248161011	0.56929924501391	0.0216801391275108
orf19.7331	ChrR	FCY24	461.105358071329	437.430798962018	0.94865694207429	0.903044860057925	0.393153349487282
orf19.2986	Chr1		375.563069338699	389.903548634653	1.03818394423393	0.95225760243097	0.808139405569741
orf19.6524	Chr7	TOM40	3061.22151541191	2339.4331435115	0.764215569416809	0.393528912653001	0.0497990090743393
orf19.6874	Chr2		1785.62174471915	1415.83027257737	0.79290604337934	0.584288772976823	0.0440120234021467
orf19.6175	Chr3		741.416896148973	840.187209511471	1.13321832005114	0.434890332461329	0.336712261730474
orf19.5457	Chr3		1195.14027506136	1254.79732847478	1.04991636099818	0.855688663154384	0.707216877720432
orf19.5802	Chr2		863.020687600934	913.862737803799	1.05891173981495	0.766016587873222	0.643138740246052
orf19.1604	Chr3		1756.94453841971	1689.17938714031	0.961430113587792	0.967243749292078	0.482047416250478
orf19.6047	Chr1	TUF1	2419.05645384713	2320.8404905212	0.95939906108031	0.892222280853834	0.701166293097084
orf19.1541	Chr2		530.314677248718	356.966350299827	0.673121762633036	0.315556280085168	0.0488731893332782
orf19.5393	Chr3		1132.91152140649	1341.04562213713	1.18371611268658	0.531513344525812	0.361173066981002
orf19.3186	Chr5		482.744375750838	464.173181454642	0.961529962379548	0.960973818069252	0.75268026096407
orf19.4135	Chr5	PRC2	2424.94722517197	2430.73577967441	1.0023870847342	0.996266780510885	0.985005552607309
orf19.6957.3	Chr7		549.413400434251	533.410168290257	0.970872148128631	0.974864803111277	0.75901414266941
orf19.2007	Chr2	LUV1	1923.53571287138	1766.1620794184	0.918185229211027	0.886818506730466	0.292542095383532
orf19.3791	Chr4	FGR10	408.70486170662	347.271439535627	0.849687566929185	0.667732643929885	0.280460641777774
orf19.5812	Chr2		1891.72720220521	2500.19647268505	1.32164747103628	0.548604088589761	0.107109165884620
orf19.337	Chr3	VTI1	816.46780455796	948.185020068707	1.16132566988610	0.359828062977621	0.227148590986883
orf19.1059	Chr1	HHF1/HHF21	25888.6379275456	14354.7160999851	0.554479387450184	0.122489563185787	0.0381223634803137
orf19.5198	ChrR	NOP4	2453.40512102595	1862.25975803738	0.759051060127661	0.556864825135284	0.395561285531106
orf19.3606	Chr2		1341.84839439912	1401.18716094608	1.04422166229407	0.957367827070501	0.700283259161207
orf19.5782	Chr2		1088.76399752416	1284.09495327875	1.17940614880613	0.684339904258125	0.637621313943414
orf19.1390	Chr2	PMI1/PMI40	1156.30794551252	1261.74565992559	1.09118480489757	0.58563360364259	0.582274296489748
orf19.1788	Chr4	XKS1	577.623631939387	473.238789409364	0.819285713467872	0.648934028027714	0.48433691700282
orf19.7369	Chr3		560.599066793555	604.056568953449	1.07751975473034	0.84868548527572	0.582774767402576
orf19.6531	Chr7		836.143662422459	968.092587421727	1.15780652408103	0.539211757116713	0.408344665761566
orf19.4901	Chr1	TMT2	2753.40247857665	2800.52214473492	1.01711325043284	0.981772473334499	0.852591097366415
orf19.1418	Chr4	SEC15	1050.22855068926	1027.76970740123	0.97861528019469	0.946357325652177	0.726180569326219
orf19.7438	Chr3	UBA1	1269.3671708694	1238.29007396349	0.975517645627601	0.874906731529242	0.844543935022551
orf19.5491	Chr2	ATP14	2817.49904230996	3737.93335710353	1.32668487228267	0.352566514063247	0.218721478619962
orf19.3829	Chr4	PHR1	701.21471456518	719.875257637463	1.02661173915019	0.947972355123922	0.692585538812172
orf19.6431	ChrR		585.622843262122	573.231273443064	0.97884035781454	0.961025844025265	0.639669776613539
orf19.1830	Chr1		859.2293549125	951.272349571297	1.10712273054052	0.75464240635846	0.223078424268061
orf19.6795	Chr3		721.400674102225	681.281137699542	0.944386610876666	0.924732815520077	0.0270812270096620
orf19.389	Chr1		681.661121364563	652.821462405003	0.95769208767279	0.934597130002117	0.407765026562611
orf19.533	ChrR		641.489565409101	578.736566309894	0.902176118703993	0.91289079793736	0.293515435580221
orf19.2309	Chr1	RPL2B	27278.2058955257	19330.5749352666	0.708645392930233	0.331586169777290	0.224486546904438
orf19.1333	Chr7	SNG3	501.625008996807	412.434256887963	0.822196360809013	0.487460190153222	0.0388807724673097
orf19.7073	Chr7		555.050769622837	603.901590228629	1.08801144558179	0.763946304645124	0.0470998692619536
orf19.2707.1	Chr4	QCR9	7260.27353594985	9216.67235886464	1.26946626917395	0.577228482080818	0.205997616408764
orf19.4574	Chr4		527.577609059299	483.638392568027	0.916715160505734	0.78605517586909	0.539667127087724
orf19.6474	Chr7		746.904123199207	933.216994790698	1.24944683769245	0.495435139530729	0.171418027798106
orf19.3182	Chr5	GIS2	9801.36640913071	8667.09721327119	0.88427438088603	0.820626211612217	0.148220989371362
orf19.2747	Chr4	RGT1	381.544137704761	336.023047392404	0.880692465657589	0.730573799579972	0.203415479557295
orf19.6665	Chr5	NUP4	2837.30286771538	1616.98837172188	0.569903336764289	0.142910099383817	0.047691256029061
orf19.4439.1	Chr1		413.275689207455	366.514201042171	0.886851587483987	0.785096873125287	0.423861947454841
orf19.4998	Chr1	TEA3	1042.78613794498	861.057390121545	0.82572769122002	0.740227231712616	0.0998317678087182
orf19.4132	Chr5		8760.61160083706	7247.47768799365	0.827279877046617	0.519506732422397	0.628714614761453
orf19.2132	Chr6		400.169150907991	444.927783837802	1.11184928380474	0.841212360339545	0.444390871384612
orf19.4689	Chr4	PGA57	2756.95404338558	2275.93795872221	0.825526259381286	0.823522137406196	0.0978445612978226
orf19.5508	Chr7		522.559318527223	548.174213301333	1.04901815710856	0.905950946048306	0.261484869052066
orf19.4485	Chr?	MRS512(GRG6)	485.554042811197	517.388211649541	1.06556256571160	0.88332219193541	0.780877533228161
orf19.7215	Chr1	HSP10	5147.05361527587	5657.29591410585	1.09913288979847	0.801597812319968	0.810047323745817
orf19.549	ChrR	MRPL32	989.63321464545	1360.11970283336	1.37436747544962	0.105466681724963	0.0827118905499753
orf19.5576	Chr6	PNK1/YDR531W	2080.92884186204	1958.26041675235	0.941051119749045	0.886766097631834	0.52890005858286
orf19.3425	Chr6		910.710952945764	954.31040433514	1.04787408260365	0.839914911883016	0.665008297442541
orf19.5197	ChrR	APE2	3208.10112775511	2854.79765792557	0.889871467338448	0.72662051106925	0.541483502299596
orf19.3387	Chr?	RRT	1498.05446783603	1247.06433207216	0.832455934578649	0.737357240316595	0.158924601477053
orf19.4200	Chr6		305.293660504203	347.734758584345	1.13901729243263	0.839801371505856	0.607344455620386
orf19.5137.1	Chr7		315.312098131923	328.100393757257	1.04055757993778	0.959268218768544	0.825570529003834
orf19.485	ChrR	CDC31	1740.11810899127	1588.31378088755	0.9127620548747	0.88944534129818	0.521460027368729
orf19.4172	Chr4	PHO14	1619.84273748452	1809.99702096964	1.11739058310093	0.782219068149964	0.421315105927243
orf19.7003	Chr7		3029.88098468779	2247.36477932104	0.741733682173862	0.367452113323775	0.452120488379471
orf19.6882	Chr2	RPL33A	3951.13000078404	4189.77015124562	1.06039794955221	0.935244068332503	0.814312912932663
orf19.2600	ChrR	SPC98	470.342637750898	374.208814930985	0.795608955888819	0.382570319466516	0.0740481352376942
orf19.4860	Chr1		718.444352471555	703.378850485314	0.979030384281797	0.939032749926845	0.551634222467341
orf19.1720	Chr3		950.977219197305	795.955268757243	0.836986683476064	0.723083515122491	0.090886314622239
orf19.4092	Chr2		720.458615162359	848.570725266744	1.17782022090959	0.506206693262989	0.289435222781302
orf19.3375	Chr4		419.187824965108	391.666623058048	0.934346371082341	0.915333794603383	0.577268598030173
orf19.6827	Chr3	SLU7	524.470595194582	427.037225859431	0.814225296464901	0.558861491930119	0.0608177419897518
orf19.2138	Chr6	ILS1	2499.75327080188	2884.48025298574	1.15390598211337	0.520514167014776	0.183376997127078
orf19.4463	Chr1	CIS33	344.366912488921	327.204487749699	0.950162387509358	0.89486215093505	0.715556263770869
orf19.7484	ChrR	ADE1	3317.82978415583	2467.95619710779	0.743846537544939	0.205275959567288	0.145776163688057
orf19.1128	Chr?	MYO4	382.109494563452	325.704992616076	0.852386546919447	0.677122058485099	0.104690303365348
orf19.6007	Chr3		3674.95322715101	4396.42250392379	1.19632066918362	0.450397094417226	0.219615610218774
orf19.7487	ChrR	RRT98	442.248750641895	352.56514377841	0.797210039071189	0.607602050458914	0.036301459074394
orf19.3443	Chr6	OYE2	1328.82246985951	1313.61781033889	0.988557794690044	0.917561594060044	0.919637987322317
orf19.5140	Chr7		1044.11167791494	923.896329702654	0.884863515316342	0.833747210705632	0.316340054495001
orf19.4316	Chr5		739.456734580054	642.602670124225	0.869019971113208	0.532888913134045	0.112678862954801
orf19.7284	ChrR	ASR2	11056.1173332327	12100.4159032402	1.09445436752634	0.810452021024043	0.771075715741706
orf19.951	Chr5		598.300932246509	401.301381452565	0.670735009463804	0.500874002449665	0.00955025530710289
orf19.1126	Chr2		723.719823711814	828.176048138264	1.14433240738207	0.700162297308945	0.75443589553909
orf19.5543	Chr6	PEP33/SRB9	766.290782315507	690.851609035936	0.901552811255779	0.15817814085144	0.0784543379280111
orf19.1327	Chr4	RBT1/ECE99	387.815491818346	363.557969138633	0.937450867251389	0.849269372281334	0.43978608743396
orf19.3250	Chr2	PRP40	990.550480953118	825.016058021336	0.83288643424563	0.667395859281793	0.308663741662837
orf19.5364	Chr4	ECM2	2323.30825280778	2279.46962282088	0.981130945523943	0.97717163602558	0.839286348399288
orf19.7614	ChrR		489.172792639906	444.094595412938	0.907848110309457	0.760101325724545	0.098493733864387
orf19.3501	Chr6		753.733121244254	600.159546510122	0.796249401272676	0.347457329186903	0.00518429736350699
orf19.710	ChrR	LSC2	6000.59500250544	6461.0603395785	1.07673661309933	0.855692763337511	0.692518378940208
orf19.3887	ChrR		754.551597145487	693.036641899154	0.918474819377432	0.554542915687964	0.526150614737685
orf19.5282	Chr1		2193.39930440400	1333.51671089006	0.607968055890492	0.158719689410812	0.151021629990482
orf19.3340	Chr1	SOD2	8003.29704151058	10749.6188095390	1.34314879902421	0.660677174239869	0.212909808012135
orf19.4001	Chr5	MSS2	794.141785079306	677.396091953407	0.852991373430577	0.81881521096664	0.0124246578752548
orf19.1715	Chr3	IRO1	527.857742049644	459.874843241801	0.871209810158569	0.655612735755497	0.098300844939142
orf19.727	Chr1		859.768906494234	706.232675862056	0.821421512836243	0.408325838869314	0.154395161034350
orf19.3685	Chr1	PSY2	658.750003000414	517.119674299514	0.785001399535765	0.535943466758333	0.0137682561596642
orf19.4819	Chr1		1241.61199302344	966.932901642747	0.778772198622352	0.773805245289226	0.356135436926641
orf19.738	Chr4	MYO5	1477.27373124361	1579.83556109568	1.06942642225536	0.8812738758498	0.713633786164675
orf19.5912	Chr3	MAK21	1341.93171350944	1329.12061036147	0.990453237658067	0.973122496268679	0.84629049229047
orf19.5767	Chr6	CUS2	535.242299978618	561.112344291906	1.04833333298643	0.84624743724819	0.607596281962559
orf19.4282	Chr5		730.462708438847	541.096406154829	0.740758425999961	0.339822870808039	0.0584153654780318
orf19.6014	Chr1	RRS1	667.379337906776	766.548973388077	1.14859560350242	0.446316995746705	0.234023508044951
orf19.898	Chr2	HEM2	1224.60786506574	1432.23779326730	1.1695480930056	0.308799031121793	0.324499025139120
orf19.5348	Chr4	TPS3	2728.43254575169	2194.07686460199	0.80415287085557	0.428397201967901	0.244249051497838
orf19.162	Chr?		458.330257612147	452.695508101559	0.987705918566353	0.98799064465497	0.875356498377395
orf19.3793	Chr4		634.26566758491	634.335079654258	1.00010943690144	0.999801693076024	0.99900461365591
orf19.3889	ChrR		2533.5440380746	2093.87949065858	0.826462638577163	0.215289021856871	0.303159591451607
orf19.6709	Chr3		1126.72586653035	1023.26842350146	0.908178691816606	0.825037483910092	0.456001806717193
orf19.854	Chr2	UGA1	706.906164346208	559.791862823372	0.791889915603018	0.309843044115217	0.0619621648701413
orf19.6307	ChrR		589.709969717348	483.110892207931	0.819234737441337	0.72135234087854	0.198087076398432
orf19.79	Chr?	ALS	1257.20856484765	941.354900873857	0.748765898670068	0.76284731311349	0.39725468863072
orf19.1023	Chr?		547.860424494482	412.91896026824	0.753693717974328	0.706492656589337	0.271904858862476
orf19.4347	Chr5	PRR1	1288.22580552468	932.266923803104	0.723682851100319	0.45718390836776	0.133795769173703
orf19.1268	Chr4		361.79407920116	320.513484647688	0.885900303718019	0.844538694154926	0.430323645993967
orf19.2509	Chr1		1107.0936469971	833.864426385558	0.753201347191673	0.733374199832262	0.498905866883879
orf19.1667	Chr3		385.439786833828	404.351074642501	1.04906418188952	0.92842411469652	0.507350118969919
orf19.351	Chr3		568.970607667978	635.036513994435	1.11611479650458	0.865217940372371	0.579715911084
orf19.2115	Chr2		824.929768207806	1086.86660002899	1.31752622091727	0.233232007085543	0.118227924109539
orf19.2018	Chr2		799.276938581308	773.27677113569	0.967470389560135	0.938451167949817	0.708226788913436
orf19.1298	Chr4	NUP84	1037.08036013737	776.632101753732	0.748863956550927	0.0274369928318876	0.0047260980252042
orf19.5016	Chr1		738.32064426246	899.22238684881	1.21792935608225	0.32451986836437	0.296295516063335
orf19.2406	ChrR	GTR2	1044.50796291344	946.225845478027	0.90590582271745	0.684405018647658	0.512684027455682
orf19.2888	Chr4		581.372055707245	605.939501760154	1.04225770023126	0.931790799160727	0.669739414588177
orf19.5259	Chr1		537.527802580816	471.250253066073	0.876699308953833	0.706021523424687	0.0955286753457093
orf19.4461	Chr1		391.152687921945	379.662911886292	0.970625854326366	0.972282853091979	0.843535465304131
orf19.445	Chr1		718.407511462116	714.88676912699	0.995099240641345	0.989144301192266	0.945039510726581
orf19.905	Chr2	AVT7 	2624.67482253210	2199.85524918988	0.838143921793562	0.613175693846541	0.476225590047522
orf19.1465	Chr2		600.121079694767	559.706323089973	0.932655662378416	0.871734543790016	0.74879703239162
orf19.5117	Chr1	OLE1	19458.9264067352	21673.0137030919	1.11378260290816	0.559561340459765	0.509109418460571
orf19.6871	Chr2		1510.00186599702	1230.41159669248	0.814841110067148	0.600848253165235	0.0660914397842742
orf19.7288	ChrR	ACD99	5614.92386075928	4404.33384548334	0.784397786097096	0.700645114018556	0.383916844494064
orf19.1346	Chr7	HYR6/RBR3/IFF1	481.741915839513	420.227573952204	0.872308512369926	0.804501612435376	0.051814180649849
orf19.2397	ChrR		614.764716758844	577.76185480377	0.939809717528747	0.843820213002693	0.413778519623113
orf19.6998	Chr3	GST3/GTT1	754.151759628418	777.300713155899	1.03069535174046	0.947430192104522	0.86665591860713
orf19.5557	Chr6	MNN43/MNT4	406.150769118713	373.284777980913	0.919079333004554	0.836493301988423	0.351477439789285
orf19.946	Chr5	MET14	1311.10258808806	1116.43050491033	0.851520327282996	0.385765176421538	0.099806485525258
orf19.2172	Chr2	ARA1	2554.71803742046	2652.87234951537	1.03842080051778	0.91685909706202	0.755750368788505
orf19.5499	Chr2		1038.78857903766	840.094169753027	0.8087248807946	0.802020345930345	0.396283840868076
orf19.6054	Chr1	BUL2	563.063207781432	481.838799030983	0.855745487135473	0.624625877325901	0.0908979428315921
orf19.1915	Chr2	MPP10	1101.84719542244	1076.63146790863	0.97711504134278	0.919799420271018	0.846702483379618
orf19.5575	Chr6		607.324156508966	532.212680870123	0.876323912306401	0.618231666076301	0.0878885294849934
orf19.5225	Chr1	RPL27	3821.35706802903	4918.78445514117	1.28718263370195	0.532049407976147	0.320409102738225
orf19.7520	ChrR	POT11	7642.09452271586	7068.45571696056	0.92493696537642	0.745005242963354	0.637531289874166
orf19.3348	Chr1	MRPL23	1385.64200665218	1696.52286487577	1.22435871367288	0.202163896161386	0.0562188075624825
orf19.5039	Chr4	RRP42	786.049731102512	846.211851028337	1.07653729470964	0.705986313985837	0.351249258257358
orf19.2368	Chr6	LIN1	529.063617486682	481.388943140122	0.909888579046432	0.796392912809685	0.301992804358341
orf19.1071	Chr1		520.710817734758	422.227612596642	0.81086775656679	0.614066199672369	0.077591771752406
orf19.2129	Chr6	SPO71	810.035471806811	673.615034672603	0.831587082439837	0.562912312982373	0.0230286271128701
orf19.2804	Chr3		651.521782235815	630.054929373825	0.967051212335031	0.96142579552356	0.485158906978819
orf19.6632	ChrR	ACO2	2534.75309779356	2911.99364199567	1.14882733333297	0.785025960954857	0.205338375015128
orf19.7103	Chr7	GFD2	1051.46809960470	2131.68426420512	2.02734088176953	0.456371123999486	0.281491114443941
orf19.4591	Chr4	CTN2/CAT2	2366.64791767876	2079.98440401405	0.878873612114694	0.754479626000993	0.564573209819684
orf19.1273	Chr4	GIM3	818.580895779352	1159.35179713842	1.41629471578937	0.302690592998365	0.0997143518657894
orf19.1283	Chr5	MEC1	842.961802720584	651.2563838798	0.772581132120018	0.350033427177307	0.0116755492050032
orf19.6501	Chr7		583.411214546263	489.120028541786	0.8383795449016	0.784531719937458	0.00415020255901917
orf19.7212	Chr1	APL1	630.094137236982	568.735468630153	0.902619838876945	0.746898099828424	0.144701121967876
