"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","sd.ratio"
"NA.286","orf19.2682","TOA1",686.5628504,1176.641592,766.3772284,NA,763.9241886,NA,0.996799175,NA,0.820812795,0.680491598,0.928642138,0.061675361,0.943657392,0.067162846,"Ca21chr4","W",644984,645811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.287","orf19.2681","RBT7",276.731456,425.7752436,263.4611169,NA,272.1033916,NA,1.032802847,NA,0.448773432,0.471033867,1.05810643,0.126726753,1.037956825,0.041011787,"Ca21chr4","W",646919,647896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.288","orf19.2680","DNF3",832.4893899,1290.55225,936.9169203,NA,776.7771091,NA,0.829077896,NA,0.305974663,0.100516915,1.063625736,0.073286146,1.052208832,0.039246837,"Ca21chr4","W",649268,654511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.289","orf19.2678","BUB1",1000.200779,1110.489741,1103.975784,NA,651.5978618,NA,0.590228401,NA,0.139144525,0.002043084,1.087578842,0.122517385,1.071956328,0.076162456,"Ca21chr4","C",657311,654609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.290","orf19.2677","GPI16",728.7056256,1246.823276,815.7756451,NA,792.6889955,NA,0.971699756,NA,0.872408691,0.846153323,1.088445871,0.138767627,1.064578891,0.089410839,"Ca21chr4","W",657654,659519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.291","orf19.2676","IKI1",351.2248385,732.2199381,356.0487268,NA,451.2802007,NA,1.267467531,NA,0.209001316,0.260471229,1.016051961,0.060411414,1.011311111,0.047279497,"Ca21chr4","C",660489,659593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.292","orf19.2675","HSH155",1005.429029,1651.747355,1218.187759,NA,1031.063713,NA,0.846391457,NA,0.852808931,0.645007676,1.016388328,0.062564493,1.018317052,0.024262976,"Ca21chr4","W",660680,663964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.293","orf19.2674","",375.3925865,550.1031472,392.7017897,NA,350.528263,NA,0.892606737,NA,0.927200152,0.920222623,1.084130314,0.0608401,1.060791139,0.07230663,"Ca21chr4","C",665139,664111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.294","orf19.2673","",511.8358908,775.4328571,550.6857275,NA,459.7512502,NA,0.834870467,NA,0.552924567,0.524662435,1.001523563,0.047362398,1.007537429,0.038370526,"Ca21chr4","W",665708,666727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.295","orf19.2672","NCP1",1639.181737,3240.794321,2021.017946,NA,2160.003306,NA,1.068769978,NA,0.87199397,0.509499896,1.061379351,0.101283121,1.051737969,0.057084606,"Ca21chr4","W",668328,670370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.296","orf19.2671","NDI1",576.7218655,659.7675006,658.8144456,NA,453.5709023,NA,0.688465326,NA,0.261442948,0.109789865,1.039960428,0.13990629,1.039618911,0.046438386,"Ca21chr4","W",671384,672727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.297","orf19.2670","RMD12",554.8427653,1167.197454,647.5463082,NA,808.7961929,NA,1.249016762,NA,0.387873292,0.274495686,1.007910765,0.031793525,1.020871882,0.005176508,"Ca21chr4","C",673769,672894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.298","orf19.2669","",404.9861741,607.9972459,428.43211,NA,395.502972,NA,0.907902173,NA,0.585782061,0.535014729,1.335563797,0.350060125,1.013791245,0.004765093,"Ca21chr4","C",678707,674364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.299","orf19.2668","RHD2",232.560912,393.2790362,204.6231211,NA,253.0853728,NA,1.236836636,NA,0.289801161,0.372183746,1.377217622,0.418244478,1.018347907,0.0135243,"Ca21chr4","C",680277,679360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.300","orf19.2667","RPF1",1024.307237,2379.969529,1215.194967,NA,1509.087345,NA,1.241847922,NA,0.058691425,0.012646989,1.030504739,0.090414616,1.007968503,0.023580388,"Ca21chr4","W",680960,681850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.301","orf19.2665","MSN5",547.2907365,922.5599817,616.3334632,NA,615.1571921,NA,0.998091502,NA,0.964439414,0.93962477,1.049044811,0.112359301,1.037258183,0.081868994,"Ca21chr4","W",682600,686337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.302","orf19.2664","MKT1",1059.540988,1486.64433,1231.816087,NA,939.5526403,NA,0.762737758,NA,0.153086297,0.171520526,1.037893401,0.104777247,1.034430583,0.051242116,"Ca21chr4","W",686742,689441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.303","orf19.1440","",486.635689,991.3591004,541.5618921,NA,677.4516527,NA,1.25092194,NA,0.464911545,0.326691431,1.014670395,0.061929923,1.011220715,0.044256024,"Ca21chr4","W",697817,698932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.304","orf19.1439","IPK1",554.2013724,962.7013427,584.6924583,NA,571.5571936,NA,0.977534746,NA,0.949861513,0.818777574,1.001523487,0.068738965,1.010373402,0.019450547,"Ca21chr4","W",699814,700899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.305","orf19.1438","",728.7892875,949.4872706,825.1126912,NA,596.5749179,NA,0.723022351,NA,0.138563048,0.036364942,1.029404358,0.046464768,1.033567582,0.009922867,"Ca21chr4","C",702384,701161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.306","orf19.3362","",368.5956742,465.3243725,382.0184707,NA,305.2017524,NA,0.798918837,NA,0.63843476,0.63220733,1.048793,0.119920336,1.016207331,0.027932398,"Ca21chr4","C",704120,702777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.307","orf19.3363","VTC4",1619.19416,3967.638594,1980.730468,NA,2642.061595,NA,1.333882443,NA,0.336608855,0.108302692,1.004468309,0.063175631,1.019123922,0.001975384,"Ca21chr4","C",706651,704522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.308","orf19.3364","",1624.189345,4206.899204,2292.961037,NA,2881.331673,NA,1.256598619,NA,0.461382517,0.286929197,1.025812216,0.067230525,1.044750942,0.038185087,"Ca21chr4","C",707956,707498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.309","orf19.3365","DAO2",433.5044209,722.0985459,456.1831351,NA,443.3844327,NA,0.971943938,NA,0.990675937,0.991010452,1.030607774,0.064928605,1.03196318,0.018380471,"Ca21chr4","C",709745,708588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.310","orf19.3366","CSH3",1299.449413,3466.40036,1569.678037,NA,2164.31769,NA,1.378829059,NA,0.301814065,0.083901563,1.048292226,0.057633049,1.042197349,0.028003317,"Ca21chr4","W",710542,711252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.311","orf19.3366.1","CSH3",1713.225354,4114.625181,2100.175091,NA,2731.997327,NA,1.300842648,NA,0.270570717,0.144451931,1.058033174,0.080269894,1.041637886,0.01488373,"Ca21chr4","W",711501,712028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.312","orf19.3367","",907.5036717,2036.681627,1058.687381,NA,1272.022681,NA,1.20150925,NA,0.301989004,0.27304124,0.982301036,0.071353729,0.994176942,0.049158118,"Ca21chr4","W",712422,713297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.313","orf19.3368","",703.36007,1200.527223,869.9868039,NA,848.276273,NA,0.975044988,NA,0.96093742,0.953062588,1.053267832,0.116902343,1.056990606,0.029274334,"Ca21chr4","C",713682,713377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.314","orf19.3369","MOH1",1845.032171,3222.200504,2579.271585,NA,2317.070294,NA,0.898342891,NA,0.992061413,0.976960548,1.009878168,0.063461131,1.021260425,0.068218764,"Ca21chr4","W",717306,718097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.315","orf19.3370","UBP10",544.5459266,865.4201244,581.425219,NA,508.762702,NA,0.875026891,NA,0.477314383,0.345590487,1.026807523,0.059452478,1.027783714,0.021076293,"Ca21chr4","C",721235,719028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.316","orf19.3371","",827.8172739,1640.529286,958.5120878,NA,1070.065201,NA,1.116381541,NA,0.548065356,0.422993362,1.015073268,0.058733448,1.01645132,0.033683647,"Ca21chr4","C",723842,722013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.317","orf19.3373","RIM4",411.921056,751.52295,489.8908241,NA,525.7715264,NA,1.066884068,NA,0.401906854,0.359903297,1.048908649,0.082329371,1.043039613,0.023340767,"Ca21chr4","C",725966,724095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.318","orf19.3374","ECE1",258.6051061,341.8434597,251.8264273,NA,221.5150565,NA,0.864306781,NA,0.471257824,0.486370504,1.093060743,0.167057376,1.015508267,0.028672789,"Ca21chr4","C",727428,726613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.319","orf19.3375","",257.6406412,378.0677013,233.9377194,NA,242.0248081,NA,1.034569409,NA,0.703531424,0.763511959,1.031159536,0.097751487,1.025708218,0.054454236,"Ca21chr4","C",731213,730626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.320","orf19.3376","",246.6003537,337.8889099,219.3510048,NA,223.0303927,NA,1.016773974,NA,0.64595457,0.685084352,0.998999055,0.083720105,1.000693381,0.037088816,"Ca21chr4","C",733784,733260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.321","orf19.3378","",296.0347326,414.6534041,296.8060884,NA,290.5989249,NA,0.979086806,NA,0.750148156,0.765355713,1.103210183,0.183710428,1.093604077,0.171372561,"Ca21chr4","C",735490,734939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.322","orf19.3380","HWP2",255.2322218,374.9654916,238.9731933,NA,250.127829,NA,1.039908563,NA,0.407374972,0.422942836,1.056512595,0.122800757,1.039666765,0.094692175,"Ca21chr4","C",741271,738545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.323","orf19.1327","RBT1",247.9476967,411.0153528,220.5066473,NA,258.3702048,NA,1.153696195,NA,0.389118666,0.421266247,1.014398914,0.061892146,1.015645182,0.048824158,"Ca21chr4","C",747433,745268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.324","orf19.1326","",384.9472762,706.6682853,423.1552863,NA,468.4383551,NA,1.107012887,NA,0.475872161,0.428631857,1.024803799,0.050995059,1.030482001,0.013575488,"Ca21chr4","W",750848,752818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.325","orf19.1325","ECM38",4906.240297,4495.503468,5760.910343,NA,2658.242337,NA,0.461427479,NA,0.085634799,0.000731118,1.039933379,0.095455094,1.031915115,0.036221839,"Ca21chr4","C",754731,752971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.326","orf19.1324","RAD2",820.9726158,1189.208097,890.2755113,NA,717.7606476,NA,0.806223061,NA,0.715451539,0.335211309,1.04655193,0.070887976,1.041144066,0.016322386,"Ca21chr4","W",755390,758362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.327","orf19.1323","APL6",489.8180765,727.5634506,518.9006375,NA,464.4272949,NA,0.895021631,NA,0.704757042,0.683280499,0.993532768,0.038603324,0.994370024,0.032442267,"Ca21chr4","W",758543,760858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.328","orf19.1321","HWP1",861.8516552,2012.577993,1065.170755,NA,1367.838714,NA,1.284149708,NA,0.557620899,0.339483116,1.03166562,0.050165885,1.020782701,0.039688312,"Ca21chr4","W",762939,764843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.329","orf19.1318","",454.480632,753.2847402,490.0362492,NA,486.6495209,NA,0.993088821,NA,0.69944151,0.642384325,0.996720094,0.044383477,1.003483563,0.030080786,"Ca21chr4","W",765747,766820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.330","orf19.1317","OSH3",577.9460793,1015.504855,632.0337885,NA,652.3708557,NA,1.032177184,NA,0.85065872,0.789468956,1.009676499,0.045411837,1.008682879,0.01290113,"Ca21chr4","C",769486,766952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.331","orf19.1314","",5592.067721,13316.96725,7142.242929,NA,8836.308347,NA,1.237189554,NA,0.97037176,0.731871344,1.057324091,0.09039596,1.023868619,0.020705836,"Ca21chr4","C",772087,770678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.332","orf19.1313","CDR3",1049.67515,1095.558415,1193.761879,NA,689.3487164,NA,0.577459147,NA,0.598906542,0.292913025,1.022267696,0.069379964,1.014940148,0.016089707,"Ca21chr4","C",774255,773035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.333","orf19.1311","SPO75",379.0109649,607.5987889,424.2407431,NA,428.5683591,NA,1.003624592,NA,0.506448076,0.461810699,1.052287447,0.101145324,1.043050304,0.06561112,"Ca21chr4","W",782925,785510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.334","orf19.1310","",194.0405566,259.4264383,157.4477926,NA,164.9618409,NA,0.944432267,NA,0.28798556,0.303687058,1.057055453,0.084813225,1.05607743,0.012212836,"Ca21chr4","C",787132,785501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.335","orf19.1309","",345.8298351,820.3809524,350.9483312,NA,480.1298796,NA,1.368092785,NA,0.390619153,0.380805588,1.012335915,0.028397315,1.022801476,0.032144692,"Ca21chr4","C",787968,787555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.336","orf19.1308","",1097.108765,1766.78248,1266.319228,NA,1126.316886,NA,0.889441509,NA,0.698233702,0.211937403,1.029231611,0.066874142,1.024561648,0.01608802,"Ca21chr4","W",788714,790459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.337","orf19.1307","",1089.648652,1802.441957,1411.938359,NA,1113.371944,NA,0.788541466,NA,0.967419422,0.935031526,1.062167245,0.104553969,1.048632041,0.03542145,"Ca21chr4","C",792025,790523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.338","orf19.1306","",1420.954787,3799.426239,1752.228859,NA,2556.725329,NA,1.459127508,NA,0.064687633,0.070363648,0.990698664,0.050797929,1.01017989,0.010553836,"Ca21chr4","C",793544,792534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.339","orf19.1305","TRM5",459.311196,724.1838686,481.7354784,NA,430.6409411,NA,0.893936528,NA,0.977583461,0.971723876,0.97207042,0.043614029,0.98069312,0.073385898,"Ca21chr4","C",795450,794101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.340","orf19.1304","RRP4",1316.214497,2533.417096,1598.121586,NA,1563.926445,NA,0.978602916,NA,0.750801414,0.67680097,0.993319294,0.053790118,1.001396745,0.007509569,"Ca21chr4","W",795663,796577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.341","orf19.1303","MRF1",454.3556429,828.8219432,491.7895923,NA,522.2660646,NA,1.061970552,NA,0.675215676,0.717922825,0.987670779,0.058902181,0.99170991,0.065414628,"Ca21chr4","C",797872,796688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.342","orf19.1302","",232.0744916,305.7389387,219.0333838,NA,198.186965,NA,0.87023153,NA,0.554103064,0.58560441,0.963277657,0.06245772,0.984594179,0.078053848,"Ca21chr4","W",798828,799478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.343","orf19.1301","",233.2586207,325.840833,211.2523461,NA,211.0816187,NA,0.999191832,NA,0.49345471,0.505718152,0.995716891,0.072719939,0.99269293,0.094331596,"Ca21chr4","W",800217,800711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.344","orf19.1300","",767.5587859,1208.513353,829.4542509,NA,718.8119364,NA,0.866608298,NA,0.988843377,0.971624106,0.978631996,0.054785475,0.984429084,0.05074601,"Ca21chr4","C",802162,800828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.345","orf19.1299","RPN6",506.7474538,1283.293067,581.7057887,NA,862.2806896,NA,1.482331286,NA,0.222030915,0.056876863,0.977190416,0.052615683,0.971399235,0.099270492,"Ca21chr4","W",802437,803744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.346","orf19.1298","NUP84",923.1996021,1277.427324,1045.578109,NA,777.1553605,NA,0.743278148,NA,0.097017622,0.032504654,1.005534511,0.054990878,1.004925288,0.040942013,"Ca21chr4","C",806316,803782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.347","orf19.1297","CVT20",268.589215,799.8573236,246.4159655,NA,422.1650735,NA,1.713221271,NA,0.300323792,0.270486142,1.057033478,0.086344897,1.058075135,0.024759251,"Ca21chr4","W",807452,809647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.348","orf19.5037","",391.1050053,563.2697737,406.9021533,NA,338.8951973,NA,0.832866562,NA,0.554488931,0.557708117,0.959627878,0.058084308,0.980517545,0.087143273,"Ca21chr4","C",810963,809695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.349","orf19.5038","TRM3",2173.370927,6856.634661,2764.832935,NA,4310.682683,NA,1.559111449,NA,0.807248848,0.420952648,0.959261863,0.031984924,0.966000518,0.07423436,"Ca21chr4","W",812074,816396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.350","orf19.5039","RRP42",644.3961969,1350.792812,720.3159208,NA,854.3798298,NA,1.186118209,NA,0.320661033,0.359453554,0.940000068,0.052787846,0.950391939,0.085848602,"Ca21chr4","C",817412,816489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.351","orf19.5040","ASM4",451.7887396,758.4017539,462.0531962,NA,460.9404332,NA,0.997591699,NA,0.828857634,0.757751769,0.970201048,0.033374874,0.962591919,0.093944006,"Ca21chr4","W",818048,819826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.352","orf19.5041","",321.3711184,415.5348735,316.0873297,NA,262.6206438,NA,0.82428929,NA,0.590690434,0.578566549,1.017242497,0.066723369,0.99860767,0.024796824,"Ca21chr4","C",821011,819938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.353","orf19.5042","",179.9204205,220.3039661,135.4980577,NA,139.1339336,NA,0.933501958,NA,0.540942754,0.56844843,1.011631936,0.058940964,0.976182413,0.108261334,"Ca21chr4","C",821859,821221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.354","orf19.5043","",240.8134813,357.988973,214.81643,NA,224.2898153,NA,1.04409991,NA,0.408754403,0.45393672,0.999488346,0.056414834,0.980164439,0.066920323,"Ca21chr4","W",822239,823705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.355","orf19.5045","",908.7171053,1187.142615,1224.172317,NA,809.3377067,NA,0.661130542,NA,0.954945024,0.931198637,1.002051055,0.06051365,0.988373707,0.12741437,"Ca21chr4","W",826204,828471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.356","orf19.5046","RAM1",332.6775191,474.8432299,335.8989898,NA,301.5735702,NA,0.897810292,NA,0.948101812,0.953480091,1.022284731,0.043772249,1.023869044,0.012063209,"Ca21chr4","C",830511,828754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.357","orf19.1596","FGR28",287.8846234,574.4910217,268.5885399,NA,345.6221776,NA,1.286809101,NA,0.272593555,0.344313162,0.987228154,0.041365493,0.991309329,0.030456411,"Ca21chr4","W",832750,834546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.358","orf19.1595","",295.8729621,384.6808367,280.4074564,NA,242.8569017,NA,0.866085748,NA,0.784186159,0.769198588,1.009609267,0.039653355,0.999595361,0.020020032,"Ca21chr4","W",835182,836888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.359","orf19.789","PYC2",1594.104005,3137.244837,1819.561572,NA,1745.469415,NA,0.959280215,NA,0.878146596,0.409685643,1.035103995,0.075984837,1.032557342,0.017581667,"Ca21chr4","C",841339,837806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.360","orf19.787","",363.5224675,562.3661236,393.4240327,NA,392.5806438,NA,0.997856285,NA,0.81169729,0.828823741,0.924343018,0.045945852,0.966728482,0.079075276,"Ca21chr4","C",844921,844616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.361","orf19.1207","",196.747644,257.7330586,159.803176,NA,163.0668013,NA,0.95181667,NA,0.531006198,0.552936362,1.059340318,0.085981187,1.076840424,0.025264726,"Ca21chr4","W",847295,847627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.362","orf19.1208","MRS512",486.1195741,667.1934548,466.259438,NA,386.1726347,NA,0.828235534,NA,0.528985667,0.497144121,1.015208504,0.043857691,1.041547153,0.051894391,"Ca21chr4","C",850833,849772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.363","orf19.5312","MET5",667.2420655,1602.547495,712.2327077,NA,890.3998154,NA,1.250152943,NA,0.821350104,0.67316025,1.493478916,0.0996431,1.443720127,0.017669228,"Ca21chr4","W",854134,855291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.364","orf19.5311","",389.3372712,718.5111637,393.1217991,NA,460.9179479,NA,1.172455837,NA,0.305488664,0.401621393,1.559694593,0.121670386,1.529978838,0.069479438,"Ca21chr4","W",858597,861125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.365","orf19.5308","",329.6666667,536.0312618,377.7784917,NA,393.8285513,NA,1.039006756,NA,0.507317899,0.473790827,1.456780139,0.093809721,1.441550705,0.075423708,"Ca21chr4","C",861810,861382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.366","orf19.5307","JEN2",6136.574043,15865.4117,7657.02989,NA,9668.014026,NA,1.2626324,NA,0.3046861,0.175914996,1.59749017,0.128252441,1.550537825,0.081550194,"Ca21chr4","W",864845,866386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.367","orf19.5306","",241.0070759,365.1673414,212.4293352,NA,233.1075295,NA,1.09734152,NA,0.611779301,0.677149956,1.476960627,0.103138888,1.45347074,0.1015979,"Ca21chr4","W",866890,867306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.368","orf19.5305","RHD3",3662.07855,14948.20824,5446.687681,NA,12023.64902,NA,2.207515783,NA,0.113014474,0.001088134,1.496548904,0.069905988,1.491446226,0.010915284,"Ca21chr4","C",868407,867793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.369","orf19.5304","",223.3082973,285.7292064,198.0563177,NA,180.8543726,NA,0.879042355,NA,0.553003396,0.581705484,1.473156045,0.097814541,1.455398747,0.033115244,"Ca21chr4","W",869238,869603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.370","orf19.5303","PGA30",191.9109195,266.091709,152.41337,NA,169.0338028,NA,1.012878168,NA,0.274497319,0.314915348,1.460204292,0.079116277,1.430805525,0.030430799,"Ca21chr4","C",872010,871177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.371","orf19.5302","PGA31",309.1276797,522.1614101,313.6823685,NA,355.8411051,NA,1.134399446,NA,0.438740699,0.517867928,1.621001568,0.216594942,1.581171233,0.18649558,"Ca21chr4","C",875200,874142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.372","orf19.5300","CNE1",427.6488593,1184.790734,446.8440326,NA,720.1594984,NA,1.611657415,NA,0.185415978,0.160932325,1.444643643,0.062258548,1.457743759,0.063917704,"Ca21chr4","C",878564,876819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.373","orf19.5299","ECM1",447.0967677,1143.491302,472.1257365,NA,672.1583762,NA,1.4236851,NA,0.087811812,0.054186437,1.494100634,0.089161083,1.4906958,0.052933313,"Ca21chr4","C",879516,878923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.374","orf19.5297","TFB1",294.4399047,582.6902272,281.3299487,NA,388.0259606,NA,1.37925579,NA,0.165670815,0.192324519,1.418669391,0.058721183,1.413092686,0.086899261,"Ca21chr4","C",882641,880749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.375","orf19.5296","",500.8717949,1432.107569,540.3636529,NA,908.1408055,NA,1.680610457,NA,0.083641326,0.220339162,1.503621918,0.081079634,1.517417159,0.081947426,"Ca21chr4","W",882980,883642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.376","orf19.5295","",798.4258242,2235.365559,909.0545114,NA,1399.432578,NA,1.539437471,NA,0.304562175,0.008497999,1.449988052,0.066937176,1.446391731,0.077809706,"Ca21chr4","W",884228,885319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.377","orf19.5294","PDB1",4879.888112,14269.10159,6066.208929,NA,8243.208455,NA,1.358873153,NA,0.293119094,0.038319879,1.480216699,0.146114428,1.457380738,0.076755705,"Ca21chr4","C",886701,885562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.378","orf19.5293","",1142.879386,4717.091147,1374.500207,NA,2848.800183,NA,2.072608042,NA,0.007663424,0.006337622,1.343107983,0.159833959,1.369497652,0.163200216,"Ca21chr4","W",888375,889898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.379","orf19.5292","AXL2",351.0696839,612.531281,337.6557641,NA,353.9696534,NA,1.048315151,NA,0.809773909,0.749783389,1.402691682,0.060145877,1.413712894,0.063281958,"Ca21chr4","C",893170,890369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.380","orf19.5291","SCS3",423.6067495,1119.293555,434.4035613,NA,676.2231162,NA,1.556670286,NA,0.400540764,0.190868917,1.455499152,0.122869667,1.465909198,0.187079571,"Ca21chr4","C",896739,895777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.381","orf19.5290","",2637.030907,6259.15786,2969.49027,NA,3274.14328,NA,1.102594379,NA,0.861577886,0.661087014,1.367704856,0.077424635,1.364790497,0.027197934,"Ca21chr4","C",898541,897198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
