"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired"
"2439","orf19.1800","VPS62",759.6386635,1934.633353,990.8920611,NA,1505.032348,NA,1.518866087,NA,0.533501756,0.139341212,1.431622446,0.078754033,1.429974563,0.069048174,"Ca21chr4","C",1187977,1186649,"orf19.1800","Chr4","VPS62",1,759.638663474651,1934.63335311089,776.613881895022,1303.02441618405,965.01338300296,1862.99014198673,1.67782787117394,0.437706822341085,0.581749350136365,0.0516601387076244
"3289","orf19.1801","CBR1",2542.063838,5853.018664,3003.60779,NA,3521.527364,NA,1.172432491,NA,0.412828536,0.193236866,1.420875997,0.068711672,1.440404762,0.008286777,"Ca21chr4","C",1189820,1188936,"orf19.1801","Chr4","CBR1",1,2542.0638381708,5853.0186636186,2785.42012626376,3361.73381369259,1419.2647022523,1325.46361558221,1.20690368465237,0.367150084459925,0.366063223464996,0.161302790743949
"5632","orf19.1802","",618.581223,1298.723872,699.0784818,NA,792.555595,NA,1.133714763,NA,0.47492145,0.102134401,1.467666566,0.089576387,1.476772932,0.075786929,"Ca21chr4","C",1192479,1190626,"orf19.1802","Chr4","",1,618.581223016311,1298.72387235135,488.133172498258,586.595049379918,250.421518205739,258.580704921985,1.20171109530978,0.79815816407679,0.507046317537836,0.30307851611294
"2806","orf19.1234","FGR6-10",1043.011053,1505.714023,1099.605592,NA,830.5284954,NA,0.755296719,NA,0.382569765,0.14369053,1.189547531,0.046503192,1.245209455,0.047970748,"Ca21chr4","W",1204774,1206312,"orf19.1234","Chr4","FGR6-10",1,1043.01105283102,1505.71402345386,909.191979865155,626.61236918061,516.606218590404,313.414305780753,0.689196982658762,0.242248125945915,0.478558850949764,0.119384439565738
"857","orf19.1235","HOM3",464.6241565,912.9780378,471.2490983,NA,527.1161199,NA,1.118550936,NA,0.97284481,0.959179786,1.33345281,0.107565494,1.297858482,0.111106735,"Ca21chr4","W",1210282,1211916,"orf19.1235","Chr4","HOM3",1,464.624156545209,912.978037766831,268.109918837233,327.317094102884,231.630509690479,283.106029447741,1.22055750996502,0.132731303125814,0.965348464504814,0.192482849199294
"379","orf19.1236","",453.6078594,1383.278779,471.1008629,NA,819.5075046,NA,1.739558488,NA,0.054869478,0.055315959,1.359079693,0.078791408,1.363265938,0.123442165,"Ca21chr4","C",1213108,1212143,"orf19.1236","Chr4","",1,453.607859447469,1383.2787791327,261.452405667567,615.152348495369,157.326756869949,345.936260592124,2.35282726477386,1.29163593833146,0.0836588385999016,0.0095358798689063
"31","orf19.1237","ARO9",921.9952476,2857.683459,1060.337492,NA,1742.1184,NA,1.642984816,NA,0.015686134,0.034797779,1.450667626,0.074628374,1.448203819,0.076298899,"Ca21chr4","C",1215124,1213553,"orf19.1237","Chr4","ARO9",1,921.995247568523,2857.68345944991,848.276248320884,1552.62112173067,358.126617552693,488.75335268687,1.83032487919354,0.81636175610848,0.0130212148566441,0.0168466379426148
"292","orf19.1238","TUB4",683.0262235,1236.448945,779.4091797,NA,815.1569931,NA,1.045865271,NA,0.809472198,0.695963434,1.518123416,0.112265937,1.503623738,0.037817073,"Ca21chr4","C",1217104,1215528,"orf19.1238","Chr4","TUB4",1,683.026223495395,1236.44894530594,568.162006451722,609.395141078728,469.329029434837,543.810049741976,1.07257284746038,0.356360866344484,0.939296342326456,0.746659213960666
"2547","orf19.1239","",522.2023267,542.7627564,590.0098634,NA,386.6184243,NA,0.651861596,NA,0.77500623,0.738950595,1.503230625,0.069595991,1.467824498,0.060977367,"Ca21chr4","C",1219046,1218060,"orf19.1239","Chr4","",1,522.202326721255,542.762756420961,394.209274760217,209.751492646234,438.306925803025,287.58546282676,0.53289933288113,0.369399074332953,0.715355693486858,0.0803410345403456
"1025","orf19.1240","",781.78471,2081.465122,894.5180952,NA,1237.318651,NA,1.383223725,NA,0.527804809,0.153094465,1.5231052,0.090971725,1.501638309,0.031374182,"Ca21chr4","W",1221392,1229599,"orf19.1240","Chr4","",1,781.78471003437,2081.46512225018,683.065742481026,1039.67826328608,489.360690628122,841.169237109594,1.52207642489839,0.208209629993896,0.567314664062853,0.00272846227605808
"214","orf19.1244","GYP2",615.6977128,1399.936103,660.9049992,NA,807.5933078,NA,1.221950672,NA,0.482728301,0.275013815,1.450969206,0.061296762,1.442404009,0.01303701,"Ca21chr4","W",1230716,1233544,"orf19.1244","Chr4","GYP2(MIC1",1,615.697712751404,1399.93610312397,450.81245064955,603.462946503833,387.708525973618,427.256480267991,1.33861197851643,2.54238881304919,0.38614119514405,0.111637393730529
"3809","orf19.1246","",1063.748247,2324.948386,1234.026454,NA,1412.459991,NA,1.14459458,NA,0.669588853,0.440034617,1.524217375,0.13142232,1.486111568,0.089652749,"Ca21chr4","C",1237024,1233893,"orf19.1246","Chr4","",1,1063.74824716522,2324.94838638373,1021.58131664395,1218.3915146676,668.254842719852,712.256050973625,1.19265250334668,0.317403432129284,0.654506874847274,0.154181916599124
"6057","orf19.1247","",1400.693207,3909.070175,1774.219548,NA,2580.828385,NA,1.45462741,NA,0.319912528,0.190598476,1.567312633,0.119480505,1.517458997,0.014212317,"Ca21chr4","C",1237944,1237483,"orf19.1247","Chr4","",1,1400.69320737742,3909.0701754386,1557.13990620992,2397.58197931897,653.365795343159,1040.58242415787,1.53973446429402,0.867322418175294,0.323787676182949,0.306304578194616
"5076","orf19.1248","RPB3",1268.046472,4339.032639,1545.132524,NA,2712.912701,NA,1.755779947,NA,0.058261787,3.93e-05,1.611581813,0.083927366,1.568259149,0.042464887,"Ca21chr4","W",1238180,1239136,"orf19.1248","Chr4","RPB3",1,1268.04647242,4339.03263856383,1330.42089706626,2535.71823814458,569.44320712315,1186.80663394307,1.90595190118867,0.410098283524635,0.0578175145393343,0.00133201110538716
"2410","orf19.1249","HIS6",869.6275866,2424.305031,998.7485613,NA,1469.195272,NA,1.471036183,NA,0.40865095,0.02570938,1.648120266,0.248680493,1.600746935,0.180900684,"Ca21chr4","C",1240045,1239206,"orf19.1249","Chr4","HIS6",1,869.627586594692,2424.30503068447,786.913074174544,1275.77245180394,566.169360376655,974.428967594913,1.62123682230366,0.349721023108976,0.414366117222331,0.00312196567928731
"5457","orf19.1250","",1338.47106,3818.923408,1553.014339,NA,2208.382423,NA,1.421997445,NA,0.184958617,0.050204306,1.653357298,0.229568445,1.605395858,0.158270946,"Ca21chr4","W",1240249,1241235,"orf19.1250","Chr4","",1,1338.47106018373,3818.92340848806,1339.59705768378,2027.19602960699,519.292991963688,990.342718576926,1.51328790846414,0.642608896695633,0.1984072126658,0.102825478649072
"2602","orf19.1251","BRN1",476.1597544,758.8999221,502.4532286,NA,460.4876803,NA,0.916478697,NA,0.719396346,0.730592628,1.534326644,0.071632006,1.501434179,0.049701851,"Ca21chr4","C",1243508,1241271,"orf19.1251","Chr4","BRN1",1,476.159754353833,758.899922080843,292.645109525157,249.765004371913,150.758609787162,131.562777039545,0.853474041569253,0.410797458316367,0.695141397361255,0.405206310120347
"3283","orf19.1252","YME1",2074.231464,6910.81115,2662.515143,NA,4800.237805,NA,1.802895964,NA,0.04312703,0.008355077,1.499194672,0.12220704,1.473867964,0.056312383,"Ca21chr4","W",1245692,1247755,"orf19.1252","Chr4","YME1",1,2074.23146446827,6910.81115005684,2441.31019041169,4644.98628730233,817.193282953565,2577.44771077612,1.90266124540243,0.531123339330857,0.0354504316637393,0.00889012718923483
"4635","orf19.1253","PHO4",769.5150983,970.3339965,887.7121216,NA,637.4735389,NA,0.718108409,NA,0.827148831,0.851101051,1.577419226,0.139812791,1.532346192,0.067023976,"Ca21chr4","W",1249554,1251533,"orf19.1253","Chr4","PHO4",1,769.515098256251,970.333996463307,676.385890236662,428.427280066691,766.124160641722,131.677641449184,0.633406589715801,1.6320523381047,0.857437118387167,0.875100662853754
"5151","orf19.1254","SEC23",1429.512086,3784.981698,1692.651425,NA,2235.425252,NA,1.320664857,NA,0.464133144,0.014514982,1.651716634,0.259980428,1.61912815,0.18304508,"Ca21chr4","W",1252053,1254341,"orf19.1254","Chr4","SEC23",1,1429.51208564072,3784.98169757901,1478.41555403929,2055.32166526604,766.312472882332,1261.39637641642,1.39021918407889,0.245461563721335,0.452640194132052,0.0101235015536466
"2445","orf19.1255","ZCF5",523.8994796,1057.693154,581.0366309,NA,674.9485672,NA,1.161628254,NA,0.494329805,0.60518868,1.559372706,0.11714189,1.516136737,0.112492718,"Ca21chr4","W",1256317,1259235,"orf19.1255","Chr4","",1,523.899479578699,1057.69315414589,370.560912208911,467.562125868387,99.1850139380103,205.05640593009,1.26176860662732,0.685176044757816,0.50796207038708,0.52186876262078
"5008","orf19.1257","",240.7136384,403.4325236,215.45632,NA,263.8036015,NA,1.224394817,NA,0.517137606,0.56348244,1.465572219,0.051015011,1.464094802,0.024476107,"Ca21chr4","W",1262779,1263111,"orf19.1257","Chr4","",1,240.713638373121,403.432523616734,16.2287511412342,49.2046766985534,16.6833298005339,6.60787268398386,1,26.1009176654494,0.228470576882344,0.231382451926654
"5424","orf19.1258","",696.5690388,1529.814627,774.4192117,NA,905.2818017,NA,1.16898159,NA,0.421209889,0.227694408,1.445872269,0.120153713,1.451187801,0.131444114,"Ca21chr4","W",1263995,1264708,"orf19.1258","Chr4","",1,696.569038782855,1529.81462747275,563.645216265703,702.362548318208,227.682109933527,276.550762104201,1.24610753014377,0.37763738206677,0.430842925096255,0.0672745383839201
"315","orf19.1259","SNT2",1698.760444,3145.152465,1978.782239,NA,1891.014882,NA,0.955645773,NA,0.918639771,0.594261323,1.586060209,0.145892142,1.554871675,0.107254188,"Ca21chr4","C",1269219,1264888,"orf19.1259","Chr4","SNT2",1,1698.76044429708,3145.15246463307,1764.19545023532,1703.96817586752,1158.75754524429,1131.31691721453,0.96586133675848,1.35459055997653,0.829256077652669,0.504543887185645
"994","orf19.1260","LEA1",634.7591906,1625.528073,720.6900855,NA,978.6869175,NA,1.357985821,NA,0.275082665,0.162438868,1.390869837,0.114800379,1.405325405,0.171645977,"Ca21chr4","C",1270531,1269830,"orf19.1260","Chr4","LEA1",1,634.759190568105,1625.52807250221,509.656596003919,776.901148115816,270.917700418989,400.411089923684,1.52436200023171,0.39881586975409,0.301666631348419,0.0140593586888543
"5102","orf19.1261","CGT1",656.4608477,1568.459287,717.5228705,NA,919.7648096,NA,1.281861314,NA,0.365902419,0.113322358,1.480779241,0.051724544,1.451518444,0.021320421,"Ca21chr4","W",1270777,1272126,"orf19.1261","Chr4","CEG1/CGT1",1,656.460847680074,1568.45928730979,507.072952595074,717.089907188704,247.840483489808,362.672403097593,1.41417502850194,0.509707664027365,0.408560062172128,0.0543142099768588
"1537","orf19.1263","CFL1",296.2140695,460.6597749,275.7244827,NA,282.7834441,NA,1.025601504,NA,0.548142265,0.530428952,1.557135859,0.140845293,1.536595802,0.086860974,"Ca21chr4","C",1274639,1272357,"orf19.1263","Chr4","FRE1(CFL1)/CFL1",1,296.214069518403,460.659774851585,92.346719792905,81.4777813505791,119.709694182036,97.0665105179604,1,21.5201080288837,0.984212215069393,0.976559521749856
"3617","orf19.1264","CFL2",422.7985927,796.1398344,450.2421578,NA,513.7765199,NA,1.118457357,NA,0.525348166,0.454082678,1.550065128,0.161724402,1.52990956,0.112632396,"Ca21chr4","C",1279299,1277083,"orf19.1264","Chr4","CFL2/FRE2",1,422.798592690834,796.139834416944,272.25276454725,333.49817539539,301.459103710071,371.905604373987,1.22454551817212,0.150972685130646,0.9614977495133,0.12078367770503
"3549","orf19.1265","TRS130",366.1269447,734.6724584,377.6491993,NA,438.740202,NA,1.161766536,NA,0.521204662,0.497712645,1.435126818,0.077839842,1.431659556,0.013174666,"Ca21chr4","W",1282684,1286478,"orf19.1265","Chr4","TRS130",1,366.126944704612,734.672458389564,168.575169899712,235.639862063908,122.474043277881,193.240609608119,1.39743962451075,0.357124849843297,0.85429391101487,0.0996307409183684
"3507","orf19.1266","",583.4344122,899.7011494,664.71297,NA,560.0858287,NA,0.842598014,NA,0.602261157,0.717984769,1.295989134,0.064625534,1.310222408,0.072426498,"Ca21chr4","C",1287813,1287448,"orf19.1266","Chr4","",1,583.434412179875,899.701149425287,453.747346989277,350.936282480426,41.8301605238013,155.741874732043,0.773417816784985,0.396942263716722,0.373212393420219,0.399069243766337
"4545","orf19.1267","",974.0749414,3144.464206,1293.966124,NA,2242.191408,NA,1.732805338,NA,0.336862542,0.026713228,1.507644521,0.110059221,1.487742153,0.048453698,"Ca21chr4","W",1288486,1289871,"orf19.1267","Chr4","",1,974.07494144291,3144.46420649324,1077.93209423593,2050.84243610293,810.900010619867,1409.58463367524,1.90257108687039,0.285011939098069,0.312134024243633,0.0148866301299184
"759","orf19.1267.1","CAJ1",3026.428342,9846.307028,3757.914819,NA,6357.03841,NA,1.691639837,NA,0.007228059,0.001618516,1.451950259,0.095604515,1.473647605,0.052942807,"Ca21chr4","W",1290223,1290489,"orf19.1267.1","Chr4","CAJ1",1,3026.42834249084,9846.30702751574,3534.45437933802,6239.56590490106,1074.8826470876,1682.22393435191,1.76535477197747,0.334568812135137,0.00627912778189307,0.000713425246423416
"4359","orf19.1268","",210.0227833,327.2093164,173.4983118,NA,206.8960453,NA,1.163738604,NA,0.486629435,0.527829058,1.468200404,0.037668812,1.464502668,0.006950642,"Ca21chr4","W",1290702,1291043,"orf19.1268","Chr4","",1,210.022783251232,327.209316394434,4.59982823170803,15.1315925524067,7.38978593421838,15.9635917654962,1,18.2607586660923,0.451692077739835,0.435208597895288
"4164","orf19.1270","FRE3",488.7044786,937.4590038,560.5942173,NA,621.2068535,NA,1.104816552,NA,0.440156076,0.371884307,1.550605567,0.113177275,1.516364089,0.053244579,"Ca21chr4","W",1291382,1293565,"orf19.1270","Chr4","FRE3",1,488.70447864799,937.459003762983,351.225685608675,411.940862919724,391.400794545608,381.686499155343,1.17278457233888,0.668688414032293,0.817230773709913,0.092018892897669
"4283","orf19.1272","",1124.521236,3483.49004,1411.377876,NA,2359.303767,NA,1.671631536,NA,0.024354511,0.023277737,1.460947586,0.069147302,1.460640887,0.034551549,"Ca21chr4","C",1295087,1293849,"orf19.1272","Chr4","",1,1124.52123594796,3483.49004047375,1196.29308728079,2174.82090654958,538.171486082972,501.200957088648,1.81796662512947,0.789566555051944,0.00994908043510273,0.00867078912297109
"738","orf19.1273","GIM3",758.3186553,2256.306399,908.8794147,NA,1531.724865,NA,1.685289424,NA,0.127986244,0.027021863,1.395125708,0.081355728,1.448700964,0.029781501,"Ca21chr4","W",1295913,1296305,"orf19.1273","Chr4","GIM3",1,758.318655280996,2256.30639901035,696.45908793166,1334.65842555939,414.822386673248,863.510944617364,1.91634863940545,0.856069531630847,0.144218722647057,0.0549758813595124
"NA.3","orf19.1274a","XKS2",435.1715699,847.6119663,458.9445315,NA,520.8277663,NA,1.134838157,NA,0.508336692,0.598536445,NA,NA,NA,NA,"Ca21chr4","C",1298544,1296853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","orf19.1275","GAT1",718.1517439,1257.775767,814.2006256,NA,779.7460347,NA,0.957682923,NA,0.807137047,0.807521599,1.570054147,0.081444208,1.532456278,0.040555721,"Ca21chr4","W",1302003,1304069,"orf19.1275","Chr4","GAT1/GAT99",1,718.151743887792,1257.77576692062,603.04409480311,574.239912738159,204.502529315208,231.814757422953,0.952235363362018,0.255100218137328,0.768583552847819,0.586737298119211
"2622","orf19.1276","YOR054",393.6905974,1101.404415,431.7650554,NA,722.8940028,NA,1.674276308,NA,0.12293811,0.056192373,1.417023193,0.111472941,1.443611088,0.096556425,"Ca21chr4","W",1304540,1305046,"orf19.1276","Chr4","YOR054",1,393.690597352423,1101.4044148942,221.611792434854,514.535025970228,211.208736023015,300.573679698041,2.32178540824484,3.76800470640971,0.0533579240869765,0.0116547919002293
"2205","orf19.1277","",456.6840344,983.6263094,476.7098928,NA,608.7765444,NA,1.277037782,NA,0.132440814,0.143836418,1.540292023,0.098626465,1.510362483,0.051754446,"Ca21chr4","C",1306454,1305276,"orf19.1277","Chr4","",1,456.684034356448,983.626309363151,267.012432028716,400.132648195067,157.366081708642,112.070132202872,1.49855437499642,1.444408031691,0.156880070944625,0.0539959486933528
"2302","orf19.4403","VPS11",502.397532,996.8460394,554.0832033,NA,600.4301437,NA,1.083646175,NA,0.666603493,0.533755874,1.494263312,0.069041314,1.505807128,0.011704828,"Ca21chr4","C",1312615,1309313,"orf19.4403","Chr4","VSP11/VPS11",1,502.397532003229,996.846039446539,354.421328909051,400.988661630972,377.530986920286,458.962663800214,1.13179803031039,0.617928959469504,0.841766906335637,0.549235615855409
"597","orf19.4404","PGA49",431.233863,691.037468,501.5538859,NA,489.973436,NA,0.968317313,NA,0.508420322,0.489680841,1.484303198,0.063135616,1.461239264,0.046765872,"Ca21chr4","C",1315160,1312956,"orf19.4404","Chr4","PGA49",1,431.233863006322,691.037467951488,301.715372235989,285.129533875741,431.24308104165,356.345328400131,0.944537073928727,25.9948573678243,0.782116663929239,0.704360292220484
"444","orf19.4405","PPS1",373.6603715,576.920869,378.2857454,NA,365.0909971,NA,0.958243234,NA,0.510643824,0.470034587,1.444684516,0.056915399,1.444049929,0.019262209,"Ca21chr4","W",1321074,1324130,"orf19.4405","Chr4","",1,373.660371502363,576.920868982802,184.734019921198,162.461530802783,217.207475465765,176.498013828967,0.878860504163181,5.82788962991685,0.826225181690287,0.444974987511844
"3461","orf19.4406","NIF3",740.7360157,2116.813442,827.911135,NA,1253.155435,NA,1.513635199,NA,0.46180299,0.096192949,1.519601768,0.085616666,1.507356969,0.061301686,"Ca21chr4","W",1325647,1326561,"orf19.4406","Chr4","NIF3",1,740.736015685766,2116.8134417886,616.872489771812,1055.46947192727,603.826259994724,1029.2058115069,1.71100104061652,1.44127098342616,0.4175098649848,0.0214014272753124
"2704","orf19.4407","",761.6447604,1647.007895,856.4338743,NA,993.4365529,NA,1.159968776,NA,0.606274198,0.350259389,1.58515169,0.121235369,1.556445651,0.037466796,"Ca21chr4","W",1327013,1329091,"orf19.4407","Chr4","",1,761.644760439084,1647.00789495844,645.248380314868,791.097436460034,630.766202135326,703.111139934299,1.22603552460526,1.0429149054219,0.535441718545926,0.0884521231115928
"541","orf19.4409","",343.7059337,679.0395982,350.7583545,NA,447.7548173,NA,1.276533578,NA,0.339779725,0.301987115,1.487936715,0.083528018,1.486963664,0.038851875,"Ca21chr4","C",1331300,1329225,"orf19.4409","Chr4","",1,343.70593368002,679.039598194203,147.996818669918,235.933259858213,135.690077466226,176.265281389192,1.59238465079463,30.9732834662836,0.266274495055222,0.125409734437753
"5553","orf19.4410","ALG1",616.3097263,1697.708184,673.5585854,NA,1035.536306,NA,1.537410893,NA,0.014627635,0.000533491,1.512117727,0.05380786,1.493261526,0.041514016,"Ca21chr4","W",1331871,1333241,"orf19.4410","Chr4","ALG1",1,616.309726294073,1697.7081842684,463.144004910021,833.325009579342,200.786626255969,287.379880024163,1.79927841177873,0.871071007869607,0.0230987901323255,0.0197390736594235
"5296","orf19.4411","HOS1",724.742745,1806.699598,825.6215341,NA,1177.411153,NA,1.426090654,NA,0.025037102,0.002861617,1.574930211,0.059028875,1.567406314,0.002066078,"Ca21chr4","C",1334577,1333267,"orf19.4411","Chr4","HOS1",1,724.742745042314,1806.69959778783,614.23499452171,976.358088127351,210.224693281258,272.76596597957,1.58955138804427,0.69370354402855,0.0393282796610067,0.0412556028680202
"352","orf19.4412","REV1",435.3503679,908.0863061,466.9961331,NA,561.9722889,NA,1.20337675,NA,0.29915782,0.395812205,1.515494179,0.125649437,1.491787999,0.08765621,"Ca21chr4","C",1337960,1334619,"orf19.4412","Chr4","REV1",1,435.35036793726,908.08630609146,257.014520762002,352.657716324615,66.5493255652892,129.254426362717,1.37213148610844,0.486514660429145,0.149258556825028,0.0674733210446014
"32","orf19.4413","CMD1",8084.304945,25387.49519,10824.50842,NA,16682.2521,NA,1.54115563,NA,0.266057289,0.004339814,1.481568093,0.065642176,1.479839627,0.089564747,"Ca21chr4","W",1338201,1338872,"orf19.4413","Chr4","CMD1",1,8084.30494505495,25387.4951923077,10559.8896237459,16716.8729623587,8241.8572999753,10592.0276388058,1.5830537588923,0.408721291103063,0.247990859605462,0.00301827364540439
"3772","orf19.4414","",557.1894846,1403.733026,629.5194918,NA,947.9225881,NA,1.50578751,NA,0.205955495,0.094587032,1.544062162,0.192184752,1.51653807,0.135536746,"Ca21chr4","W",1339277,1340446,"orf19.4414","Chr4","",1,557.189484584631,1403.73302600074,418.682576759544,743.461112438509,309.744134181087,424.077111369602,1.77571543146753,1.22310094493228,0.133423751019544,0.0122384394507608
"4114","orf19.4415","",264.5181256,429.8772578,244.4523631,NA,279.0262409,NA,1.141434009,NA,0.546426851,0.573854976,1.485730003,0.072083938,1.482115391,0.037210567,"Ca21chr4","W",1340790,1341383,"orf19.4415","Chr4","",1,264.518125552608,429.877257799672,51.6979146781737,64.6200598904054,59.3511228939185,26.4672466629638,1,41.0919207956788,0.462388363505757,0.47474594294587
"3989","orf19.4416","VPS13",1499.755721,2790.127068,1727.115792,NA,1642.343034,NA,0.950916575,NA,0.994570507,0.992151275,1.550290759,0.146494474,1.516172672,0.08667905,"Ca21chr4","W",1341961,1351212,"orf19.4416","Chr4","VPS13",1,1499.7557208238,2790.12706777997,1513.48281402242,1451.90989352661,953.441617739965,592.738725208354,0.959317066619235,0.378075007351451,0.935784787438526,0.899296458147677
"73","orf19.4418","FMT1",486.544635,1040.646365,529.1575969,NA,654.8999759,NA,1.237627466,NA,0.255713443,0.244975993,1.518837187,0.083580291,1.489635073,0.039555227,"Ca21chr4","C",1352431,1351352,"orf19.4418","Chr4","FMT1",1,486.544634962738,1040.6463646129,318.970558005281,446.908208781473,127.648431743731,177.426856459076,1.40109548535221,0.190854785335958,0.152245148056552,0.00163864102045501
"692","orf19.4420","RRN6",384.4089302,792.1286422,385.5254727,NA,493.5367016,NA,1.280166258,NA,0.387436192,0.375504981,1.535993164,0.055945457,1.51183154,0.012835834,"Ca21chr4","C",1355224,1352822,"orf19.4420","Chr4","RRN6",1,384.408930150309,792.128642228914,185.4434043721,283.405055340898,147.617089654266,238.086060626961,1.52688404112353,10.6400171113667,0.400228643243705,0.130811629605816
"5204","orf19.4719","GWH41",1148.785491,1966.473787,1284.453894,NA,1188.114781,NA,0.924996052,NA,0.97699651,0.925330172,1.459911313,0.052660551,1.465473893,0.02185567,"Ca21chr4","W",1355471,1357963,"orf19.4719","Chr4","GWH41",1,1148.78549102642,1966.47378697628,1083.30032533607,990.081082769578,1215.58296409228,1007.27514653654,0.913962083520251,0.420764507623635,0.94299365558681,0.55886638029336
"4763","orf19.4718","TRP5",3585.843067,8210.608238,4393.986547,NA,4885.568041,NA,1.111875967,NA,0.604488724,0.550374239,1.557775325,0.156128551,1.521163838,0.087205356,"Ca21chr4","C",1360213,1358105,"orf19.4718","Chr4","TRP5",1,3585.84306713402,8210.60823803671,4169.09175682512,4752.12019718106,1101.79781663129,1464.29593902233,1.13984543261766,0.413083808141946,0.544361413932618,0.455682872359147
"5224","orf19.4716","GDH3",5443.939333,8772.943523,6208.302188,NA,5067.994287,NA,0.816325323,NA,0.89092192,0.786565883,1.520385072,0.169592999,1.480556502,0.090778515,"Ca21chr4","W",1362564,1363934,"orf19.4716","Chr4","GDH3",1,5443.93933289886,8772.9435234306,5985.61261837813,4936.26124526767,5490.71310650799,3410.25060302569,0.824687723711263,0.706467609313778,0.953394190068966,0.911575186904897
"5687","orf19.4715","NUM1",260.3491005,433.5286375,233.4398944,NA,262.1952118,NA,1.078499557,NA,0.448373589,0.441409745,1.470004725,0.066345716,1.460691635,0.016615715,"Ca21chr4","W",1364687,1376167,"orf19.4715","Chr4","NUM1",1,260.349100536487,433.52863747607,62.2348890691567,76.0470010187124,96.1551557476962,102.264027138017,1,17.5428855027436,0.6792105476514,0.336795308757593
"4030","orf19.2923","",397.4294185,674.2130262,403.6972894,NA,393.6489395,NA,0.975109197,NA,0.907580724,0.893195691,1.642365413,0.180221724,1.598755962,0.1547485,"Ca21chr4","C",1377736,1376309,"orf19.2923","Chr4","",1,397.429418484319,674.213026241889,201.322798136893,181.890922990849,153.951381264588,153.624595247529,0.902731679634875,4.43507791680674,0.954400465449506,0.911380771149256
"3599","orf19.2922","HOP2",279.5194518,485.6584771,262.0827466,NA,308.5432815,NA,1.158575466,NA,0.407944408,0.393994602,1.444647564,0.081283304,1.40223401,0.012747908,"Ca21chr4","C",1379094,1378274,"orf19.2922","Chr4","HOP2",1,279.519451812555,485.658477122293,63.9312490110173,102.095404428104,91.481423223748,125.32036873859,1.58715022080799,13.5970825950881,0.530578340890874,0.138960457813689
"3845","orf19.2921","PAC2",498.7488944,1379.74917,526.4262578,NA,840.7160147,NA,1.597025228,NA,0.099912063,0.061364146,1.417070105,0.071687653,1.422737815,0.074551765,"Ca21chr4","W",1379468,1380976,"orf19.2921","Chr4","PAC2",1,498.748894440143,1379.74917011804,316.561080231465,636.205980913454,239.22160571479,314.899998948009,2.00974162852954,0.948727814448804,0.0552541496506112,0.00314558368299374
"5716","orf19.2920","",1842.419843,4919.362069,2377.183914,NA,3062.761301,NA,1.288398967,NA,0.358306127,0.26932205,1.48400364,0.056940092,1.460588537,0.094397613,"Ca21chr4","C",1381535,1380981,"orf19.2920","Chr4","",1,1842.41984271022,4919.36206896552,2156.94691107438,2890.17085487287,726.008270501276,879.05870308464,1.33993601791213,0.618229199618875,0.33800900084828,0.336955251508093
"769","orf19.2919","MPH1",453.2831197,800.5797727,477.0876337,NA,462.5721137,NA,0.96957473,NA,0.980955966,0.979036213,1.475754898,0.079837466,1.458640233,0.00971836,"Ca21chr4","C",1386118,1382555,"orf19.2919","Chr4","MPH1",1,453.28311965812,800.579772679931,268.314007487396,261.451130572325,225.899777347574,207.207600618988,0.974438097130475,0.56892984780287,0.97712483657061,0.849717477007011
"4174","orf19.2917","NUG1",2124.649059,5277.585403,2635.66715,NA,3299.162221,NA,1.251737049,NA,0.386622166,0.138801123,1.50882988,0.081719537,1.493579664,0.037523525,"Ca21chr4","C",1388086,1386506,"orf19.2917","Chr4","NUG1",1,2124.64905924231,5277.58540327294,2416.46266107683,3135.20714079105,1103.66700525585,1491.96449217487,1.29743661728832,0.4836849288441,0.361539177414288,0.106930308201319
"6134","orf19.2916","",244.2329639,414.7286751,213.8052072,NA,271.9906298,NA,1.272142214,NA,0.482563356,0.553098356,1.529001404,0.112908403,1.507033272,0.043958547,"Ca21chr4","C",1389225,1388545,"orf19.2916","Chr4","",1,244.232963875205,414.728675136116,28.5014892623442,57.5170371006898,30.4274448598508,1.46788750588191,1,31.8160753569223,0.32374230553082,0.322774233352666
"4946","orf19.2915","YND1",1224.675202,2989.401628,1474.337334,NA,1867.407356,NA,1.266607929,NA,0.545261634,0.182276341,1.593257668,0.124145586,1.554188166,0.078218351,"Ca21chr4","C",1391624,1389537,"orf19.2915","Chr4","YND1",1,1224.67520204135,2989.4016279647,1260.15853657468,1678.92519976055,545.184093529843,965.32536516534,1.33231268212026,0.311845533882718,0.550796778271394,0.107882456149996
"1274","orf19.2914","",384.909545,952.2711947,403.4181647,NA,610.5018895,NA,1.501958881,NA,0.354681435,0.293582551,1.47326812,0.066148626,1.465496182,0.037556529,"Ca21chr4","W",1391861,1393177,"orf19.2914","Chr4","",1,384.90954500632,952.27119467546,212.399764342589,408.45650447072,227.482835541604,418.781943081807,1.9208255584182,1.86143401800867,0.622488870316793,0.0232542595677781
