orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	sd.wt	sd.mut	fold.mut.by.wt	sd.ratio	p	p.paired
orf19.4446	Chr1		1	648.7780615488	1072.95822475065	506.313084749077	462.018376126515	233.069801164475	151.083640367801	0.912515180909233	0.516559059279289	0.898607902346505	0.859385737610436
orf19.6810	Chr3	TPD3	1	1223.69444846090	2183.66970641158	1199.56957844119	1150.03740778232	745.510673482495	728.798173180649	0.958708380448232	0.762027596198916	0.946411465465913	0.884631236508907
orf19.6406	ChrR	SWS2	1	1546.48306885693	3868.12350989654	1681.14107248605	2282.80826928171	424.888007565573	647.672749624049	1.35789215232599	0.179704836035221	0.102619390427183	0.00293003661194684
orf19.4342	Chr5		1	694.867087060865	988.241607266542	632.991062964274	467.065512948491	586.94308207775	464.765766339309	0.737870627685074	0.255027776552863	0.454215410699234	0.0765899304912553
orf19.2770.1	Chr4	SOD1	1	696.10946879799	1564.83924139482	646.896568629486	867.995107384712	746.515071785794	869.36915773392	1.34178344650003	1.18723814147348	0.733449350718234	0.453924346556253
orf19.6956	Chr3	DAL9	1	395.884923266389	723.843059239611	203.571851577123	266.419787606143	77.657135771875	58.3697275115903	1.30872606179155	1.77030014814142	0.195585457385106	0.278618482432502
orf19.4293	Chr5		1	1388.57196539093	2050.75367208434	1480.86751748909	1201.73821570415	382.33044195908	679.222853215636	0.811509606032673	0.313749944483148	0.272916469186554	0.136721033797417
orf19.898	Chr2	HEM2	1	1072.5590852977	2789.33943833944	1059.13548406910	1497.73076907499	243.65346410419	493.203140998365	1.41410687452454	0.343488501958524	0.152605089100825	0.0312722390930538
orf19.5011	Chr1	KAR9	1	441.060530969333	706.302845587602	247.182886415518	212.628726403005	232.138154144785	204.617520752184	0.860302314752788	0.211140266244399	0.930665270993901	0.304686820143281
orf19.3586	Chr2		1	1353.94373657951	2566.91575091575	1541.43448835855	1645.69702724517	652.590368982427	981.51409583888	1.06763994167384	0.206389084375870	0.992565579101348	0.974984692930788
orf19.6236	Chr1		1	931.672619047619	1779.36803713528	901.776957717889	922.467602706032	48.0283390333981	207.102474141850	1.02294430436602	0.216632459610535	0.975154348618276	0.97244647890929
orf19.3002	Chr1	RPS1(RP10)/RP10/RPS10	1	24974.2680623974	27484.4917108753	30649.3551960894	17811.1889413153	31500.7583526058	15613.9997345034	0.581127688571663	0.481038138926295	0.881886564701148	0.58870108706172
orf19.3122.2	Chr4	ARR3	1	1397.62591575092	3171.01602285902	1481.66350962125	1922.06588211452	933.783092828666	1032.63305697659	1.29723508045753	0.451723401863382	0.38703080572816	0.131363878724481
orf19.3181.1	Chr5	NCE11	1	1343.06487857021	1349.08077211394	1448.04986438622	691.334949224242	402.091269658172	231.871110402738	0.477424822326318	0.185479174797542	0.00202464881261759	0.00822494546617306
orf19.6496	Chr7	TRS33	1	1081.46593564481	2113.32282519455	1142.11897787023	1311.51656433978	1013.60931260240	1194.92069558143	1.14831868636439	0.445773204046863	0.662385745880177	0.246399951530981
orf19.1307	Chr4		1	1089.64865241252	1802.44195715305	1201.80749230820	913.719990936451	1589.88009688790	944.308344630844	0.760182724490297	4.47041116638504	0.806769705649046	0.487861665334175
orf19.322	Chr3		1	212.89566823731	277.091069849691	0	0	0	0	1	0	NA	NA
orf19.875	Chr2		1	620.485515484016	996.319981540943	481.514334531011	423.86492224685	249.349950952622	251.659172608487	0.880274774498021	0.908081483242544	0.970113380610122	0.937171818554131
orf19.3009	Chr1		1	322.490220759824	554.621295984539	118.601926454377	137.005251470716	145.604927075586	152.775970528641	1.15473397081057	38.2206469612959	0.90350597797441	0.86262060572191
orf19.5607	Chr6		1	1759.51669357629	3131.80856235416	2057.03573447305	1758.18551413142	1078.50363891977	934.750350384911	0.854718021989938	0.325723268032711	0.537522208524193	0.250785621817184
orf19.2089	Chr2	NYV1	1	2481.04959534644	4338.0561217367	2872.11376782191	2683.26168801920	1839.42294158654	1479.81202614133	0.934246309488664	0.267255179293947	0.994643377157865	0.986380318146414
orf19.3312	Chr1	FMP29	1	1590.88587848933	2656.39963621428	1663.88632768909	1383.62667870914	612.853882196297	513.508591063972	0.83156322381157	0.227514093013428	0.38546391163636	0.167247778719486
orf19.5840	Chr2		1	224.970822281167	333.870920309076	10.2480723874627	19.5377139266400	17.1728317855395	33.2629629154968	1	0.523354718871867	0.909482356038911	0.422649730810374
orf19.2614	ChrR	RSR1(BUD1)/RSR1	1	647.126105216622	1391.36615826702	538.453634142995	679.19647762016	178.814930505934	224.057248397016	1.26138340342186	0.174470664119317	0.232025949899676	0.0114416347224365
orf19.5066	Chr1		1	353.746340377326	660.377299764664	157.792048933711	191.714611665298	99.1874530352343	115.912602432630	1.21475587847529	0.297061222271525	0.88990305936676	0.155487860960689
orf19.1817	NA		1	203.795321637427	289.675821725108	0	9.05987352484624	0	15.1148109859922	1	15.1148109859922	0.422649730810374	0.422649730810374
orf19.6264	Chr1		1	1567.32758620690	2845.11374257926	1713.65522314141	1543.0441386803	480.826778850193	380.125874621177	0.900440250665856	0.0629653216863115	0.652313840845145	0.126402900945800
orf19.6033	Chr1	CMP2/CMP1/CNA	1	1190.57835196413	2192.89622015915	1168.50359934977	1072.73348291578	479.414782730950	471.189887170659	0.918040375325094	0.267880759556619	0.825833494184903	0.572188520744668
orf19.7503	ChrR	CDA2	1	884.434017459653	2008.96098104794	840.90236342305	1046.7161126583	879.36045803989	1091.89835394104	1.24475344366669	0.628334814266358	0.904787080166539	0.595238330417463
orf19.117	Chr6	SEC9	1	612.680639762536	989.90174818124	473.8855132511	479.692207018954	287.227068441873	424.909331471486	1.01225336838853	1.05395446343486	0.721070463572879	0.627115625652048
orf19.4505	Chr2	ADH3	1	574.210190639776	1385.70510499844	435.420826996565	561.86669128845	202.402521778616	444.139065223615	1.29039921026305	0.795887318991232	0.654055936052	0.564006774374181
orf19.3406	Chr6		1	931.017792048645	1047.33698535348	887.675281186724	479.140540345481	303.419262057413	222.547912977726	0.539770060629516	0.213778784838512	0.0160464869972545	0.0243465285758002
orf19.1616	Chr3	FGR23/PGA40	1	252.146301180671	596.342249649963	52.8247085967890	181.546735629591	86.195151907956	93.8600218890097	3.4152261640532	46.525808032861	0.0314476791236165	0.0129865186962062
orf19.7512	ChrR	ALK3	1	383.554384552229	863.099178649542	191.173379049030	312.86108091289	136.661696869264	208.756807617374	1.63510508081385	41.5075962484403	0.282385105482211	0.179543918033641
orf19.4819	Chr1		1	625.282999164578	1086.17552830727	535.660964335653	555.567830568315	251.479807371332	297.550090400995	1.03716318260628	0.113986421680445	0.96280933664859	0.80224825600495
orf19.2960	Chr1	FRS2	1	1636.29670707229	3769.8965533259	1715.16859857085	1985.35787722065	725.861484452185	1000.68188824146	1.15752928247109	0.332417470044895	0.702415568582952	0.478669090140135
orf19.5877	Chr3	ATF1	1	479.666895604396	1636.98028713005	324.911981234609	752.907298763452	246.193872205222	562.622295358082	2.31726542032256	1.45259617949299	0.219032106257629	0.0259332222018530
orf19.3707	ChrR	YHB1	1	5600.11232546441	14593.9037242512	6849.54773630008	8726.35461039768	2011.62526542250	3081.62645328061	1.27400449582258	0.204537096217048	0.278214964576780	0.0250472089036151
orf19.89	Chr6	PEX7	1	547.247843165606	1089.82969227262	399.340791236318	471.771594747908	443.699066541974	455.107432296267	1.18130025379696	1.21376533529035	0.762079831117948	0.107580839879254
orf19.1349	Chr2		1	272.105911330049	414.708172699365	49.8147556994972	53.554854947955	49.8534988647713	40.1748980044065	1	37.8919321404906	0.666425564187816	0.707837890403085
orf19.7188	Chr7	RPP1B/CARP1B/RP1B	1	29740.7220852474	43957.1289434567	36275.2553950188	27002.6430859906	11816.0283911376	9652.21520012974	0.744381887651674	0.306810505240013	0.206485170621905	0.0844866561764
orf19.5280	Chr1	MUP1	1	4482.11549513705	8755.5303043485	5746.32444512334	5948.02955086187	4991.00897804116	5337.81186263422	1.03510158670378	0.339216765664276	0.856013498718706	0.468703695844907
orf19.336	Chr3	YAH1	1	463.816519968038	734.936459739091	298.386321360734	261.887719512432	249.317537391451	221.197631086861	0.877680043502474	0.335206709592457	0.859243345470616	0.297752754519671
orf19.797	Chr2	BAT21	1	1773.95134720089	4086.24555780477	1959.09102754149	2396.12647309809	2075.7210214996	2462.57038705061	1.22306174774688	0.381935068499632	0.875287087444184	0.0374995762146079
orf19.3240	ChrR	ERG27	1	1345.21368809402	2254.18298149219	1338.11653679827	1079.01143107911	647.940301553729	618.228306990988	0.806365814490925	0.330222658448508	0.427711761851566	0.143123538992262
orf19.5367	Chr2	RDH54	1	707.477734732499	1258.71098585323	595.185171509795	532.225348183286	117.757154021659	248.879850657961	0.894218091544855	0.295608544278348	0.429459211979502	0.229587803898401
orf19.2632	NA	DBP62	1	1020.74739595452	2695.06744826811	944.443503896576	1253.18738734523	433.100750999693	1316.61819976048	1.32690561391427	1.23581057590239	0.766064944749471	0.6851165476918
orf19.1782	Chr2		1	3309.62610041133	6070.7233390727	3737.28481613198	3239.48243449640	1543.83765194919	1665.55405026108	0.866801058488555	0.377179646539867	0.49026773214724	0.390390125062631
orf19.4411	Chr4	HOS1	1	724.742745042314	1806.69959778783	614.23499452171	976.358088127351	210.224693281258	272.76596597957	1.58955138804427	0.69370354402855	0.0393282796610067	0.0412556028680202
orf19.1299	Chr4	RPN6	1	506.747453846819	1283.29306660772	370.803430130392	655.456285223252	243.295408744008	526.387852407528	1.76766510760907	0.40638532157892	0.197374411499146	0.00316026240401606
orf19.2449	Chr1		1	203.747206753766	300.198954546802	4.02001795040029	5.51749495094319	9.43874444484591	9.62662850082737	1	3.15050145886304	0.815728550669313	0.745551820377629
orf19.798	Chr2	TAF14	1	3509.17138752053	7703.295615013	4149.59258584975	4677.6676083999	811.025498356636	1362.60362401328	1.12725948671465	0.236452249254630	0.496324944015198	0.287437140208094
orf19.3133	Chr4	GUT2	1	5965.98737975576	13427.5690705592	7366.66959768958	8558.83407151283	2535.79021245584	4448.09063045415	1.16183221712525	0.291529754790208	0.778142808067532	0.511938689084756
orf19.4102	Chr2	RPN10(SUN1)	1	2272.85657252105	6742.37113241625	2610.51037601444	4022.60592521234	1708.80064472443	2605.77809894786	1.54092700116128	0.603550837865237	0.358320257098302	0.0497595346107357
orf19.4151	Chr5	SPO1	1	264.752642825011	411.479047521978	56.1587955739931	70.806883476183	90.5013027876332	104.226194418515	1	1.8420756279303	0.798452167908312	0.614890285524348
orf19.1060	Chr1		1	285.776477146042	341.753114670735	121.590875964405	28.5787441911838	210.024224637965	34.3015416498135	0.236485020901845	10.3651947013639	0.870408370402288	0.789885210455043
orf19.6480	Chr7	YMD8	1	509.718203405031	864.790410348373	360.06697748452	351.148509502352	200.089039754303	203.807643292121	0.975231086048285	0.235546574484549	0.970768482155423	0.906773059612617
orf19.7323	ChrR	CBP1/CBP	1	413.156650040364	865.09398183966	231.252614044075	336.628595036724	208.293075866576	281.178366341395	1.45462639933397	56.4612521089347	0.457445368710666	0.356141558820699
orf19.3007	Chr1		1	2421.02173913043	5238.36405835544	2918.21504513323	3404.07788510213	688.907391034356	934.015639994538	1.16649315847343	0.245464824249047	0.511161338420881	0.35891701604182
orf19.2733	Chr4	VPS30	1	433.048984779588	790.09734631672	236.980168764497	269.869318231234	207.741284820595	204.855797401927	1.13878439549691	0.574457341388844	0.79465352597806	0.527614833452591
orf19.1768	Chr2		1	512.902023377409	910.40633199754	368.500051390625	395.807498644681	380.703127972634	420.653816053699	1.07407082309451	0.90571369886939	0.966777377668084	0.812359676104625
orf19.1771	Chr2	CWC22	1	560.97362376504	838.800074893872	393.859214102586	287.554406578232	207.523366410401	196.282976686369	0.730094399932799	0.197145711778431	0.44063787177731	0.0301068336522958
orf19.6027	Chr1		1	299.457141278262	498.19175519375	92.0555270670994	109.566249954701	86.2437903135878	84.7014639863844	1.18987536707436	0.408336166989998	0.830806935090149	0.0830324363297193
orf19.7448	Chr3	LYS9	1	6730.82198374497	15829.1780794825	8089.95432591301	8738.83642395023	5551.1788323056	7595.6245242338	1.08020837595569	0.271673601490691	0.956860447615619	0.799070636722414
orf19.2835	ChrR	AOS1	1	962.4512633793	1825.92416395722	937.298501226396	934.170602443004	1040.44489432278	1011.06124923783	0.99648629096344	37.2210304056635	0.541028726950072	0.180745360115842
orf19.7258	Chr1	DDI1	1	2985.67877945305	7731.08578738513	3583.14441113098	4772.02764475887	1688.87953829854	1912.31674359383	1.33179886078123	0.320172219561491	0.273906819609488	0.0203631510613885
orf19.4384	ChrR	HXT10/HXT5	1	8339.64907003916	19860.3050695649	9595.9809981389	10888.1037467234	5213.5652171001	8179.619480577	1.13465249137478	0.473532717575043	0.881083251100051	0.726714360262339
orf19.1914	Chr2		1	630.362258431224	1168.13301863744	485.833689319995	504.533024854071	225.628260827073	284.502577457080	1.03848917015254	0.34282900886136	0.980584993907247	0.955917382828503
orf19.3769	Chr4		1	457.953523238381	863.081068054752	299.791757745651	315.507417886407	249.979793167689	296.371740075867	1.05239279467328	0.309227295050097	0.973144774970875	0.713405003383243
orf19.2884	Chr4	SPT16/CDC68	1	1959.55937353884	3710.4143761651	2040.50154727328	1905.62314899091	1446.82903128854	1420.19860275392	0.933899389362085	0.409441275563336	0.860330252608322	0.691936547664258
orf19.2395	ChrR	IME2	1	257.199444233927	338.240273569837	38.0667911322979	21.0823514402100	29.6491059227845	29.7054000462980	1	0.596017995441564	0.245200492074558	0.101290308829001
orf19.292	Chr3		1	1218.75677339901	3106.23388305847	1268.16566224681	1681.45566078347	115.157292891629	677.957386646478	1.32589590685213	0.577435677085718	0.510000509749424	0.512880541331568
orf19.4870	Chr1	DBP3	1	2266.03502747253	4017.25110871521	2416.82044627618	2163.19160230098	1116.25550621840	809.981063926622	0.895056811371324	0.235016198463454	0.854422013621561	0.61143370100456
orf19.3267	ChrR		1	363.381904972422	599.16880485196	156.940909290639	175.342947055719	151.436882631689	102.707704970980	1.11606933012173	49.4347588512978	0.411275146649448	0.359514915082955
orf19.4051	Chr5	HTS1	1	2835.05685411584	3960.24508049137	3239.66893447886	2299.43750514725	668.399007209503	547.094326750785	0.709775459052314	0.252228377806534	0.0360932165102624	0.0897892079357863
orf19.6599.1	ChrR		1	4758.97186434255	8171.62075024518	5782.77441256667	4977.52440016682	406.193761001574	352.651715660577	0.860750229050965	0.0440518895606046	0.0594736470876022	0.035807763129271
orf19.2938	Chr1		1	734.383005612578	1053.98638658428	584.899164689233	431.988502716851	363.972342856878	156.312826752042	0.73856919071918	0.569820849081439	0.677923556145594	0.585772961635956
orf19.7437	Chr3	MAA1	1	2403.22611713230	3801.72068278461	2931.43983604907	2313.25174744383	1593.1705447451	950.348506585216	0.789117934128092	0.191431090876213	0.453172873529	0.0878474759356816
orf19.4988	Chr1		1	397.982215622958	634.462635783756	197.008774756122	178.376524541019	136.788457886293	96.989785312029	0.905424262253455	1.08336318796604	0.820815606736158	0.727996447320352
orf19.749	NA		1	437.189734586148	844.325035067776	249.025766346857	292.416025174952	138.12949814194	170.105574492274	1.17345467371829	5.84663772685686	0.614711840453883	0.249375282393088
orf19.4734	Chr1		1	479.901411588162	867.062728937729	315.973904501259	369.389534351062	138.750284861128	193.991591992061	1.16905076365124	0.815651929446875	0.601106850597865	0.516866153165455
orf19.4326	Chr5		1	292.71738693864	413.129758248406	82.2512089392564	69.6789828234117	74.7642635636306	56.1426632732281	1	64.6602932797948	0.758847677118063	0.793814490922723
orf19.6047	Chr1	TUF1	1	2872.13361622158	5255.82648307559	3198.81524602518	2863.24954623003	1404.84303063651	1387.62013006952	0.895096879942624	0.197078573286781	0.620667351195342	0.194390635987094
orf19.2138	Chr6	ILS1	1	2477.42695307566	5672.56411229889	2754.52339011473	3245.47067965477	1084.71697920953	992.748425389342	1.17823311695298	0.313528979954859	0.381900211786061	0.115481202148764
orf19.4939	Chr1	MON2	1	808.00926636884	1234.07326007326	695.592478940527	528.930887031305	406.36543570799	333.169334769355	0.760403401481471	0.510101607838983	0.819248622436257	0.42990435997057
orf19.3773	Chr4		1	341.731456043956	518.600650332728	134.859931036368	108.30254921247	87.227666745244	66.4369816034764	0.802083078851328	23.8566076094285	0.685362632868879	0.645436950941517
orf19.6477	Chr7		1	909.17914979757	1734.44847658829	785.557631807497	786.659995012439	586.702839819961	577.603204544814	1.00140328749961	0.325056395861636	0.939167661620912	0.811530513354946
orf19.5040	Chr4	ASM4	1	451.788739570835	758.401753859671	252.564854150147	249.814669905344	178.977690880874	117.483486175481	0.989110978033512	15.7768290836476	0.454714105039217	0.368084007480078
orf19.5815	Chr2	SCT2	1	764.502990594302	1123.32577686480	638.976503431967	455.085161744242	656.480910289985	439.986642884678	0.712470374052463	0.563167260480599	0.587878979229064	0.221679895488228
orf19.3292	Chr1		1	2087.50984612282	4899.18530020704	2602.43596413715	2794.69358806559	1645.92306711032	874.799423048493	1.07387602483898	0.9245323667839	0.718950790606154	0.800441513549882
orf19.3091	Chr4		1	920.40094856418	2064.22511649395	816.787491772275	1003.65142468263	373.770348604684	439.147218525011	1.22877913140528	0.287834632813482	0.440152733292707	0.0810711496720126
orf19.6907	Chr7		1	915.68542926339	1378.17960365658	828.176585288849	599.829716709391	297.670660899239	278.629384913545	0.724277560322699	0.210913642814514	0.232226863266734	0.0274698061053506
orf19.5145	Chr7	FMO4	1	519.370236946304	1009.86123132766	361.331263896779	412.693960601885	232.963121731273	270.275746630022	1.14214849872437	0.223746965427485	0.874746537589216	0.314798371730487
orf19.1803	ChrR	CDC43	1	574.127690962211	966.310828088972	399.449497364482	370.965074188701	232.697271452946	269.88819436848	0.929108043204582	0.421108621839103	0.546475706828614	0.299941106622904
orf19.5114	Chr1	GRD19	1	572.861518573179	1533.94618012112	486.283916101978	808.330479507782	326.152639375328	206.859964723948	1.66226036424834	0.787825553759708	0.0516755569724809	0.0152752758917000
orf19.1761	Chr2	OST2	1	705.691785631909	1293.18048187445	580.956981113955	565.359198927268	604.604138010202	611.727152453222	0.973159271273408	0.309349403087019	0.953342648061374	0.538214805749072
orf19.3877	ChrR		1	538.983741681791	957.439323607427	365.774268056997	381.744006897804	320.876225898117	269.340599185017	1.04364020891204	0.5553837175019	0.94095233076131	0.545424893245602
orf19.1822	Chr1	UME6	1	500.665371984338	662.194125043792	326.199606116167	199.667640413209	217.952610417251	135.067690424851	0.612300730023187	0.302504794922563	0.783156581461865	0.101083471654173
orf19.5090	Chr1	TAD3	1	425.181633388708	816.66582196539	247.515511331237	302.098795886201	189.334681410514	198.899081483808	1.22052470272022	0.775042082900131	0.523994077139153	0.0812802819571206
orf19.1374	Chr2		1	489.153846153846	920.767798118485	321.277981139788	338.827091572844	88.544247894264	176.775740291371	1.05462282342163	0.309353583594310	0.93264785576351	0.870786626153069
orf19.6830	Chr3		1	991.338500759982	1487.61037544415	922.686100579607	662.900742566422	528.831668663259	517.465602944969	0.718446654989173	0.302896841986087	0.332052394622932	0.0584609658993450
orf19.6165	Chr3	KGD1	1	3747.00248152866	7619.92845792016	4501.14904538105	4539.33786914472	2446.94289729148	2585.30133328956	1.00848423888626	0.31620257144133	0.985791141582494	0.963233986575124
orf19.1542	Chr2	HEX3	1	774.42589228087	1473.22284530812	718.812061324325	770.531233674932	298.459961680083	435.511403999302	1.07195089667155	0.269195270543509	0.978997119837836	0.951409372838063
orf19.4061	Chr1		1	321.333807413095	530.082566203162	108.863509671129	122.448073607024	111.835123546205	127.215410085947	1.12612316208640	0.568235070694515	0.755504182683578	0.536162859939147
orf19.1555	Chr2	SAC3	1	866.304108242052	1175.94985585094	758.348636368062	490.30203883455	648.6123803147	382.215367284652	0.646539092076093	0.64128418524111	0.748793411844282	0.333149712658692
orf19.5975	Chr3		1	377.702529976577	762.778956675508	193.238898859109	280.431047650448	179.351873884809	219.813624980515	1.44996369100389	38.4865598126535	0.402885584110492	0.261596538176579
orf19.1779	Chr2	MP65/SCW1/SCW10	1	6820.79257805187	14342.2544761273	8072.41344795583	8432.98886265793	2286.79034742075	2487.35802909016	1.04466760988232	0.296928833775837	0.81131251439694	0.775962715395896
orf19.1816	ChrR	ALS3-1/ALS3/ALS8	1	895.316297991355	1724.64652014652	869.890845755497	945.004112875027	124.060500711292	263.086089223611	1.08634792225488	0.448699391328782	0.751899105027808	0.79851255968002
orf19.4551	Chr1	YAT1/CTN1/CAT1	1	1768.70987313361	1896.65084166511	1763.41939338325	883.230227542556	1336.06093857073	513.699017671262	0.500862262747386	0.201539555173721	0.297452666230782	0.0275312611313056
orf19.813	Chr2	YLR106	1	903.094807943532	1431.05625968103	797.798498110396	603.776018191531	542.876841826151	512.070032423445	0.756802650821715	0.45538032182746	0.488967945430206	0.231472257602168
orf19.1115	Chr5	GUK1	1	908.95594922319	1147.92895866988	820.888903996563	516.003597193935	513.125459181081	394.923002087443	0.628591268174939	0.310198153498248	0.349165954920606	0.0509606325125943
orf19.2399	ChrR		1	234.083684288085	311.592743463433	29.5548321731994	9.26497366517804	67.1210197618621	17.0108627348744	1	0.522284981255482	0.765544202393612	0.326563318085619
orf19.2125.1	NA		1	2837.57935455349	9169.75375773652	3563.26912847	5206.06907382012	1484.84282608585	1947.64735255927	1.46103729079131	0.924590021418633	0.266799926370654	0.395054367954997
orf19.1300	Chr4		1	767.558785890456	1208.51335262338	622.574715729563	512.256720526093	713.707806553225	503.956028132202	0.822583394980103	17.7851510603384	0.709625432607801	0.515565977702797
orf19.4755	Chr1	KEX2	1	743.997518664034	1393.61729624753	615.003574889528	630.085473770813	301.562987792789	351.806233431153	1.02452327026553	2.58706861581884	0.706418073197907	0.490888415879356
orf19.5826	Chr2	UGA5	1	330.251650761519	476.596278356147	128.003871214451	99.2045894266028	24.0406887530149	30.1424682059333	0.775012415526095	0.257229374772415	0.136013023177972	0.0827560271502825
orf19.6048	Chr1	PMT3	1	689.146119886365	1736.77421116895	554.278599308297	916.085497990918	162.048239889212	151.333635396308	1.65275278376999	0.798218534362205	0.00608609454544091	0.0353182680341818
orf19.2584	ChrR	OPT9	1	543.852723237138	827.719274369707	441.665217865581	392.082450821373	284.920497115104	286.915437999016	0.887736762963076	0.282205648071516	0.688112088195518	0.312196130250000
orf19.5933	Chr3		1	240.249092558984	344.628128123137	20.1621597052871	15.2543786452104	32.8626490898523	17.9939225701274	1	12.2974244058915	0.845055991426254	0.876918075921088
orf19.7238	Chr1	NPL3	1	3074.35187062339	5416.86068536726	3605.44175932862	3113.85638220826	1348.46951640469	1614.80962515274	0.863654606027559	0.334710365419333	0.470951908634025	0.269315488718869
orf19.543	ChrR	FUM1	1	778.082931965192	2058.40801619987	655.65863085833	957.846386932768	298.463082279649	643.585033716668	1.46089190601951	0.607049813556665	0.598519835592446	0.402500418354842
orf19.7200	Chr7		1	265.356775559589	476.133241758242	45.5035406912562	76.5935665159594	10.7438609326166	79.820443198036	1	1.78494084880872	0.805471023362141	0.817634245454071
orf19.4740	Chr1	PRH1	1	382.706683264306	755.00064425205	189.208404979699	267.240941696447	180.672035069798	204.291318951141	1.41117275559629	38.5843305499548	0.367722181300651	0.252749669123065
orf19.978	Chr5	BDF1	1	527.495587599973	644.632981242895	351.708185146489	199.987144803717	280.889575905617	94.5050585369908	0.568616692046621	1.03167772423421	0.385301229808372	0.363069859068241
orf19.7237	Chr1		1	417.788511446031	853.483287545788	244.136001252418	308.601998759895	197.134300892480	267.605638887709	1.26387758290396	0.478743443351605	0.88232986217099	0.267666922680971
orf19.4583	Chr4	YCM1	1	750.337771650612	1517.13577586207	623.555458269718	665.35269432266	456.673410919176	545.660875819853	1.06703050305890	0.52094360612737	0.84279547384763	0.655741317433043
orf19.656	Chr1	DPP2/DPP1	1	376.105416337041	685.393330807124	174.095446134578	226.004669883479	122.557967611064	150.186427647271	1.29816531621841	0.87057110259454	0.552551465885138	0.251627957622129
orf19.5369	Chr2	HEM12	1	1671.58711872134	3927.71023768528	1764.52173684749	2087.30812518198	645.12323940037	990.912966954684	1.18293137545088	0.535682584410899	0.638634917800299	0.556846355079782
orf19.1721	Chr3	NCE103	1	4551.35350644516	10208.2748515852	5085.26428620582	5518.78523871598	2813.89329676737	3118.47030408587	1.08525042713829	0.307346144585738	0.814834267727364	0.497757653664649
orf19.707	ChrR	APG7	1	792.227319376026	1471.11303914627	704.566748855862	728.834217598327	547.158399470905	563.18216365614	1.03444310816807	1.11266260124401	0.796718794452464	0.425675630063796
orf19.2442	Chr1		1	557.037802840434	1012.79489641144	469.489143497574	507.963791961573	356.936184854407	259.528172946302	1.08195002801848	0.363179563264355	0.74970677626108	0.419290494776063
orf19.5647	Chr4	SUB2	1	2823.61468976930	6427.47168242802	3199.76396863379	3643.26761878075	973.417883203722	1166.51347466553	1.13860511415669	0.19751741840657	0.581757986597109	0.161310027399377
orf19.179	NA		1	409.205709621091	684.423060104563	216.772589861011	219.599326175322	120.775406014964	124.109774827666	1.01226181784810	19.9081669176485	0.567417718183665	0.43061305438467
orf19.7010	Chr7		1	456.525265183342	1248.54549270694	258.227636884273	502.290159725889	180.487049847913	335.701041414707	1.94514485663281	1.55401320481637	0.285521157720043	0.0232048604789158
orf19.3396	Chr6	HCH1	1	778.13739421498	2068.65751265008	725.635119890292	998.41097056468	405.165937331185	678.411179075328	1.3759132423409	0.8427488986049	0.445539614138433	0.319910553348566
orf19.5047	NA		1	432.073707976839	678.307780320366	251.655445040851	208.471277963157	93.5087963414373	75.1442323264604	0.828399631604699	0.100344124137717	0.56188407819466	0.119419100603712
orf19.598	ChrR		1	237.134615384615	352.149108138239	21.0274554221833	25.5659782491176	24.2736455329983	39.195734992925	1	0.549615300874339	0.913675956581152	0.67763544927003
orf19.3737	ChrR		1	814.788343260893	1447.17331349026	728.028323669299	665.590947490105	212.015464468931	291.044456688184	0.914237710059815	0.234921569522938	0.556487849185086	0.232885910096020
orf19.6536	Chr7	IQG1	1	722.491637194223	1149.51817475871	583.971671715836	485.188091695561	504.534017326341	347.575742159545	0.830604772559634	32.3699390863024	0.627081604054145	0.476005490985709
orf19.3132	Chr4	MSC2	1	450.893474568384	924.678571401651	260.027487443739	346.902635412203	150.055702648575	140.239649247459	1.33324530905873	63.3448103617628	0.339566955680139	0.263881788136272
orf19.3434	Chr6		1	621.531238158393	809.391429285357	447.942866305554	261.254110545411	317.217111274236	204.950406775806	0.583385886656163	0.210005434734417	0.737159768159022	0.00979092135859455
orf19.3937	Chr5	SDF1	1	366.539138241271	415.156649636913	177.579844772503	80.1887131029929	201.828662882874	91.946390409976	0.453528591653806	0.349720680916075	0.662652924619656	0.0647780800146552
orf19.7107	Chr7		1	1321.53293545535	5036.61840027788	1439.80737009682	3074.51788469194	268.403748967658	169.640555962788	2.13536751411766	0.327201086206069	0.0144129952211199	0.0117972798165732
orf19.5212	Chr2	CST9	1	264.5216622458	400.959659454782	47.1076509638611	50.6834675801721	34.266694611358	46.3996321214011	1	0.666364466265286	0.922539013343906	0.800978230059235
orf19.5360	Chr2	RPC11	1	649.01871112352	1451.29646812655	553.74373583258	686.201441006499	229.32591860489	267.410911164552	1.23920397939087	0.386375479383581	0.415590984988917	0.155632047743117
orf19.4672	Chr4		1	245.261040532365	364.982126791337	34.8984897448646	50.0142820950176	59.8686070763373	76.6657486414873	1	5.89684100286361	0.689838966049837	0.360167862246238
orf19.1225	Chr2		1	386.940097259063	949.225464190981	200.083492774838	431.748103274644	54.2059545071571	293.898517287936	2.15783969625374	1.75155791556619	0.356331616611155	0.337333897745406
orf19.3462	Chr6	SAR1	1	3868.96286472149	7751.21889536001	4547.49582939918	4442.77725116421	3739.99776989647	3754.65961605352	0.976972254145245	0.450779245099603	0.983565607356896	0.942756856188206
orf19.3517	ChrR		1	508.497475729554	894.70400177997	351.990320885431	370.584275044551	193.976844864262	148.415354384417	1.05282518596633	0.306608097104065	0.689585999487397	0.381308109279826
